stock,L_date,L2_date,entry_date,exit_date,fall,retest_pct,ret,ret_net,bench_ret,excess_ret
TGT,2016-12-29,2017-01-03,2017-01-04,2017-01-11,0.06477783863501599,0.0017901499278693911,-0.029806153106996858,-0.03080615310699686,0.006782490340014213,-0.03758864344701107
TGT,2017-01-09,2017-01-11,2017-01-12,2017-01-20,0.032244876100943634,0.0025199794180589875,-0.10035098050627544,-0.10135098050627545,-0.005749539148379945,-0.0956014413578955
TGT,2017-01-20,2017-01-24,2017-01-25,2017-02-01,0.11659303005253625,0.0048362380930452595,-0.020461845611538076,-0.021461845611538077,-0.015537980924567929,-0.005923864686970148
TGT,2017-02-01,2017-02-03,2017-02-06,2017-02-13,0.04756966131589208,0.001256467216833276,0.03133161182180455,0.03033161182180455,0.014669503609103351,0.015662108212701198
TGT,2017-03-07,2017-03-09,2017-03-10,2017-03-17,0.17590787677223538,0.001088038723019168,-0.019328076670267813,-0.020328076670267814,0.00525477295738197,-0.025582849627649784
TGT,2017-03-23,2017-03-27,2017-03-28,2017-04-04,0.04010138072184953,0.003575702818434667,-0.003171726282551912,-0.004171726282551912,-0.0013925481751569935,-0.0027791781073949187
TGT,2017-04-05,2017-04-07,2017-04-10,2017-04-18,0.045248721242144456,0.009289007943314335,-0.0035320234915074966,-0.004532023491507497,-0.009411189085203775,0.004879165593696278
TGT,2017-05-24,2017-05-26,2017-05-30,2017-06-06,0.06320200213499615,0.004988095728010158,-0.006552615775315851,-0.007552615775315851,0.009202255937117876,-0.016754871712433728
TGT,2017-06-21,2017-06-23,2017-06-26,2017-07-03,0.12700865500993386,0.004750702325124215,0.022727314716720848,0.021727314716720847,-0.009704593437491638,0.031431908154212485
TGT,2017-08-24,2017-08-28,2017-08-29,2017-09-06,0.04154888788650388,0.004242859390461862,0.06361119293184969,0.06261119293184969,0.019007695819859727,0.043603497111989964
TGT,2017-10-06,2017-10-10,2017-10-11,2017-10-18,0.032028223766478986,0.008403349692630551,0.01487718447869435,0.013877184478694349,0.003638465510244826,0.010238718968449523
TGT,2017-11-01,2017-11-03,2017-11-06,2017-11-13,0.06467489304584846,0.008494862000331855,0.018721465456985165,0.017721465456985164,0.010380484218830865,0.007340981238154298
