stock,selloff_date,entry_date,exit_date,branch,z,spy_z,vr,ret,ret_net,bench_ret,excess_ret
MRK,2024-10-07,2024-10-10,2024-10-17,market_wide,-3.509384923885187,-2.997737981524974,0.9096938502013355,0.003199200043654482,0.002199200043654482,0.013006901581443575,-0.010807701537789094
MRK,2024-10-21,2024-10-24,2024-10-31,idiosyncratic,-5.541618180616863,-0.18109195883098914,1.3506824871185426,-0.03362317284344141,-0.03462317284344141,-0.016320431892280385,-0.018302740951161023
MRK,2024-10-29,2024-11-01,2024-11-08,market_wide,-3.0162916516994747,-1.2573144761473376,1.0095084616186538,0.010208176517724654,0.009208176517724653,0.05003620791104679,-0.04082803139332214
MRK,2024-11-15,2024-11-20,2024-11-27,market_wide,-4.083015559715649,-1.118398216021193,1.7614290421557592,0.058292239266472645,0.057292239266472644,0.02255391683116814,0.0347383224353045
MRK,2024-12-10,2024-12-13,2024-12-20,market_wide,-2.517229216693756,-1.4089443072090828,0.8232869146997815,-0.031030763039638698,-0.0320307630396387,-0.030650758045605353,-0.0013800049940333459
MRK,2024-12-18,2024-12-23,2024-12-31,market_wide,-3.5194646808877312,-11.988315503919603,0.913211621530456,0.0011067690653006057,0.00010676906530060568,-0.009170491242484813,0.009277260307785418
MRK,2024-12-30,2025-01-03,2025-01-13,market_wide,-3.177027013817059,-2.187546180824139,0.6098781615050197,0.01855946772699646,0.01755946772699646,0.002903593299557583,0.014655874427438875
MRK,2025-01-10,2025-01-15,2025-01-23,market_wide,-2.616945923709969,-3.5252444779569942,1.6189445884649574,-0.034569010235249165,-0.035569010235249165,0.04041336693220643,-0.0759823771674556
MRK,2025-01-21,2025-01-24,2025-01-31,idiosyncratic,-5.048375566356165,0.9160815917190464,1.7889754354784595,0.03422278936860401,0.03322278936860401,-0.0006292010806073778,0.03385199044921139
MRK,2025-02-07,2025-02-12,2025-02-20,market_wide,-2.870335793622923,-2.296413480972153,0.891632411782515,0.023462181443887786,0.022462181443887785,0.02757113218162721,-0.005108950737739426
MRK,2025-03-25,2025-03-28,2025-04-04,idiosyncratic,-7.835836814787642,0.20340366020674602,1.0666659776126346,-0.08696620546898182,-0.08796620546898182,-0.10053349223709585,0.012567286768114028
MRK,2025-04-17,2025-04-23,2025-04-30,market_wide,-2.974976188104092,-1.2681438550450612,1.128470072477323,0.08204228995135265,0.08104228995135265,0.032480034221312515,0.04856225573004014
MRK,2025-09-03,2025-09-08,2025-09-15,market_wide,-2.7547214583524835,-1.232364889778801,1.0582264237000638,-0.02699114631095345,-0.027991146310953452,0.02025336326258076,-0.04824450957353421
MRK,2025-09-12,2025-09-17,2025-09-24,idiosyncratic,-4.134260765612222,-0.04613613076379101,0.8206297205095096,-0.018116785071333186,-0.019116785071333187,0.002235967653556381,-0.021352752724889568
MRK,2025-10-14,2025-10-17,2025-10-24,market_wide,-2.754120664538854,-1.8769892220026356,0.680571666130885,0.03184346132311533,0.03084346132311533,0.020218529426539567,0.010624931896575762
MRK,2026-01-23,2026-01-28,2026-02-04,market_wide,-2.7180216908160912,-1.1439667907235105,0.8235410498646863,0.106922453783038,0.105922453783038,0.02154656435161928,0.08437588943141872
MRK,2026-03-05,2026-03-10,2026-03-17,market_wide,-4.638021415965401,-3.2099350754786293,1.4073678362737523,-0.0030896759507907934,-0.004089675950790793,0.00036885973498446134,-0.004458535685775255
MRK,2026-03-13,2026-03-18,2026-03-25,market_wide,-2.9310999545239276,-3.756088396027698,0.6725494646842961,0.042532743875172585,0.041532743875172584,-0.008141420746130668,0.04967416462130325
MRK,2026-04-24,2026-04-29,2026-05-06,idiosyncratic,-3.0472859777964474,0.25404218404261025,0.7144071432619061,0.0235240940793775,0.0225240940793775,0.04616837333914203,-0.023644279259764533
MRK,2026-08-06,2026-08-11,2026-08-18,idiosyncratic,-2.507362515099552,-0.19572674708174592,0.7973635677997053,0.03642076207869338,0.03542076207869338,0.0081875696054996,0.02723319247319378
CRM,2015-12-15,2015-12-18,2015-12-28,market_wide,-2.746026533998863,-2.0012171289944103,0.9701978992149216,0.015188835190222072,0.014188835190222071,0.02602722925270773,-0.011838394062485658
CRM,2016-01-07,2016-01-12,2016-01-20,market_wide,-5.138346285808417,-4.912734125741212,2.7093760686417756,-0.05546592921767801,-0.05646592921767801,-0.0469445270320219,-0.009521402185656114
CRM,2016-01-15,2016-01-21,2016-01-28,market_wide,-3.658255642698092,-3.1614013929474543,2.3105220344547086,-0.05495626134069842,-0.05595626134069842,-0.007477918073151124,-0.0484783432675473
CRM,2016-05-03,2016-05-06,2016-05-13,market_wide,-3.933809074674031,-3.4528283839999694,1.1208018299364453,0.02855236158122043,0.02755236158122043,-0.009475706596540179,0.03702806817776061
CRM,2016-06-09,2016-06-14,2016-06-21,idiosyncratic,-2.7344459709425415,-0.2870472378730579,0.5212308488962435,0.00665936240445042,0.00565936240445042,0.012536830719246383,-0.006877468314795964
CRM,2016-06-17,2016-06-22,2016-06-29,market_wide,-3.75078456836566,-2.678445190032804,1.94146903910706,-0.02009436133087239,-0.02109436133087239,-0.0051262150472466406,-0.01596814628362575
CRM,2016-07-27,2016-08-01,2016-08-08,market_wide,-2.588942026895575,-1.0808806034970995,1.3448173246795319,0.001851442581144891,0.0008514425811448909,0.01034755093756945,-0.00949610835642456
CRM,2016-08-04,2016-08-09,2016-08-16,market_wide,-2.717615248747743,-1.6622944779702673,0.7825736695708436,-0.03966515418292926,-0.040665154182929264,0.007111133560870231,-0.047776287743799495
CRM,2016-09-01,2016-09-07,2016-09-14,market_wide,-3.2688723268172324,-2.6645898524348968,5.318940499099882,-0.01586446200056424,-0.01686446200056424,-0.026479225607167756,0.009614763606603516
CRM,2016-09-13,2016-09-16,2016-09-23,market_wide,-2.9277710313117895,-3.378605952590239,0.8292727673002128,-0.039568794471902424,-0.040568794471902425,0.005004006904600011,-0.045572801376502436
CRM,2016-11-10,2016-11-15,2016-11-22,idiosyncratic,-3.7014810091917916,0.2178760923223697,2.0714977650602044,0.020940195943218498,0.019940195943218497,0.008261859092565382,0.011678336850653115
CRM,2016-11-23,2016-11-29,2016-12-06,idiosyncratic,-2.5054176053630934,0.07884702016678533,0.8323241553736452,-0.03167446622692327,-0.03267446622692327,-0.003180876618253503,-0.029493589608669768
CRM,2016-12-27,2016-12-30,2017-01-09,idiosyncratic,-2.5859229325370685,-0.25941842803881776,0.6114260993273627,0.08033891275258953,0.07933891275258953,0.017629032497203045,0.061709880255386484
CRM,2017-03-21,2017-03-24,2017-03-31,market_wide,-7.778236355682721,-5.436602080457501,1.0201448410677298,0.010782830585202907,0.009782830585202906,0.00969468857972089,8.8142005482017e-05
CRM,2017-09-14,2017-09-19,2017-09-26,idiosyncratic,-2.9878392930608006,-0.05105518500915426,1.1535099830440012,-0.03156805248311645,-0.03256805248311645,-0.002856392728598278,-0.02971165975451817
CRM,2017-09-25,2017-09-28,2017-10-05,market_wide,-5.470001288425536,-1.8090843524228026,1.323395345347735,0.03380127717223602,0.03280127717223602,0.016043043820828995,0.016758233351407026
CRM,2018-05-21,2018-05-24,2018-06-01,idiosyncratic,-2.7161735065729005,0.17221670828309546,0.7377954043666693,0.01382627523151636,0.01282627523151636,0.0015203007961928083,0.011305974435323551
CRM,2018-06-25,2018-06-28,2018-07-06,market_wide,-3.382749753386242,-5.61282195145944,1.278050998815431,0.046477167085839266,0.045477167085839265,0.019619701676563794,0.02585746540927547
CRM,2018-11-12,2018-11-15,2018-11-23,market_wide,-3.0680418340506117,-1.5620206351479455,1.2744583148170592,-0.0789493266129998,-0.0799493266129998,-0.04009599304761147,-0.03985333356538834
CRM,2019-01-24,2019-01-29,2019-02-05,market_wide,-2.8443354850572593,-1.0144843947520479,1.3665139457590527,0.09512349881387494,0.09412349881387494,0.03449776609560806,0.05962573271826688
CRM,2019-03-04,2019-03-07,2019-03-14,market_wide,-2.9430120871509367,-1.0396849889441055,3.4049880353400077,0.03258331510329571,0.031583315103295706,0.028112209101518015,0.0034711060017776907
CRM,2019-05-07,2019-05-10,2019-05-17,market_wide,-4.452051236823945,-6.097424121685358,1.8544640199566282,-0.0335752990770094,-0.0345752990770094,-0.018682096092299205,-0.015893202984710197
CRM,2019-05-17,2019-05-22,2019-05-30,market_wide,-2.76933085362202,-2.0839677975084787,1.0626554788548757,-0.012560311561935933,-0.013560311561935934,-0.02402906967563978,0.010468758113703847
CRM,2019-06-25,2019-06-28,2019-07-08,market_wide,-2.8878513401175243,-1.2396517386033572,0.9209894272290133,0.007118009597332442,0.006118009597332442,0.008604928667176548,-0.002486919069844106
CRM,2019-08-05,2019-08-08,2019-08-15,market_wide,-3.8406542606106373,-5.832836851481704,1.562674484363212,-0.011751111789635615,-0.012751111789635616,-0.02473930765939103,0.011988195869755414
CRM,2019-11-25,2019-11-29,2019-12-06,idiosyncratic,-3.654482353845039,1.0146237533220037,1.133572833592586,-0.029958898100606368,-0.03095889810060637,0.0006886536087220563,-0.031647551709328425
CRM,2019-12-04,2019-12-09,2019-12-16,market_wide,-7.322178031759391,-2.0438586608703355,3.4198247760718106,0.028448118043170156,0.027448118043170155,0.017416006528092387,0.010032111515077768
CRM,2020-06-02,2020-06-05,2020-06-12,idiosyncratic,-3.115559757634272,0.5277497445751544,1.1237607796763933,0.00707382040764859,0.00607382040764859,-0.057008614937337665,0.06308243534498625
CRM,2020-09-10,2020-09-15,2020-09-22,market_wide,-2.55228744765282,-3.446308599011274,0.28309645136574396,-0.01549583623774975,-0.01649583623774975,-0.0158545097139855,-0.0006413265237642518
CRM,2020-12-09,2020-12-14,2020-12-21,market_wide,-2.9418743311465483,-1.095271352112119,0.7963991632918999,0.023500673635425295,0.022500673635425295,0.004325132050130742,0.018175541585294552
CRM,2020-12-29,2021-01-04,2021-01-11,idiosyncratic,-2.7322959803445874,-0.2990936355687072,0.6870848385478565,-0.009350307730172647,-0.010350307730172648,0.03239581086216936,-0.04274611859234201
CRM,2021-01-07,2021-01-12,2021-01-20,idiosyncratic,-3.208641189653998,2.185543651030708,1.1164680726707246,0.036748252167033035,0.035748252167033034,0.011505828597750734,0.0242424235692823
CRM,2021-03-24,2021-03-29,2021-04-06,market_wide,-3.3113439239410702,-3.1995398310602776,0.784911984878669,0.04896316806438117,0.04796316806438117,0.016048864393894302,0.031914303670486865
CRM,2021-05-04,2021-05-07,2021-05-14,market_wide,-5.03472486694502,-1.7774317783131148,1.5047541507952662,0.005357990903525067,0.004357990903525067,-0.007711055582815374,0.01206904648634044
CRM,2021-06-25,2021-06-30,2021-07-08,idiosyncratic,-2.6735301190306355,0.5365268436255424,2.8306198438955215,0.006263576562566264,0.005263576562566264,-0.0013000601810388979,0.006563636743605162
CRM,2021-07-16,2021-07-21,2021-07-28,market_wide,-3.2746594489454046,-2.61682634481491,1.3344966683817618,0.007641191617663301,0.006641191617663301,-0.005726332939284595,0.012367524556947895
CRM,2021-09-10,2021-09-15,2021-09-22,market_wide,-4.745955139505812,-3.727233378136798,0.7511361131063715,0.011750462447423837,0.010750462447423836,-0.017858286169730397,0.028608748617154234
CRM,2021-12-14,2021-12-17,2021-12-27,market_wide,-3.371141455120126,-1.0000151264444281,0.755606436031741,0.021231434253040415,0.020231434253040415,0.022212470690486708,-0.001981036437446293
CRM,2022-01-05,2022-01-10,2022-01-18,market_wide,-11.63482891849357,-1.8299927411605221,4.574725564920764,-0.015546697890983951,-0.016546697890983952,-0.016226077565049346,-0.0003206203259346063
CRM,2022-04-08,2022-04-13,2022-04-21,market_wide,-3.5244359675798105,-3.0430305705799348,0.6608096813187372,-0.09447168013037532,-0.09547168013037532,0.0034798384713661257,-0.09895151860174145
CRM,2022-04-22,2022-04-27,2022-05-04,market_wide,-4.269972994312751,-5.348694359449569,1.4948059806437002,0.06182742861008883,0.06082742861008883,0.03457074991645315,0.026256678693635682
CRM,2022-05-18,2022-05-23,2022-05-31,market_wide,-3.848955735910566,-3.3149081983909676,0.9549271417133707,-0.0004991311761541883,-0.0014991311761541884,0.03744935318060194,-0.03894848435675613
CRM,2022-08-22,2022-08-25,2022-09-01,market_wide,-5.0137168871545175,-2.49353665269633,1.3506843460403832,-0.11718705781714245,-0.11818705781714245,-0.052073904579273744,-0.0661131532378687
CRM,2022-09-01,2022-09-07,2022-09-14,market_wide,-3.1259205130078827,-2.9669441989466567,1.096430414122342,0.04566780938653481,0.04466780938653481,-0.008130516693741874,0.05279832608027668
CRM,2022-09-20,2022-09-23,2022-09-30,market_wide,-3.266938412072387,-3.2554797861055476,0.8534672251347857,-0.021563322075276337,-0.022563322075276337,-0.02556238893622642,0.0029990668609500837
CRM,2022-12-15,2022-12-20,2022-12-28,market_wide,-2.862263192734002,-3.414287458755162,0.6818963346959945,0.00015556136102756746,-0.0008444386389724326,-0.005104580893686594,0.004260142254714162
CRM,2023-02-21,2023-02-24,2023-03-03,market_wide,-4.978933714597832,-5.481920981569055,0.6616998121873758,0.1493833702128491,0.1483833702128491,0.01695547339166037,0.13142789682118872
CRM,2023-04-10,2023-04-13,2023-04-20,idiosyncratic,-2.6723345340687725,-0.2176979808447117,0.8673471909834647,0.01798774635622613,0.01698774635622613,0.004388723483697454,0.012599022872528676
CRM,2023-06-05,2023-06-08,2023-06-15,idiosyncratic,-2.6851988782593614,-0.1763586563216734,0.8254911812147976,0.011406412366564922,0.010406412366564921,0.03336132538085468,-0.022954913014289757
CRM,2023-06-13,2023-06-16,2023-06-26,idiosyncratic,-2.9115651292546545,0.5887013971725427,1.0568379326667703,-0.02077811662019491,-0.02177811662019491,-0.01593292720268924,-0.0058451894175056696
CRM,2023-06-23,2023-06-28,2023-07-06,market_wide,-2.502768274892756,-1.780881658976514,1.5559592676873761,-0.00956787746034038,-0.01056787746034038,-0.0075337797126533435,-0.0030340977476870368
CRM,2023-07-26,2023-07-31,2023-08-07,idiosyncratic,-3.5360919026058757,0.023186940070505382,0.906625100337882,-0.03977603623049841,-0.040776036230498414,-0.020845216245024112,-0.019930819985474302
CRM,2023-08-03,2023-08-08,2023-08-15,market_wide,-5.922810391919276,-3.5811217210546196,1.2066660686429165,-0.01323381221971287,-0.014233812219712871,-0.010465088597643168,-0.003768723622069703
CRM,2023-08-16,2023-08-21,2023-08-28,market_wide,-3.0130778766303545,-4.628470541961457,0.5990574331878166,0.012869008535100868,0.011869008535100867,0.005977070195769318,0.005891938339331548
CRM,2023-09-15,2023-09-20,2023-09-27,market_wide,-4.593736128591374,-2.69956811203052,1.6183290130130652,-0.04834993417693434,-0.04934993417693434,-0.032316445235896274,-0.017033488941038066
CRM,2023-09-25,2023-09-28,2023-10-05,market_wide,-3.3310255956313006,-2.6731244787200277,0.867089484623994,-0.0058563052909924584,-0.0068563052909924585,-0.019003614430256555,0.012147309139264095
CRM,2023-10-25,2023-10-30,2023-11-06,market_wide,-5.177618181871574,-3.0174754311022283,1.0880680854363662,0.040899281170628354,0.03989928117062835,0.045058334653010235,-0.005159053482381881
CRM,2024-01-02,2024-01-05,2024-01-12,market_wide,-4.757114556938096,-1.3831750277221635,0.9125728495430784,0.08286871536573837,0.08186871536573836,0.005960743083091469,0.0759079722826469
CRM,2024-04-15,2024-04-18,2024-04-25,market_wide,-8.665623068723296,-5.114489765868604,4.540601882985878,0.004486576080754867,0.003486576080754867,0.01670468180285245,-0.013218105722097584
CRM,2024-04-25,2024-04-30,2024-05-07,market_wide,-2.672671483008535,-2.2458266878290285,0.7371125176929063,0.030638865094962497,0.029638865094962497,0.012010955460884487,0.01762790963407801
CRM,2024-05-31,2024-06-05,2024-06-12,market_wide,-2.564399418309112,-1.5136422225723192,3.070463822109068,-0.0030862622984164645,-0.0040862622984164645,0.010624919105129749,-0.014711181403546214
CRM,2024-07-17,2024-07-22,2024-07-29,market_wide,-3.0730969795568517,-1.6219068860118777,0.966840430852682,0.01775046711354067,0.016750467113540668,0.0038960441911977117,0.012854422922342956
CRM,2024-09-03,2024-09-06,2024-09-13,market_wide,-4.254750130740845,-5.290765469699626,0.8895594881411707,0.04344794208559599,0.04244794208559599,0.03415017219440708,0.00829776989118891
CRM,2024-12-18,2024-12-23,2024-12-31,market_wide,-5.179554492744871,-11.988315503919603,0.9903091179175214,-0.02499276646468085,-0.02599276646468085,-0.009170491242484813,-0.016822275222196037
CRM,2024-12-30,2025-01-03,2025-01-13,market_wide,-2.995065080083402,-2.187546180824139,0.5454967056866884,-0.041544096607255776,-0.04254409660725578,0.002903593299557583,-0.04544768990681336
CRM,2025-01-10,2025-01-15,2025-01-23,market_wide,-4.272249492845829,-3.5252444779569942,1.7175858201997547,0.04203523950698318,0.04103523950698318,0.04041336693220643,0.0006218725747767495
CRM,2025-02-07,2025-02-12,2025-02-20,market_wide,-3.915377466026091,-2.296413480972153,0.9780574796817828,-0.02358021627384488,-0.02458021627384488,0.02757113218162721,-0.05215134845547209
CRM,2025-02-21,2025-02-26,2025-03-05,market_wide,-6.014933872067507,-3.303537264498875,1.1346322690948032,-0.04997869104123065,-0.05097869104123065,-0.009479179560645923,-0.04149951148058473
CRM,2025-03-04,2025-03-07,2025-03-14,market_wide,-3.437618927588292,-3.470752062328047,1.0761719073500495,-0.012336858644661941,-0.013336858644661942,-0.028185562576570344,0.014848703931908402
CRM,2025-03-28,2025-04-02,2025-04-09,market_wide,-5.408116696796336,-3.8459175142391007,0.8605972303214564,-0.023458893831611705,-0.024458893831611705,-0.05396271065861025,0.02950381682699854
CRM,2025-05-30,2025-06-04,2025-06-11,market_wide,-3.1715358539548952,-1.0264247965860334,1.357121808487913,0.01041155406295724,0.00941155406295724,0.027181276679428157,-0.017769722616470918
CRM,2025-06-17,2025-06-23,2025-06-30,market_wide,-2.565483579757291,-1.7341194586582835,1.2504031854048943,0.03523020449448011,0.03423020449448011,0.025433326299546977,0.008796878194933133
CRM,2025-07-14,2025-07-17,2025-07-24,idiosyncratic,-2.832344170537463,-0.2797446408402476,0.8040614709110867,0.030090701075562665,0.029090701075562664,-0.007814428361435088,0.03690512943699775
CRM,2025-08-01,2025-08-06,2025-08-13,market_wide,-5.294186002186277,-4.433723883950224,1.4018199883409288,-0.04872186352995789,-0.04972186352995789,0.027168163197940354,-0.07689002672789824
CRM,2025-08-11,2025-08-14,2025-08-21,idiosyncratic,-3.5432273337023745,-0.27360065037693687,1.6675206031586334,0.05339173118265217,0.05239173118265217,-0.0030800378541397944,0.05547176903679196
CRM,2025-09-10,2025-09-15,2025-09-22,idiosyncratic,-3.1272252709014907,0.6164459746422224,0.9060075742475583,0.031357387660874814,0.030357387660874813,0.012038899582780482,0.01831848807809433
CRM,2025-09-25,2025-09-30,2025-10-07,market_wide,-2.858645292709613,-2.405970271580298,0.963523214811678,0.01156122245777813,0.01056122245777813,0.011156539839860091,-0.0005953173820819613
CRM,2025-11-19,2025-11-24,2025-12-02,market_wide,-4.700755408671576,-2.70412897689789,1.5430194921273543,0.034785281130648826,0.033785281130648825,0.020811596356058448,0.012973684774590377
CRM,2026-02-17,2026-02-20,2026-02-27,market_wide,-3.515368365432022,-2.0820287867991976,0.8542515122477091,0.05200908827731543,0.05100908827731543,-0.002640249893192892,0.05364933817050832
XOM,2015-12-08,2015-12-11,2015-12-18,market_wide,-4.194794500872673,-2.8121781583966805,1.7211013581844632,0.03954760511137989,0.03854760511137989,-0.0022697061380902994,0.04081731124947019
XOM,2016-01-04,2016-01-07,2016-01-14,market_wide,-2.8350722584339327,-2.871076117671153,1.5257818471742508,0.037911627156782535,0.036911627156782534,-0.012960508498789602,0.049872135655572136
XOM,2016-04-01,2016-04-06,2016-04-13,idiosyncratic,-4.71038236194683,0.8744130373631545,1.028255966007456,0.0182449847757018,0.0172449847757018,0.010745722710850059,0.006499262064851741
XOM,2016-05-31,2016-06-03,2016-06-10,idiosyncratic,-4.3609299790890566,-0.18097725953366076,1.2854945361507542,0.018218803075140233,0.017218803075140232,-0.0018457480793818704,0.019064551154522102
XOM,2016-08-02,2016-08-05,2016-08-12,market_wide,-2.7169329626340915,-4.7571918837533875,1.5820991128330222,0.011868128000736444,0.010868128000736443,0.003293921878642081,0.007574206122094362
XOM,2016-08-25,2016-08-30,2016-09-07,market_wide,-2.7347191950428034,-3.465031047852498,0.8290696173175408,0.008226125464425804,0.007226125464425804,-0.0046931264255770655,0.011919251890002869
XOM,2016-09-13,2016-09-16,2016-09-23,market_wide,-5.174711601904489,-3.378605952590239,1.4347104315433699,-0.006902070110571534,-0.007902070110571535,0.005004006904600011,-0.012906077015171546
XOM,2016-09-22,2016-09-27,2016-10-04,idiosyncratic,-2.7481010257672027,-0.1316615092712107,0.8161939073330902,0.03616015401015038,0.03516015401015038,-0.001263227417913293,0.03642338142806367
XOM,2016-10-13,2016-10-18,2016-10-25,market_wide,-3.008402352788197,-3.3190515030853467,0.9787666528779221,-0.00057614577707088,-0.00157614577707088,0.008808527108869368,-0.01038467288594025
XOM,2016-10-21,2016-10-26,2016-11-02,market_wide,-2.970798258392823,-2.013732695608525,1.3259282312723537,-0.04179574950131748,-0.04279574950131748,-0.020050138596203748,-0.022745610905113733
XOM,2016-10-31,2016-11-03,2016-11-10,market_wide,-5.537190354637737,-3.0076339818314257,1.8213574872309983,0.0497347450763681,0.0487347450763681,0.043032999591826604,0.005701745484541498
XOM,2016-12-27,2016-12-30,2017-01-09,idiosyncratic,-2.7864863332873493,-0.25941842803881776,0.4172477428449826,-0.035674932658246616,-0.03667493265824662,0.017629032497203045,-0.05430396515544966
XOM,2017-01-19,2017-01-24,2017-01-31,market_wide,-4.028865082499809,-3.9162980245388543,1.3372027535950348,-0.014102351032978189,-0.01510235103297819,-0.0044263856829998005,-0.010675965349978389
XOM,2017-01-31,2017-02-03,2017-02-10,market_wide,-4.372686105928468,-1.4905808352357084,1.523197423764877,-0.0031773053957091513,-0.004177305395709151,0.005339624788915698,-0.00951693018462485
XOM,2017-02-09,2017-02-14,2017-02-22,idiosyncratic,-2.6075041805721146,1.5849894637362452,0.7540488015547397,-0.0228206925080503,-0.0238206925080503,0.010841816481283795,-0.034662508989334095
XOM,2017-02-17,2017-02-23,2017-03-02,idiosyncratic,-2.6093249074856053,0.07056675105034864,1.428018589979957,0.01858668528694518,0.01758668528694518,0.004185622231842823,0.013401063055102358
XOM,2017-03-08,2017-03-13,2017-03-20,market_wide,-2.660060470056755,-2.877000351689056,1.2496925499369496,0.007123850022105804,0.006123850022105804,0.002998454487768809,0.0031253955343369952
XOM,2017-03-24,2017-03-29,2017-04-05,market_wide,-2.501967204658826,-2.6907128803910063,0.7995189835944678,0.0062181766775062375,0.0052181766775062375,-0.004830062420542625,0.010048239098048861
XOM,2017-04-13,2017-04-19,2017-04-26,market_wide,-3.9146956041425303,-6.369588210209182,0.5920033548154442,0.011305978028801844,0.010305978028801843,0.026787796717263168,-0.016481818688461325
XOM,2017-05-25,2017-05-31,2017-06-07,idiosyncratic,-3.0400329411316283,0.7268525815551287,1.2848811545432357,0.005092675587289097,0.004092675587289097,0.0066196217239873345,-0.0025269461366982373
XOM,2017-06-05,2017-06-08,2017-06-15,idiosyncratic,-2.5465149159393907,-0.10386116847740397,1.0296126057002903,0.020342517505509417,0.019342517505509416,0.0015789922789861688,0.017763525226523247
XOM,2017-06-22,2017-06-27,2017-07-05,market_wide,-2.9259667543086954,-2.5537041779333087,0.5217005081835563,-0.0032053862218300866,-0.004205386221830087,-0.001569017621452229,-0.0026363686003778577
XOM,2017-06-30,2017-07-06,2017-07-13,market_wide,-3.1890381074384293,-2.926654891906915,0.9983819774104365,0.010609386962133982,0.009609386962133981,0.01652605778599381,-0.006916670823859827
XOM,2017-07-18,2017-07-21,2017-07-28,idiosyncratic,-2.5046705669764973,0.06096060603476785,0.9596867400039837,-0.0064899884164439925,-0.0074899884164439925,-0.005541588401309916,-0.0019484000151340766
XOM,2017-08-08,2017-08-11,2017-08-18,market_wide,-2.5994066348216025,-1.888026190337841,0.7792837777534178,-0.020074353964228187,-0.021074353964228187,0.002070416900743277,-0.023144770864971465
XOM,2017-08-17,2017-08-22,2017-08-29,market_wide,-4.543755992219379,-3.4367620105350833,1.4174107851163618,-0.0037788048085346526,-0.004778804808534653,-0.0008888307866611322,-0.0038899740218735204
XOM,2017-08-29,2017-09-01,2017-09-11,market_wide,-2.82823413163198,-1.4423939220521516,0.7234876276278738,0.03500097101867916,0.03400097101867916,0.015355485488616205,0.018645485530062955
XOM,2017-11-03,2017-11-08,2017-11-15,idiosyncratic,-2.906501476862346,0.8833528328264467,0.727449947312961,-0.01807136840147161,-0.01907136840147161,-0.01017963556732282,-0.008891732834148791
XOM,2017-11-15,2017-11-20,2017-11-28,market_wide,-6.751978854223402,-4.931771150406744,1.127033239759889,0.013904552659769198,0.012904552659769197,0.016265879576713438,-0.0033613269169442406
XOM,2018-02-07,2018-02-12,2018-02-20,market_wide,-3.110243626393474,-2.5752672929896114,1.2035992238127082,-0.008767208389100611,-0.009767208389100612,0.02077614972401398,-0.030543358113114594
XOM,2018-02-15,2018-02-21,2018-02-28,market_wide,-2.856417082573454,-1.25042322374563,0.6010972886815501,0.01134989457946367,0.01034989457946367,0.012994556386616285,-0.002644661807152615
XOM,2018-02-28,2018-03-05,2018-03-12,market_wide,-2.7850690109865566,-1.8859379218040615,1.2089768715376288,-0.01350476531688194,-0.01450476531688194,0.023795506989232162,-0.0383002723061141
XOM,2018-03-08,2018-03-13,2018-03-20,market_wide,-3.555533884648596,-1.2925061684124048,1.2040964659714446,-0.007245548455154904,-0.008245548455154905,-0.0194595671386516,0.011214018683496696
XOM,2018-03-20,2018-03-23,2018-04-02,market_wide,-3.011178078584772,-2.833385027269339,0.7211744041653656,0.004527512032359127,0.0035275120323591267,-0.0028524829208242952,0.006379994953183422
XOM,2018-04-27,2018-05-02,2018-05-09,market_wide,-3.5719766615249364,-1.5256074639971358,1.3418208831484377,0.04075538682851043,0.03975538682851043,0.023853513568623752,0.01590187325988668
XOM,2018-06-15,2018-06-20,2018-06-27,idiosyncratic,-3.1743116018585895,-0.2920984932884861,1.9983406991400354,0.01566162989862896,0.014661629898628958,-0.024289924277823505,0.03895155417645246
XOM,2018-07-18,2018-07-23,2018-07-30,idiosyncratic,-3.0248049973611617,0.1878343628379631,1.0321838426778323,0.004176960636507854,0.0031769606365078537,0.011418105212581908,-0.008241144576074055
XOM,2018-07-31,2018-08-03,2018-08-10,market_wide,-2.890206821943634,-1.8183225942660488,1.10823572142014,0.0004886016039733487,-0.0005113983960266513,-0.0009767109164205978,0.00046531252039394653
XOM,2018-08-09,2018-08-14,2018-08-21,idiosyncratic,-3.0637719618271424,-0.25780182666518836,0.9137936965574565,0.006640587809744414,0.005640587809744414,0.013170235688208853,-0.00752964787846444
XOM,2018-10-11,2018-10-16,2018-10-23,market_wide,-7.732849562035069,-4.84868148400939,1.9459466188865064,-0.01674877388739726,-0.017748773887397262,-0.02933826573325704,0.011589491845859778
XOM,2018-10-24,2018-10-29,2018-11-05,market_wide,-5.774576932225634,-5.515119565730182,1.1557097552459108,0.05957171559415686,0.05857171559415686,0.04429575222163207,0.014275963372524791
XOM,2018-11-13,2018-11-16,2018-11-26,market_wide,-3.400650741396967,-2.1073336619729557,1.040081115906272,-0.025075988256720083,-0.026075988256720084,-0.0320756336682827,0.005999645411562615
XOM,2018-12-10,2018-12-13,2018-12-20,market_wide,-2.897225973921848,-2.9069362406551438,1.211459662339591,-0.1084699629280299,-0.1094699629280299,-0.06726651509101267,-0.04220344783701724
XOM,2019-01-23,2019-01-28,2019-02-04,market_wide,-3.958741022304769,-1.0100644697503711,1.074782084248532,0.050252365944913224,0.04925236594491322,0.03532033854189587,0.013932027403017355
XOM,2019-03-25,2019-03-28,2019-04-04,market_wide,-3.0045381778293203,-2.5738673543697286,0.8881559333310319,0.016225116788847194,0.015225116788847193,0.02480617741200719,-0.009581060623159998
