stock,L_date,L2_date,entry_date,exit_date,fall,retest_pct,ret,ret_net,bench_ret,excess_ret
MRK,2024-03-05,2024-03-07,2024-03-08,2024-03-15,0.051139443510380335,0.009443901410577864,-0.009791007163928667,-0.010791007163928668,0.002198558074027357,-0.012989565237956024
MRK,2024-03-14,2024-03-18,2024-03-19,2024-03-26,0.04620975353705789,0.0077171996770407,0.02716847717178772,0.02616847717178772,0.013306403826727875,0.012862073345059843
MRK,2024-04-16,2024-04-18,2024-04-19,2024-04-26,0.040583084047875716,0.0013593805202987393,0.04309110408237071,0.04209110408237071,0.01839358971572147,0.02369751436664924
MRK,2024-09-26,2024-09-30,2024-10-01,2024-10-08,0.04678014480407104,0.004155896980017948,-0.0542095393900488,-0.0552095393900488,0.011997807145615935,-0.06720734653566474
MRK,2024-10-08,2024-10-10,2024-10-11,2024-10-18,0.056019587089863425,0.008109087797980889,-0.009386672897283677,-0.010386672897283677,0.002080718113492974,-0.012467391010776652
MRK,2024-11-15,2024-11-19,2024-11-20,2024-11-27,0.06422448856856172,0.0023881503229892767,0.058292494886417856,0.057292494886417855,0.022553954322694247,0.03473854056372361
MRK,2025-09-15,2025-09-17,2025-09-18,2025-09-25,0.04281329676487944,0.0014811196023465276,-0.048203142910534735,-0.049203142910534736,-0.01746626206411228,-0.031736880846422455
CRM,2015-12-11,2015-12-15,2015-12-16,2015-12-23,0.06415876912393903,0.006504555636662879,-0.010774379913606302,-0.011774379913606303,-0.0011802876656833439,-0.01059409224792296
CRM,2016-01-21,2016-01-25,2016-01-26,2016-02-02,0.088871398132543,0.00589833767815425,-0.07657117104084488,-0.07757117104084488,-0.004483021561477951,-0.07308814947936693
CRM,2016-11-14,2016-11-16,2016-11-17,2016-11-25,0.04950999471033175,0.007558757327301373,-0.019417437578646113,-0.020417437578646114,0.010485495066783423,-0.030902932645429537
CRM,2016-12-19,2016-12-21,2016-12-22,2016-12-30,0.03270234962932764,0.008631850083880063,-0.020601185187426263,-0.021601185187426264,-0.013872812262972767,-0.007728372924453497
CRM,2017-09-15,2017-09-19,2017-09-20,2017-09-27,0.03152197923218146,0.00760866305507479,-0.021006247552691426,-0.022006247552691427,0.0034321723114769664,-0.025438419864168393
CRM,2017-09-26,2017-09-28,2017-09-29,2017-10-06,0.046567000026090745,0.0028159059490949407,0.03104265619785318,0.03004265619785318,0.0056175353310397025,0.024425120866813477
CRM,2018-06-25,2018-06-27,2018-06-28,2018-07-06,0.047281917371462694,0.00022521289273176468,0.04647716173708405,0.04547716173708405,0.019619719623521048,0.025857442113563
CRM,2020-12-09,2020-12-11,2020-12-14,2020-12-21,0.1543859025775735,0.008387401195770958,0.023500601707381552,0.02250060170738155,0.004325091036634587,0.018175510670746964
CRM,2021-09-13,2021-09-15,2021-09-16,2021-09-23,0.05295912296422403,0.008067427299496438,0.06721444329951032,0.06621444329951032,-0.0006403542447128707,0.06685479754422319
CRM,2022-01-05,2022-01-07,2022-01-10,2022-01-18,0.1185830702772797,0.002811063118294552,-0.015546765608981494,-0.016546765608981495,-0.016226066038550813,-0.00032069957043068253
CRM,2022-12-16,2022-12-20,2022-12-21,2022-12-29,0.11268678438804468,0.0014031079070476774,0.017191078261142412,0.01619107826114241,-0.0021120323015607623,0.018303110562703173
CRM,2023-09-26,2023-09-28,2023-09-29,2023-10-06,0.08648374635362963,0.003506351965581399,0.02258611746655248,0.02158611746655248,-0.010137867483003937,0.031723984949556416
CRM,2024-09-06,2024-09-10,2024-09-11,2024-09-18,0.0803301148721198,0.008976529235098833,0.013047630402525323,0.012047630402525322,0.021097771791690922,-0.0090501413891656
CRM,2025-06-02,2025-06-04,2025-06-05,2025-06-12,0.1014253399807907,0.005924613087214894,-0.0008611507169802302,-0.0018611507169802302,0.038504905488212726,-0.04036605620519296
CRM,2025-07-15,2025-07-17,2025-07-18,2025-07-25,0.058724618610221394,0.008929309879477118,0.025649729782065478,0.024649729782065477,0.005108425203264488,0.01954130457880099
CRM,2025-08-12,2025-08-14,2025-08-15,2025-08-22,0.13362524548765642,0.007381517334298806,0.02412953438146137,0.02312953438146137,0.012781133345562079,0.01034840103589929
CRM,2025-11-20,2025-11-24,2025-11-25,2025-12-03,0.08393642708795411,0.006433935048862715,0.019648102110634058,0.018648102110634057,0.02253780587258314,-0.0038897037619490815
CRM,2026-02-17,2026-02-19,2026-02-20,2026-02-27,0.12580049207232996,0.005426171957355919,0.05200908827731543,0.05100908827731543,-0.0026402331175571225,0.05364932139487255
XOM,2016-10-31,2016-11-02,2016-11-03,2016-11-10,0.04460490674524021,0.0015603719956174746,0.04973430270464885,0.048734302704648846,0.0430330135498973,0.005701289154751543
XOM,2017-01-10,2017-01-12,2017-01-13,2017-01-23,0.05457143067694911,0.0047712309542699135,-0.015981458737008958,-0.01698145873700896,-0.014975985064963782,-0.002005473672045177
XOM,2017-01-19,2017-01-23,2017-01-24,2017-01-31,0.05740348245422097,0.002832356837917342,-0.014102961282362214,-0.015102961282362215,-0.004426559142921338,-0.010676402139440877
XOM,2017-02-01,2017-02-03,2017-02-06,2017-02-13,0.03871132236260852,0.007234273453682652,0.00538940814106903,0.00438940814106903,0.014669361798498537,-0.010279953657429508
XOM,2017-04-19,2017-04-21,2017-04-24,2017-05-01,0.03175769675589232,0.0024850159404278807,0.011712459822918353,0.010712459822918352,0.010304802816087255,0.00040765700683109696
XOM,2017-08-17,2017-08-21,2017-08-22,2017-08-29,0.04336970792707862,0.0015736825448733056,-0.0037795410388646866,-0.004779541038864687,-0.0008887731917828212,-0.0038907678470818654
XOM,2017-11-17,2017-11-21,2017-11-22,2017-11-30,0.035577051725682,0.00785147911769471,0.027004018982726752,0.02600401898272675,0.019828491442108742,0.006175527540618009
XOM,2018-03-28,2018-04-02,2018-04-03,2018-04-10,0.030750942811447173,0.005631071989938352,0.02732623628585462,0.02632623628585462,0.013292992348156396,0.013033243937698225
XOM,2018-06-21,2018-06-25,2018-06-26,2018-07-03,0.04677027439944744,0.000627027766953208,0.019841399712379637,0.018841399712379636,-0.009230944971523658,0.028072344683903294
XOM,2018-08-02,2018-08-06,2018-08-07,2018-08-14,0.051400679380327344,0.003378540860886311,-0.026482743036985945,-0.027482743036985946,-0.006385011818432762,-0.021097731218553184
XOM,2018-10-15,2018-10-17,2018-10-18,2018-10-25,0.06577298375626381,0.008414098316412707,-0.043249892820403146,-0.04424989282040315,-0.03556021196210524,-0.00868968085829791
XOM,2019-05-07,2019-05-09,2019-05-10,2019-05-17,0.07987527207150097,0.0006515246169141514,-0.008490420177850733,-0.009490420177850734,-0.01868204469365997,0.009191624515809238
XOM,2019-07-18,2019-07-22,2019-07-23,2019-07-30,0.0359399138916519,0.0030734098906600098,-0.000265528618973665,-0.001265528618973665,0.012210856509548229,-0.013476385128521895
XOM,2019-08-05,2019-08-07,2019-08-08,2019-08-15,0.06753352429866441,0.003130254913280673,-0.059323603638355205,-0.060323603638355205,-0.0247393005405655,-0.035584303097789705
XOM,2020-05-13,2020-05-15,2020-05-18,2020-05-26,0.09938908120825331,0.0016696096303273206,0.012571414534712444,0.011571414534712443,0.008293795613427912,0.003277618921284531
XOM,2020-07-30,2020-08-03,2020-08-04,2020-08-11,0.06226219821277286,0.009075835380486716,0.03450640358208501,0.03350640358208501,0.01843718871182376,0.01506921487026125
XOM,2020-12-22,2020-12-24,2020-12-28,2021-01-05,0.06293979316374569,0.008729248078019596,0.04216562796636403,0.04116562796636403,0.011543219414190231,0.029622408552173796
XOM,2021-04-22,2021-04-26,2021-04-27,2021-05-04,0.03576404803822568,0.007418162117915396,0.049282154811961965,0.048282154811961964,0.007920457514033696,0.04036169729792827
XOM,2021-05-25,2021-05-27,2021-05-28,2021-06-07,0.06319340914397653,0.0051492946975055685,0.04591426025264034,0.04491426025264034,0.008559938584806748,0.03635432166783359
XOM,2023-02-02,2023-02-06,2023-02-07,2023-02-14,0.056131342921393365,0.0052182601768027866,0.020848014513778157,0.019848014513778156,-0.010041441326760214,0.02988945584053837
XOM,2023-02-22,2023-02-24,2023-02-27,2023-03-06,0.07212921547704707,0.009295426984829132,0.029488701308417964,0.028488701308417963,0.01946943864010131,0.009019262668316652
XOM,2023-10-27,2023-10-31,2023-11-01,2023-11-08,0.06609443530829387,0.0028421559288266084,-0.025653252540239424,-0.026653252540239425,0.012083732737090624,-0.03873698527733005
XOM,2023-11-08,2023-11-10,2023-11-13,2023-11-20,0.05664020028579185,0.007966493789773267,0.005871620373036235,0.004871620373036235,0.04562645934203058,-0.040754838968994345
XOM,2024-01-18,2024-01-22,2024-01-23,2024-01-30,0.062197468094136996,0.00020668591885379816,0.07088127355789053,0.06988127355789053,-0.0010845827120458118,0.07096585626993634
XOM,2024-05-03,2024-05-07,2024-05-08,2024-05-15,0.04392962669641947,0.0014655147594759977,0.02921358822258391,0.028213588222583907,0.03099706030030136,-0.0027834720777174526
XOM,2024-05-24,2024-05-29,2024-05-30,2024-06-06,0.05198937664918954,0.0018515828824990606,-0.0001753772246848584,-0.0011753772246848584,0.022818440808230367,-0.023993818032915226
XOM,2024-10-18,2024-10-22,2024-10-23,2024-10-30,0.04275347391075424,0.005749501879288996,-0.029766295350268868,-0.03076629535026887,-0.00612685520408307,-0.024639440146185798
XOM,2024-11-27,2024-12-02,2024-12-03,2024-12-10,0.03501998358065031,0.0016147798608446365,-0.04249179496993105,-0.04349179496993105,-0.010153466268352562,-0.03333832870157849
XOM,2024-12-19,2024-12-23,2024-12-24,2025-01-02,0.08076316162944105,0.007487377533707575,0.008552610077793954,0.007552610077793954,-0.018801397143633714,0.026354007221427667
XOM,2025-05-28,2025-05-30,2025-06-02,2025-06-09,0.05958743890669668,0.001860730683075716,0.018631645809732644,0.017631645809732643,0.028870841965411564,-0.011239196155678921
XOM,2025-07-18,2025-07-22,2025-07-23,2025-07-30,0.06636047818177088,0.007144811802607388,0.017920464922271062,0.01692046492227106,-0.013020495539058485,0.029940960461329547
XOM,2026-06-29,2026-07-01,2026-07-02,2026-07-10,0.07448468858174864,0.0016169153386514892,0.013057258874082045,0.012057258874082044,0.001987804717025421,0.010069454157056623
XOM,2026-08-05,2026-08-07,2026-08-10,2026-08-17,0.03401926073015919,0.009298923874739663,0.016994075519869645,0.015994075519869644,0.007614190868506343,0.0083798846513633
ORCL,2015-12-18,2015-12-22,2015-12-23,2015-12-31,0.07175655346684165,0.0066025938567899,-0.010831817490317142,-0.011831817490317142,-0.009041203296444644,-0.002790614193872498
ORCL,2016-01-13,2016-01-15,2016-01-19,2016-01-26,0.07612002870520904,0.0011737763017111106,0.019681392423355426,0.018681392423355425,0.003703786062972503,0.014977606360382922
ORCL,2016-05-05,2016-05-09,2016-05-10,2016-05-17,0.04293721994978047,0.0033135849276814027,-0.010494946963779728,-0.011494946963779729,-0.019870948062082117,0.008376001098302388
ORCL,2016-09-09,2016-09-13,2016-09-14,2016-09-21,0.030985647915159887,0.003747396903435324,-0.018385336449401324,-0.019385336449401325,0.01773247185957838,-0.037117808308979705
ORCL,2016-10-11,2016-10-13,2016-10-14,2016-10-21,0.03252386845231812,0.0005261488308248698,-0.012496644592864037,-0.013496644592864038,0.005753742384246863,-0.0192503869771109
ORCL,2017-09-26,2017-09-28,2017-09-29,2017-10-06,0.09242418788241266,0.0033391003050994308,0.0010343409863025066,3.434098630250657e-05,0.0056175353310397025,-0.005583194344737196
ORCL,2017-11-15,2017-11-17,2017-11-20,2017-11-28,0.035939646616955256,0.002457683190654827,-0.00020435516555739053,-0.0012043551655573905,0.016265887484455233,-0.017470242650012624
ORCL,2017-12-21,2017-12-26,2017-12-27,2018-01-04,0.0632058573014084,0.003172259931898492,0.016884509078098464,0.015884509078098463,0.02671461991681845,-0.010830110838719986
ORCL,2018-11-27,2018-11-29,2018-11-30,2018-12-10,0.0728944636577057,0.009696542652545494,-0.042862797120522544,-0.043862797120522545,-0.050932726672323736,0.007069929551801191
ORCL,2018-12-07,2018-12-11,2018-12-12,2018-12-19,0.07686118342958788,0.009999897807601443,-0.01838571668152733,-0.019385716681527332,-0.05757632148177294,0.03819060480024561
ORCL,2019-12-04,2019-12-06,2019-12-09,2019-12-16,0.03886227901809688,0.00771900695609532,-0.023865351967714443,-0.024865351967714444,0.017416092292439345,-0.04228144426015379
ORCL,2019-12-17,2019-12-19,2019-12-20,2019-12-30,0.06428190085298119,0.007570159236714708,-0.01679084192052882,-0.01779084192052882,-0.006782604344417131,-0.01100823757611169
ORCL,2020-01-27,2020-01-29,2020-01-30,2020-02-06,0.04943141939875658,0.009679055621800308,0.02626140784071751,0.02526140784071751,0.015274445357754463,0.009986962482963047
ORCL,2020-10-28,2020-10-30,2020-11-02,2020-11-09,0.08809059961649114,0.009354319184220531,0.00690881887871142,0.00590881887871142,0.08062142245145254,-0.07471260357274112
ORCL,2021-04-26,2021-04-28,2021-04-29,2021-05-06,0.0598182451591828,0.0036241508902869987,0.05100814947502541,0.05000814947502541,0.016728924114238763,0.033279225360786646
ORCL,2023-07-26,2023-07-28,2023-07-31,2023-08-07,0.04363661874514454,0.004242462935929695,-0.009639393626405424,-0.010639393626405425,-0.02084520034565296,0.010205806719247534
ORCL,2024-01-03,2024-01-05,2024-01-08,2024-01-16,0.035670668935381504,0.0026353394649098042,0.02219515547940154,0.02119515547940154,-0.007440362900550945,0.028635518379952485
ORCL,2024-04-22,2024-04-24,2024-04-25,2024-05-02,0.07599832729746948,0.00707235682167498,0.0006092493193585735,-0.0003907506806414265,-0.005717526081477797,0.005326775400836371
ORCL,2025-02-21,2025-02-25,2025-02-26,2025-03-05,0.07552891454221278,0.0043501677385389455,-0.0632573509461164,-0.0642573509461164,-0.009479183093777488,-0.05477816785233891
ORCL,2025-08-21,2025-08-25,2025-08-26,2025-09-03,0.08154098216947,0.009650006724835613,-0.04594176123241278,-0.04694176123241278,-0.010508266520213971,-0.03643349471219881
ORCL,2026-07-02,2026-07-07,2026-07-08,2026-07-15,0.23886258255297113,0.009481637378129685,-0.0536627244234561,-0.0546627244234561,0.001296432664037006,-0.055959157087493105
ORCL,2026-08-20,2026-08-24,2026-08-25,2026-09-01,0.09057735108127205,0.002674664633163994,-0.02376338293142688,-0.02476338293142688,-0.00309211581644786,-0.02167126711497902
TXN,2016-10-13,2016-10-17,2016-10-18,2016-10-25,0.044954799325964155,0.009591352698175964,0.028158737605411988,0.027158737605411987,0.00880845729072921,0.018350280314682776
TXN,2016-12-01,2016-12-05,2016-12-06,2016-12-13,0.05527968805918429,0.0014203412834179238,0.02564109895485056,0.02464109895485056,0.03199827438198177,-0.007357175427131213
TXN,2017-02-10,2017-02-14,2017-02-15,2017-02-23,0.03678055441571887,0.006386334828009776,0.019426610860787008,0.018426610860787007,0.005006230886734908,0.013420379974052099
TXN,2017-07-03,2017-07-06,2017-07-07,2017-07-14,0.06153272643907981,0.005889332121227404,0.04485199825760566,0.04385199825760566,0.01705946441909223,0.026792533838513433
TXN,2018-07-30,2018-08-01,2018-08-02,2018-08-09,0.03692542973110332,0.0008117088485042509,0.018982522309637595,0.017982522309637594,0.012839913890422938,0.005142608419214656
TXN,2020-09-08,2020-09-10,2020-09-11,2020-09-18,0.07856974361642793,0.008453434412546586,0.016792783706211623,0.01579278370621162,0.014086504258688848,0.0017062794475227738
TXN,2021-04-20,2021-04-22,2021-04-23,2021-04-30,0.05198803184110954,0.002860791630246328,-0.038733593711312575,-0.039733593711312576,0.003220569525234973,-0.04295416323654755
TXN,2021-07-16,2021-07-20,2021-07-21,2021-07-28,0.031684055841698644,0.008865114169060941,-0.032680743890802444,-0.033680743890802445,-0.005726344045653753,-0.027954399845148692
TXN,2021-08-18,2021-08-20,2021-08-23,2021-08-30,0.048457133765921354,0.006365397215593062,0.019057715964112765,0.018057715964112764,0.006433198136481799,0.011624517827630965
TXN,2022-08-22,2022-08-24,2022-08-25,2022-09-01,0.075296519644412,0.0043745356189564275,-0.06288426142112413,-0.06388426142112413,-0.05207390787340138,-0.011810353547722752
TXN,2022-09-13,2022-09-15,2022-09-16,2022-09-23,0.04738231914917736,0.00012299791409016927,-0.024022648960799864,-0.025022648960799865,-0.04652471583222184,0.021502066871421976
TXN,2023-08-16,2023-08-18,2023-08-21,2023-08-28,0.03897008990086405,0.004646367032796362,0.004465579311106138,0.003465579311106138,0.005977081386182581,-0.002511502075076443
TXN,2023-09-26,2023-09-28,2023-09-29,2023-10-06,0.04872018496063379,0.007153471708940929,-0.012640568540648989,-0.01364056854064899,-0.010137867483003937,-0.0035027010576450524
TXN,2024-06-20,2024-06-24,2024-06-25,2024-07-02,0.031259548105158394,0.005966219683616323,0.02031162710502521,0.01931162710502521,-0.006610553454890589,0.025922180559915797
TXN,2024-12-10,2024-12-12,2024-12-13,2024-12-20,0.06282963175339543,0.008045146215006852,-0.024635822188636247,-0.025635822188636248,-0.030650799004026785,0.005014976815390537
TXN,2025-03-28,2025-04-01,2025-04-02,2025-04-09,0.04948519708574791,0.00941417094612905,-0.04876829244894487,-0.04976829244894487,-0.053962745881653174,0.0041944534327083005
TXN,2026-09-01,2026-09-03,2026-09-04,2026-09-14,0.0694240176845919,0.001934181338309174,0.019269505259570607,0.018269505259570606,-0.01975543805912605,0.03802494331869666
COST,2015-12-09,2015-12-11,2015-12-14,2015-12-21,0.05418385753342862,0.0018780855729181635,-0.015138379925156098,-0.0161383799251561,0.005147890177741088,-0.021286270102897187
COST,2016-05-18,2016-05-20,2016-05-23,2016-05-31,0.06745415055362172,0.009908903310144001,0.04760259253638255,0.04660259253638255,0.028040062481286654,0.018562530055095894
COST,2017-07-10,2017-07-12,2017-07-13,2017-07-20,0.05742821446332974,0.00496677588824361,-0.016992703118206776,-0.017992703118206776,0.008238983133687983,-0.02623168625189476
COST,2017-08-24,2017-08-28,2017-08-29,2017-09-06,0.052765803903375666,0.008061027224035405,0.034514026155223254,0.03351402615522325,0.01900766879722071,0.014506357358002542
COST,2018-09-17,2018-09-19,2018-09-20,2018-09-27,0.049997964161742556,0.007974091115543355,0.00034216662927288866,-0.0006578333707271114,-0.0036652193708501812,0.00300738600012307
COST,2018-11-21,2018-11-26,2018-11-27,2018-12-04,0.08853188040690392,0.0040262007813702885,0.014976892674875897,0.013976892674875896,0.010654922372337339,0.003321970302538557
COST,2019-09-20,2019-09-24,2019-09-25,2019-10-02,0.05728234293658175,0.005413080943476987,-0.01178453413531988,-0.01278453413531988,-0.038732899061244885,0.025948364925925005
COST,2020-06-15,2020-06-17,2020-06-18,2020-06-25,0.04762181874819549,0.008176871487948443,0.0032045182158013663,0.0022045182158013663,-0.009387709523300924,0.01159222773910229
COST,2020-09-08,2020-09-10,2020-09-11,2020-09-18,0.05573181055940371,0.0019770183048913536,-0.009347633901346852,-0.010347633901346853,0.014086504258688848,-0.0244341381600357
COST,2021-09-20,2021-09-22,2021-09-23,2021-09-30,0.03176365235143211,0.002637657007939596,-0.007575426750296765,-0.008575426750296766,-0.02419238259748746,0.015616955847190694
COST,2021-09-28,2021-09-30,2021-10-01,2021-10-08,0.04361303715102541,0.00447079589193843,0.00785145043423996,0.006851450434239959,0.007715742608362053,-0.0008642921741220935
COST,2022-10-10,2022-10-12,2022-10-13,2022-10-20,0.045014332678007876,0.00015012381784354682,-0.00720079102255311,-0.008200791022553111,0.0022586267518824865,-0.010459417774435598
COST,2022-12-06,2022-12-08,2022-12-09,2022-12-16,0.10772345902691992,0.0005402256362983837,-0.0446564186952747,-0.0456564186952747,-0.018185542723450965,-0.02747087597182374
COST,2022-12-20,2022-12-22,2022-12-23,2023-01-03,0.062228806450403726,0.00194403823507725,-0.02025293195033917,-0.02125293195033917,0.0036196463677329316,-0.024872578318072103
COST,2023-02-10,2023-02-14,2023-02-15,2023-02-23,0.044781578463784964,0.006460207908331541,-0.03547954586241153,-0.03647954586241153,-0.03034171181618317,-0.006137834046228363
COST,2023-08-24,2023-08-28,2023-08-29,2023-09-06,0.053725588641230775,0.008425906383356881,0.007222288593633053,0.006222288593633053,-0.004149446629275966,0.010371735222909018
COST,2024-04-04,2024-04-08,2024-04-09,2024-04-16,0.050743522791121716,0.009831566979745222,-0.0036461253286246276,-0.004646125328624628,-0.03352073662825872,0.02887461129963409
COST,2024-07-12,2024-07-16,2024-07-17,2024-07-24,0.04955734441347865,0.009336718168892718,-0.018268082341308833,-0.019268082341308834,-0.027992442175296395,0.00872435983398756
COST,2024-07-30,2024-08-01,2024-08-02,2024-08-09,0.04802984360044089,0.008468763516800483,0.03995973716565859,0.03895973716565859,-0.0037021471291711627,0.042661884294829755
COST,2025-02-20,2025-02-24,2025-02-25,2025-03-04,0.03903012883941632,0.0007440330134610015,-0.01779926519020525,-0.01879926519020525,-0.021948523179336488,0.0031492579891312378
COST,2025-07-24,2025-07-28,2025-07-29,2025-08-05,0.0480268144088904,0.0002034288224275734,0.011093063181414342,0.010093063181414341,-0.018918486664639578,0.02901154984605392
COST,2025-08-26,2025-08-28,2025-08-29,2025-09-08,0.05352053070915289,0.003845578934215205,0.03024424136300441,0.02924424136300441,-0.00731018784200943,0.03655442920501384
COST,2025-09-22,2025-09-24,2025-09-25,2025-10-02,0.03675251226195483,0.002130919874522982,-0.02813503279838958,-0.029135032798389582,0.020541577904792385,-0.04967661070318197
COST,2025-10-06,2025-10-08,2025-10-09,2025-10-16,0.03631772680532454,0.004237422351102211,-0.018316070802355755,-0.019316070802355756,0.0003445629589058363,-0.019660633761261592
COST,2025-10-29,2025-10-31,2025-11-03,2025-11-10,0.04457644241261858,0.0003502132532940736,-0.013447707170353373,-0.014447707170353374,0.0009055111959215267,-0.015353218366274901
COST,2026-03-23,2026-03-25,2026-03-26,2026-04-02,0.04234309529954154,0.00945404720551137,0.03604349686736974,0.03504349686736974,0.012991410155391847,0.022052086711977892
QCOM,2016-01-15,2016-01-20,2016-01-21,2016-01-28,0.08579398893621974,0.0024009346867986696,-0.0735387242201796,-0.0745387242201796,-0.007477862277814884,-0.06706086194236471
QCOM,2016-03-16,2016-03-18,2016-03-21,2016-03-29,0.03752360329981839,0.005653187905103399,-0.029113292654086464,-0.030113292654086465,-0.002904869538868482,-0.027208423115217983
QCOM,2016-05-04,2016-05-06,2016-05-09,2016-05-16,0.04573767931942559,0.00851631778682141,0.013867503600942355,0.012867503600942354,0.001376369438191416,0.011491134162750938
QCOM,2016-10-17,2016-10-19,2016-10-20,2016-10-27,0.04399466321901861,0.009203807071096113,0.04083746448873393,0.03983746448873393,0.00317509853533271,0.03666236595340122
QCOM,2016-11-14,2016-11-16,2016-11-17,2016-11-25,0.04059963713306766,0.005612103609325864,0.024298705820756217,0.023298705820756216,0.010485495066783423,0.012813210753972792
QCOM,2016-12-30,2017-01-04,2017-01-05,2017-01-12,0.04159922458304941,0.004141028253708509,0.00869549761599342,0.007695497615993419,0.005818863679736941,0.0018766339362564785
QCOM,2017-02-02,2017-02-06,2017-02-07,2017-02-14,0.18280550805513596,0.004177743624902003,0.041487056328805005,0.040487056328805004,0.012445410985307603,0.0280416453434974
QCOM,2017-04-21,2017-04-25,2017-04-26,2017-05-03,0.07128963306020662,0.00952391734137182,0.027337737344241164,0.026337737344241163,0.004232168625101007,0.022105568719140156
QCOM,2017-08-18,2017-08-22,2017-08-23,2017-08-30,0.03619846420360652,0.008282071397535493,0.008947291664610058,0.007947291664610057,0.008262373846220639,-0.000315082181610582
QCOM,2017-12-04,2017-12-06,2017-12-07,2017-12-14,0.05586438423740516,0.0065056527103733545,-0.008125291346054997,-0.009125291346054998,0.0032224412972401417,-0.01234773264329514
QCOM,2018-03-13,2018-03-15,2018-03-16,2018-03-23,0.10009015634586242,0.0031823494052792916,-0.11481373546140217,-0.11581373546140217,-0.07075669848231125,-0.045057036979090914
QCOM,2019-01-29,2019-01-31,2019-02-01,2019-02-08,0.1378707074149972,0.002428888792898842,0.013706890547174,0.012706890547173999,0.0027032270705313888,0.01000366347664261
QCOM,2019-05-09,2019-05-13,2019-05-14,2019-05-21,0.061709137603478015,0.001312562482349007,-0.09729476644088386,-0.09829476644088386,-0.004898730473323343,-0.09339603596756052
QCOM,2022-01-21,2022-01-25,2022-01-26,2022-02-02,0.1259208437043934,0.003152708023293582,0.12694591709801029,0.12594591709801028,0.05307054349162055,0.07287537360638974
QCOM,2022-04-22,2022-04-26,2022-04-27,2022-05-04,0.05841886385569335,0.005195473247760409,0.10325689211152556,0.10225689211152555,0.034570765041609164,0.06768612706991639
QCOM,2022-05-18,2022-05-20,2022-05-23,2022-05-31,0.12479031298352566,0.008815494891982226,0.08401466085250142,0.08301466085250142,0.0374493241731233,0.04556533667937812
QCOM,2022-09-13,2022-09-15,2022-09-16,2022-09-23,0.08352057287584261,0.000400031296919906,-0.03009181411746442,-0.031091814117464422,-0.04652471583222184,0.015432901714757419
QCOM,2023-02-27,2023-03-01,2023-03-02,2023-03-09,0.0725182905450154,0.008227918497040096,-0.05299726979624175,-0.053997269796241754,-0.02184121868113642,-0.03215605111510533
QCOM,2023-03-13,2023-03-15,2023-03-16,2023-03-23,0.07553723579124491,0.00926317106009397,0.030205053900703493,0.029205053900703493,-0.0009175836313026764,0.03012263753200617
QCOM,2023-05-12,2023-05-16,2023-05-17,2023-05-24,0.11284236911195429,0.0016405575094968548,-0.017078571860629443,-0.018078571860629444,-0.016258394710453206,-0.0018201771501762387
QCOM,2024-11-13,2024-11-15,2024-11-18,2024-11-25,0.07266331268729871,0.0004987039951025143,-0.03452871549774106,-0.03552871549774106,0.014282901035587159,-0.04981161653332822
QCOM,2025-03-28,2025-04-01,2025-04-02,2025-04-09,0.04639393976966134,0.00216102159711074,-0.06808152571415182,-0.06908152571415183,-0.053962745881653174,-0.015118779832498652
QCOM,2026-03-16,2026-03-18,2026-03-19,2026-03-26,0.07664508815520266,0.008346893350726017,-0.005636733542470518,-0.006636733542470518,-0.013210487198669463,0.006573753656198945
MU,2016-03-28,2016-03-30,2016-03-31,2016-04-07,0.09973979359746526,0.009633860537125649,0.003820325600581098,0.002820325600581098,-0.006785599920413721,0.009605925520994818
MU,2016-06-14,2016-06-16,2016-06-17,2016-06-24,0.09077016084393308,0.002516518756646762,0.08278693485504296,0.08178693485504296,-0.008486639372249472,0.09027357422729243
MU,2017-01-19,2017-01-23,2017-01-24,2017-01-31,0.0473892172028747,0.008290977039532691,0.055142279337021316,0.054142279337021315,-0.004426559142921338,0.05856883847994265
MU,2017-04-24,2017-04-26,2017-04-27,2017-05-04,0.06837322014072081,0.008280192930158997,0.005790918136825418,0.004790918136825418,0.0034311248409835127,0.0013597932958419054
MU,2018-06-27,2018-06-29,2018-07-02,2018-07-10,0.12972509245873762,0.0034441113032574063,0.023127738120438446,0.022127738120438445,0.029655362530416562,-0.0075276244099781175
MU,2018-08-01,2018-08-03,2018-08-06,2018-08-13,0.08981710955912854,0.009944637054076616,-0.025251558953231945,-0.026251558953231946,-0.00499066290011807,-0.021260896053113876
MU,2018-11-20,2018-11-23,2018-11-26,2018-12-03,0.11751792328372927,0.007752223438362037,0.09461282461532661,0.0936128246153266,0.05237515329637965,0.041237671318946956
MU,2019-11-11,2019-11-13,2019-11-14,2019-11-21,0.06715056949419525,0.0008646731911649934,-0.02670948869184575,-0.02770948869184575,0.00242492751007628,-0.030134416201922032
MU,2020-03-16,2020-03-18,2020-03-19,2020-03-26,0.3765599548649451,0.006382043527273235,0.23422442080571937,0.23322442080571937,0.07104883084711755,0.16217558995860182
MU,2020-06-24,2020-06-26,2020-06-29,2020-07-07,0.07966468839499943,0.004141459817802663,-0.0012206269721470875,-0.0022206269721470875,0.023603733415066497,-0.025824360387213585
MU,2021-03-04,2021-03-08,2021-03-09,2021-03-16,0.11006766501174868,0.008537935390542864,0.023852179255204886,0.022852179255204885,0.012195684047982436,0.01065649520722245
