variant,stock,entry_date,exit_date,ret,ret_net,drop_a,drop_b,bench_ret,excess_ret
hold,MO,2016-09-15,2016-09-22,0.013755109742280336,0.012755109742280335,0.05568898270662651,0.014782475958332847,0.015007048202247963,-0.0022519384599676284
within,MO,2016-09-15,2016-09-22,0.013755109742280336,0.012755109742280335,0.05568898270662651,0.014782475958332847,0.015007048202247963,-0.0022519384599676284
within,MO,2016-09-30,2016-10-07,-0.020718081759298346,-0.021718081759298347,0.017145549079494605,0.01500930122580185,-0.016921192122196227,-0.00479688963710212
within,MO,2018-01-31,2018-02-07,-0.05046880337599091,-0.05146880337599091,0.023327402376053415,0.017040914373858913,-0.044078825931038956,-0.007389977444951956
hold,MO,2018-04-13,2018-04-20,-0.1050823379985395,-0.1060823379985395,0.02019003117172556,0.012850927105656223,-0.012660593936111741,-0.09342174406242776
within,MO,2018-04-13,2018-04-20,-0.1050823379985395,-0.1060823379985395,0.02019003117172556,0.012850927105656223,-0.012660593936111741,-0.09342174406242776
within,MO,2018-07-03,2018-07-11,0.039496957300703794,0.038496957300703794,0.03164241735850769,0.025098293435974167,0.022859877804429773,0.01563707949627402
hold,MO,2018-08-14,2018-08-21,0.012160102637421177,0.011160102637421176,0.026933241181845726,0.0040608176695213355,0.0020229098211581586,0.009137192816263018
within,MO,2018-08-14,2018-08-21,0.012160102637421177,0.011160102637421176,0.026933241181845726,0.0040608176695213355,0.0020229098211581586,0.009137192816263018
hold,MO,2018-09-04,2018-09-11,0.006090246815518396,0.005090246815518396,0.04321549173956145,0.002730449952676965,-0.005597827764620922,0.010688074580139317
within,MO,2018-09-04,2018-09-11,0.006090246815518396,0.005090246815518396,0.04321549173956145,0.002730449952676965,-0.005597827764620922,0.010688074580139317
hold,MO,2019-01-11,2019-01-18,-0.012065519910904432,-0.013065519910904433,0.030684485105747807,0.016240628276081463,0.02287593104111152,-0.03594145095201595
within,MO,2019-01-11,2019-01-18,-0.012065519910904432,-0.013065519910904433,0.030684485105747807,0.016240628276081463,0.02287593104111152,-0.03594145095201595
hold,MO,2020-05-15,2020-05-22,0.031155741370327616,0.030155741370327616,0.12073525032521934,0.002755129063280869,0.028039440193680543,0.002116301176647073
within,MO,2020-05-15,2020-05-22,0.031155741370327616,0.030155741370327616,0.12073525032521934,0.002755129063280869,0.028039440193680543,0.002116301176647073
hold,MO,2020-09-04,2020-09-14,0.00863227579297865,0.00763227579297865,0.021111865605272014,0.010798618453009185,-0.0032357145635357742,0.010867990356514423
within,MO,2020-09-04,2020-09-14,0.00863227579297865,0.00763227579297865,0.021111865605272014,0.010798618453009185,-0.0032357145635357742,0.010867990356514423
hold,MO,2020-12-03,2020-12-10,0.0625926912296888,0.0615926912296888,0.04059076063079463,0.011675768603111897,0.006061181129219495,0.055531510100469306
within,MO,2020-12-03,2020-12-10,0.0625926912296888,0.0615926912296888,0.04059076063079463,0.011675768603111897,0.006061181129219495,0.055531510100469306
hold,MO,2023-08-23,2023-08-30,0.03246744444391725,0.03146744444391725,0.03983514377604762,0.004203483044416917,0.01785583021451198,0.013611614229405267
within,MO,2023-08-23,2023-08-30,0.03246744444391725,0.03146744444391725,0.03983514377604762,0.004203483044416917,0.01785583021451198,0.013611614229405267
hold,MO,2023-12-15,2023-12-22,-0.01044338750735041,-0.011443387507350411,0.030991798531168808,0.0007247524454063192,0.004816558598349285,-0.016259946105699696
within,MO,2023-12-15,2023-12-22,-0.01044338750735041,-0.011443387507350411,0.030991798531168808,0.0007247524454063192,0.004816558598349285,-0.016259946105699696
hold,MO,2024-01-29,2024-02-05,-0.0002467826671521678,-0.0012467826671521678,0.047202690380138246,0.00024854604454988536,0.003336261166946075,-0.004583043834098243
within,MO,2024-01-29,2024-02-05,-0.0002467826671521678,-0.0012467826671521678,0.047202690380138246,0.00024854604454988536,0.003336261166946075,-0.004583043834098243
hold,MO,2024-02-14,2024-02-22,0.012376420412816058,0.011376420412816057,0.039853769512855124,0.007922846582844869,0.025000609337796575,-0.013624188924980518
within,MO,2024-02-14,2024-02-22,0.012376420412816058,0.011376420412816057,0.039853769512855124,0.007922846582844869,0.025000609337796575,-0.013624188924980518
hold,MO,2024-10-11,2024-10-18,-0.0046147126546419726,-0.005614712654641973,0.032561930373834765,0.011009882560448105,0.0026659355491736036,-0.008280648203815577
within,MO,2024-10-11,2024-10-18,-0.0046147126546419726,-0.005614712654641973,0.032561930373834765,0.011009882560448105,0.0026659355491736036,-0.008280648203815577
hold,MO,2024-11-12,2024-11-19,0.026083834653814364,0.025083834653814363,0.017037570417275386,0.002222626086775489,-0.01405519844154901,0.039139033095363374
within,MO,2024-11-12,2024-11-19,0.026083834653814364,0.025083834653814363,0.017037570417275386,0.002222626086775489,-0.01405519844154901,0.039139033095363374
hold,MO,2025-07-14,2025-07-21,0.013590225062072303,0.012590225062072302,0.042379187881013754,0.012892332403089849,-0.0016380341739047344,0.014228259235977037
within,MO,2025-07-14,2025-07-21,0.013590225062072303,0.012590225062072302,0.042379187881013754,0.012892332403089849,-0.0016380341739047344,0.014228259235977037
within,MO,2025-10-22,2025-10-29,-0.038181000460492664,-0.039181000460492665,0.03651769911793357,0.020187056570047563,0.0067526953338366,-0.045933695794329266
hold,MO,2026-06-12,2026-06-22,-0.019328463142985308,-0.02032846314298531,0.03595679711063623,0.023800736032725346,-0.006019666230389853,-0.014308796912595456
within,MO,2026-06-12,2026-06-22,-0.019328463142985308,-0.02032846314298531,0.03595679711063623,0.023800736032725346,-0.006019666230389853,-0.014308796912595456
hold,AEP,2016-09-14,2016-09-21,0.03389570205826575,0.03289570205826575,0.04090377708656216,0.01400565901473455,0.02956682387995757,0.003328878178308181
within,AEP,2016-09-14,2016-09-21,0.03389570205826575,0.03289570205826575,0.04090377708656216,0.01400565901473455,0.02956682387995757,0.003328878178308181
hold,AEP,2017-12-11,2017-12-18,-0.020497984326106944,-0.021497984326106945,0.01767411552533434,0.0015648355988288052,0.019638308877831134,-0.04113629320393808
within,AEP,2017-12-11,2017-12-18,-0.020497984326106944,-0.021497984326106945,0.01767411552533434,0.0015648355988288052,0.019638308877831134,-0.04113629320393808
within,AEP,2018-03-08,2018-03-15,0.025880576588171333,0.024880576588171333,0.033047127503537624,0.02389556778497425,0.012522351888012206,0.012358224700159126
hold,AEP,2019-01-09,2019-01-16,0.03202926519403415,0.03102926519403415,0.06452172863921665,0.005598712452034698,0.004661808279064594,0.026367456914969556
within,AEP,2019-01-09,2019-01-16,0.03202926519403415,0.03102926519403415,0.06452172863921665,0.005598712452034698,0.004661808279064594,0.026367456914969556
hold,AEP,2019-04-09,2019-04-16,-0.006222474257941424,-0.007222474257941424,0.03986311028808005,0.005038635761796158,0.015806174000979833,-0.023028648258921258
within,AEP,2019-04-09,2019-04-16,-0.006222474257941424,-0.007222474257941424,0.03986311028808005,0.005038635761796158,0.015806174000979833,-0.023028648258921258
hold,AEP,2019-09-13,2019-09-20,0.01791556974503683,0.01691556974503683,0.021288779927036885,0.003178613776210855,-0.003991716505824527,0.020907286250861357
within,AEP,2019-09-13,2019-09-20,0.01791556974503683,0.01691556974503683,0.021288779927036885,0.003178613776210855,-0.003991716505824527,0.020907286250861357
hold,AEP,2020-01-10,2020-01-17,0.044731981573893576,0.043731981573893575,0.016360512119389645,0.0029930731015678576,0.02898873221764231,0.014743249356251265
within,AEP,2020-01-10,2020-01-17,0.044731981573893576,0.043731981573893575,0.016360512119389645,0.0029930731015678576,0.02898873221764231,0.014743249356251265
hold,AEP,2020-04-16,2020-04-23,-0.012254774132805624,-0.013254774132805625,0.03309878378131033,0.03108714370078303,-0.00185595366333835,-0.011398820469467275
within,AEP,2020-04-16,2020-04-23,-0.012254774132805624,-0.013254774132805625,0.03309878378131033,0.03108714370078303,-0.00185595366333835,-0.011398820469467275
hold,AEP,2020-04-24,2020-05-01,-0.022107706027222895,-0.023107706027222896,0.046321710658528234,0.023569822627598228,-0.011045114722470162,-0.012062591304752734
within,AEP,2020-04-24,2020-05-01,-0.022107706027222895,-0.023107706027222896,0.046321710658528234,0.023569822627598228,-0.011045114722470162,-0.012062591304752734
within,AEP,2020-09-11,2020-09-18,-0.0046744316581281975,-0.0056744316581281975,0.02253503040059184,0.01754743652821317,0.0019801843539752895,-0.007654616012103487
hold,AEP,2020-11-05,2020-11-12,-0.0036866726211793877,-0.004686672621179388,0.039892074540117346,0.011908768426854581,0.010795103024596298,-0.015481775645775686
within,AEP,2020-11-05,2020-11-12,-0.0036866726211793877,-0.004686672621179388,0.039892074540117346,0.011908768426854581,0.010795103024596298,-0.015481775645775686
hold,AEP,2020-12-18,2020-12-28,-0.024132663481701844,-0.025132663481701845,0.04355800648564851,0.01747300002640376,-0.014975162683127041,-0.010157500798574803
within,AEP,2020-12-18,2020-12-28,-0.024132663481701844,-0.025132663481701845,0.04355800648564851,0.01747300002640376,-0.014975162683127041,-0.010157500798574803
hold,AEP,2021-05-18,2021-05-25,0.0020992131950912096,0.0010992131950912096,0.03452318886640242,0.01521462415337171,0.0312478654206918,-0.030148652225600592
within,AEP,2021-05-18,2021-05-25,0.0020992131950912096,0.0010992131950912096,0.03452318886640242,0.01521462415337171,0.0312478654206918,-0.030148652225600592
hold,AEP,2021-06-24,2021-07-01,0.02908841968581055,0.02808841968581055,0.04371775187114397,0.007353323261536319,0.015449177943510639,0.012639241742299911
within,AEP,2021-06-24,2021-07-01,0.02908841968581055,0.02808841968581055,0.04371775187114397,0.007353323261536319,0.015449177943510639,0.012639241742299911
within,AEP,2021-10-01,2021-10-08,0.02703377858817535,0.02603377858817535,0.07750333033911351,0.012121039299742668,0.009479195614457314,0.016554582973718035
hold,AEP,2021-11-02,2021-11-09,-0.017359590633144295,-0.018359590633144296,0.015069748512655785,0.0,0.03425362991273473,-0.052613220545879025
within,AEP,2021-11-02,2021-11-09,-0.017359590633144295,-0.018359590633144296,0.015069748512655785,0.0,0.03425362991273473,-0.052613220545879025
hold,AEP,2021-11-17,2021-11-24,0.0069678999431090904,0.00596789994310909,0.029871242307520265,0.0038687179613139016,0.006107975772283281,-0.00014007582917419017
within,AEP,2021-11-17,2021-11-24,0.0069678999431090904,0.00596789994310909,0.029871242307520265,0.0038687179613139016,0.006107975772283281,-0.00014007582917419017
within,AEP,2022-03-16,2022-03-23,0.009887628364580126,0.008887628364580125,0.023405748212221453,0.013107574338646035,0.010545427337318669,-0.0016577989727385445
hold,AEP,2023-08-25,2023-09-01,-0.022816152143830593,-0.023816152143830593,0.031943425932658184,0.007582600075832665,0.02362898490324783,-0.04744513704707842
within,AEP,2023-08-25,2023-09-01,-0.022816152143830593,-0.023816152143830593,0.031943425932658184,0.007582600075832665,0.02362898490324783,-0.04744513704707842
within,AEP,2023-10-06,2023-10-13,0.031583380173116904,0.030583380173116903,0.1131943949468122,0.02710742614219166,0.0017228705544112266,0.028860509618705676
hold,AEP,2023-12-12,2023-12-19,0.026624849291967845,0.025624849291967844,0.0150172152345789,0.009000358994558673,0.02487084117698979,0.0007540081149780553
within,AEP,2023-12-12,2023-12-19,0.026624849291967845,0.025624849291967844,0.0150172152345789,0.009000358994558673,0.02487084117698979,0.0007540081149780553
within,AEP,2024-01-26,2024-02-02,0.01014891153369235,0.00914891153369235,0.08969329160865001,0.01444254132838071,0.015364828307446343,-0.006215916773753993
within,AEP,2024-06-26,2024-07-03,0.004589083220020829,0.0035890832200208287,0.018776990498388078,0.014283545901954776,0.012785992576562544,-0.009196909356541716
within,AEP,2024-08-09,2024-08-16,-0.006049421531278076,-0.007049421531278076,0.03733245952322495,0.015485344587346656,0.051312483925805896,-0.058361905457083973
within,AEP,2024-08-19,2024-08-26,0.015173340991949669,0.014173340991949668,0.03774223714863797,0.016128561674379687,0.0014320288021900662,0.012741312189759602
within,AEP,2025-05-29,2025-06-05,-0.007412513230138695,-0.008412513230138696,0.02789795112903815,0.01202418985927601,0.006249361669015796,-0.014661874899154492
hold,AEP,2025-09-11,2025-09-18,-0.021151379554324667,-0.02215137955432467,0.058417980045156026,0.00018461863979797483,0.009452225560283134,-0.0316036051146078
within,AEP,2025-09-11,2025-09-18,-0.021151379554324667,-0.02215137955432467,0.058417980045156026,0.00018461863979797483,0.009452225560283134,-0.0316036051146078
hold,AEP,2025-09-25,2025-10-02,0.05191915518971668,0.05091915518971668,0.027977870746658556,9.338920184413484e-05,0.039327012682386364,0.011592142507330316
within,AEP,2025-09-25,2025-10-02,0.05191915518971668,0.05091915518971668,0.027977870746658556,9.338920184413484e-05,0.039327012682386364,0.011592142507330316
hold,AEP,2025-11-26,2025-12-04,-0.038135570853851886,-0.039135570853851886,0.02355364135074316,0.0037764357346427462,0.02322789998126895,-0.06236347083512084
within,AEP,2025-11-26,2025-12-04,-0.038135570853851886,-0.039135570853851886,0.02355364135074316,0.0037764357346427462,0.02322789998126895,-0.06236347083512084
hold,AEP,2025-12-17,2025-12-24,0.005230555594298858,0.004230555594298858,0.08108683670421638,0.010419422837991273,0.013366102915318478,-0.009135547321019621
within,AEP,2025-12-17,2025-12-24,0.005230555594298858,0.004230555594298858,0.08108683670421638,0.010419422837991273,0.013366102915318478,-0.009135547321019621
hold,NOW,2017-03-24,2017-03-31,0.03136420182541877,0.03036420182541877,0.056403586605743135,0.007554348057561791,0.008557038000287065,0.021807163825131703
within,NOW,2017-03-24,2017-03-31,0.03136420182541877,0.03036420182541877,0.056403586605743135,0.007554348057561791,0.008557038000287065,0.021807163825131703
hold,NOW,2017-11-09,2017-11-16,0.0013539820212455922,0.00035398202124559217,0.016194368343296222,0.0014421251420767614,0.029425915387932378,-0.029071933366686786
within,NOW,2017-11-09,2017-11-16,0.0013539820212455922,0.00035398202124559217,0.016194368343296222,0.0014421251420767614,0.029425915387932378,-0.029071933366686786
hold,NOW,2018-07-20,2018-07-27,-0.03731417999130571,-0.03831417999130571,0.02908417065861719,0.010312904067302982,0.011226934816658707,-0.049541114807964415
within,NOW,2018-07-20,2018-07-27,-0.03731417999130571,-0.03831417999130571,0.02908417065861719,0.010312904067302982,0.011226934816658707,-0.049541114807964415
hold,NOW,2019-03-28,2019-04-04,-0.025890809327846376,-0.026890809327846377,0.039585753356387476,0.014927220700149717,0.021071778267084174,-0.04796258759493055
within,NOW,2019-03-28,2019-04-04,-0.025890809327846376,-0.026890809327846377,0.039585753356387476,0.014927220700149717,0.021071778267084174,-0.04796258759493055
hold,NOW,2019-09-03,2019-09-10,-0.03872726007385052,-0.03972726007385052,0.023725230181143225,0.011203431681191544,0.030993058215378788,-0.07072031828922931
within,NOW,2019-09-03,2019-09-10,-0.03872726007385052,-0.03972726007385052,0.023725230181143225,0.011203431681191544,0.030993058215378788,-0.07072031828922931
hold,NOW,2020-02-10,2020-02-18,0.04294425135579405,0.04194425135579405,0.03919232682434087,0.001874720177805068,0.015203989058291123,0.026740262297502926
within,NOW,2020-02-10,2020-02-18,0.04294425135579405,0.04194425135579405,0.03919232682434087,0.001874720177805068,0.015203989058291123,0.026740262297502926
within,NOW,2020-12-24,2021-01-04,-0.04885448888263233,-0.04985448888263233,0.02617840036635584,0.020976148238029745,-0.003301816829822557,-0.046552672052809774
within,NOW,2021-05-18,2021-05-25,0.04960416321117389,0.04860416321117389,0.10701416177210851,0.012965806951931615,0.0312478654206918,0.01735629779048209
hold,NOW,2021-08-19,2021-08-26,0.06322835224996415,0.06222835224996415,0.025994045063577616,0.0004981889473769928,0.020858641595370653,0.041369710654593495
within,NOW,2021-08-19,2021-08-26,0.06322835224996415,0.06222835224996415,0.025994045063577616,0.0004981889473769928,0.020858641595370653,0.041369710654593495
hold,NOW,2023-04-12,2023-04-19,0.008824142243383015,0.007824142243383014,0.01848719831334348,0.007020576864331524,0.006269503497407847,0.0015546387459751676
within,NOW,2023-04-12,2023-04-19,0.008824142243383015,0.007824142243383014,0.01848719831334348,0.007020576864331524,0.006269503497407847,0.0015546387459751676
hold,NOW,2023-12-26,2024-01-03,-0.036977914218028096,-0.0379779142180281,0.032166675092894004,0.004591252640076696,-0.005886679920003579,-0.03209123429802452
within,NOW,2023-12-26,2024-01-03,-0.036977914218028096,-0.0379779142180281,0.032166675092894004,0.004591252640076696,-0.005886679920003579,-0.03209123429802452
within,NOW,2024-04-03,2024-04-10,0.01321194935471337,0.01221194935471337,0.02663803007616326,0.01490814862967611,-0.008185296989410284,0.020397246344123654
hold,NOW,2024-12-03,2024-12-10,0.06669687675546543,0.06569687675546543,0.02715814637279586,0.0009628616775445127,-0.006984507764458581,0.07268138451992401
within,NOW,2024-12-03,2024-12-10,0.06669687675546543,0.06569687675546543,0.02715814637279586,0.0009628616775445127,-0.006984507764458581,0.07268138451992401
within,NOW,2025-02-28,2025-03-07,-0.08510792636143949,-0.08610792636143949,0.102471173755178,0.022546190209329717,-0.025268653961569743,-0.06083927239986975
hold,NOW,2025-09-16,2025-09-23,-0.004656582275714416,-0.005656582275714416,0.016920221062265005,0.009982722233548541,0.026065999383093175,-0.03172258165880759
within,NOW,2025-09-16,2025-09-23,-0.004656582275714416,-0.005656582275714416,0.016920221062265005,0.009982722233548541,0.026065999383093175,-0.03172258165880759
hold,AMAT,2016-12-23,2017-01-03,-0.029179727162092828,-0.03017972716209283,0.018931993204440365,0.0009203018702121489,-0.012885964967363495,-0.017293762194729334
within,AMAT,2016-12-23,2017-01-03,-0.029179727162092828,-0.03017972716209283,0.018931993204440365,0.0009203018702121489,-0.012885964967363495,-0.017293762194729334
hold,AMAT,2017-06-21,2017-06-28,-0.0213208464612461,-0.022320846461246102,0.0955000052295839,0.02122171883258041,-0.00535163273120276,-0.016969213730043342
within,AMAT,2017-06-21,2017-06-28,-0.0213208464612461,-0.022320846461246102,0.0955000052295839,0.02122171883258041,-0.00535163273120276,-0.016969213730043342
hold,AMAT,2017-08-25,2017-09-01,0.04132979859619579,0.04032979859619579,0.030603006789201664,0.022601030736471864,0.018551008670781854,0.021778789925413933
within,AMAT,2017-08-25,2017-09-01,0.04132979859619579,0.04032979859619579,0.030603006789201664,0.022601030736471864,0.018551008670781854,0.021778789925413933
hold,AMAT,2019-08-15,2019-08-22,0.001745183922797322,0.000745183922797322,0.08792565404339753,0.02849227752068103,0.0329434857003843,-0.03219830177758698
within,AMAT,2019-08-15,2019-08-22,0.001745183922797322,0.000745183922797322,0.08792565404339753,0.02849227752068103,0.0329434857003843,-0.03219830177758698
hold,AMAT,2019-10-03,2019-10-10,0.02759855864656857,0.02659855864656857,0.053566712719214,0.011258682254351388,0.014862937254077835,0.011735621392490736
within,AMAT,2019-10-03,2019-10-10,0.02759855864656857,0.02659855864656857,0.053566712719214,0.011258682254351388,0.014862937254077835,0.011735621392490736
hold,AMAT,2019-10-22,2019-10-29,0.06810327559882579,0.06710327559882578,0.025846142452360225,0.0088617168675901,0.021074916832929613,0.04602835876589617
within,AMAT,2019-10-22,2019-10-29,0.06810327559882579,0.06710327559882578,0.025846142452360225,0.0088617168675901,0.021074916832929613,0.04602835876589617
within,AMAT,2021-10-11,2021-10-18,0.045333417485177385,0.044333417485177384,0.12062453396762184,0.013065972383316053,0.03560757818894067,0.008725839296236715
hold,AMAT,2022-06-06,2022-06-13,-0.16243454776685462,-0.16343454776685462,0.042923606540939636,0.020406383602547616,-0.10236744525479258,-0.061067102512062044
within,AMAT,2022-06-06,2022-06-13,-0.16243454776685462,-0.16343454776685462,0.042923606540939636,0.020406383602547616,-0.10236744525479258,-0.061067102512062044
hold,AMAT,2023-06-06,2023-06-13,0.058608453766092694,0.05760845376609269,0.024235046270985567,0.008191781815617123,0.027381169770510416,0.030227283995582277
within,AMAT,2023-06-06,2023-06-13,0.058608453766092694,0.05760845376609269,0.024235046270985567,0.008191781815617123,0.027381169770510416,0.030227283995582277
hold,AMAT,2023-10-31,2023-11-07,0.07094816411398419,0.06994816411398419,0.10835343142173026,0.0020585086796096677,0.04356185547869185,0.026386308635292344
within,AMAT,2023-10-31,2023-11-07,0.07094816411398419,0.06994816411398419,0.10835343142173026,0.0020585086796096677,0.04356185547869185,0.026386308635292344
hold,AMAT,2023-11-22,2023-11-30,0.00200711143941934,0.00100711143941934,0.044618652704123074,0.02200083532584327,0.008296301913665038,-0.007289190474245698
within,AMAT,2023-11-22,2023-11-30,0.00200711143941934,0.00100711143941934,0.044618652704123074,0.02200083532584327,0.008296301913665038,-0.007289190474245698
hold,AMAT,2024-01-12,2024-01-22,0.11272714456301491,0.11172714456301491,0.09762612280424854,0.011613927844500802,0.018880276002450014,0.0928468685605649
within,AMAT,2024-01-12,2024-01-22,0.11272714456301491,0.11172714456301491,0.09762612280424854,0.011613927844500802,0.018880276002450014,0.0928468685605649
within,AMAT,2024-04-03,2024-04-10,0.009017313611308309,0.008017313611308308,0.021917869210206622,0.012439767840163865,-0.008185296989410284,0.016202610600718592
hold,AMAT,2024-11-20,2024-11-27,0.007231470714575972,0.0062314707145759715,0.13913349611689146,0.008352081492104927,0.017894525034461095,-0.011663054319885124
within,AMAT,2024-11-20,2024-11-27,0.007231470714575972,0.0062314707145759715,0.13913349611689146,0.008352081492104927,0.017894525034461095,-0.011663054319885124
hold,AMAT,2024-12-13,2024-12-20,-0.034012326223816,-0.035012326223816004,0.08598507229429879,0.012051352777745,-0.013082102434222809,-0.021930223789593195
within,AMAT,2024-12-13,2024-12-20,-0.034012326223816,-0.035012326223816004,0.08598507229429879,0.012051352777745,-0.013082102434222809,-0.021930223789593195
within,AMAT,2025-11-12,2025-11-19,0.01906989159290773,0.018069891592907728,0.045956718224475376,0.02764602932002836,-0.01607000724266927,0.034139898835577
hold,AMAT,2026-01-26,2026-02-02,0.027984761800310176,0.026984761800310175,0.027216325905986754,0.02003078961099876,0.0029152754211396736,0.0240694863791705
within,AMAT,2026-01-26,2026-02-02,0.027984761800310176,0.026984761800310175,0.027216325905986754,0.02003078961099876,0.0029152754211396736,0.0240694863791705
hold,AMAT,2026-04-21,2026-04-28,-0.033525226085623694,-0.034525226085623695,0.02429838372903196,0.013493127588341081,0.002596131503675103,-0.0371213575892988
within,AMAT,2026-04-21,2026-04-28,-0.033525226085623694,-0.034525226085623695,0.02429838372903196,0.013493127588341081,0.002596131503675103,-0.0371213575892988
hold,WMT,2017-06-14,2017-06-21,-0.04580741700241675,-0.04680741700241675,0.01670992918596695,0.0022690882893776814,0.007618234975612204,-0.054425651978028955
within,WMT,2017-06-14,2017-06-21,-0.04580741700241675,-0.04680741700241675,0.01670992918596695,0.0022690882893776814,0.007618234975612204,-0.054425651978028955
hold,WMT,2017-11-29,2017-12-06,-0.002870036193599712,-0.003870036193599712,0.032753196998861867,0.0,0.0011336443662075535,-0.005003680559807266
within,WMT,2017-11-29,2017-12-06,-0.002870036193599712,-0.003870036193599712,0.032753196998861867,0.0,0.0011336443662075535,-0.005003680559807266
within,WMT,2018-03-20,2018-03-27,-0.021602923808541008,-0.02260292380854101,0.021890405057618228,0.019477574247178598,-0.03971530867445183,0.017112384865910824
hold,WMT,2018-06-01,2018-06-08,0.016508037167370704,0.015508037167370703,0.04427197571303228,0.01896154269231928,0.0010223434987188806,0.014485693668651822
within,WMT,2018-06-01,2018-06-08,0.016508037167370704,0.015508037167370703,0.04427197571303228,0.01896154269231928,0.0010223434987188806,0.014485693668651822
hold,WMT,2018-06-21,2018-06-28,0.019593792894508244,0.018593792894508243,0.02873955695854366,0.0,-0.018992781796145275,0.03758657469065352
within,WMT,2018-06-21,2018-06-28,0.019593792894508244,0.018593792894508243,0.02873955695854366,0.0,-0.018992781796145275,0.03758657469065352
hold,WMT,2018-09-20,2018-09-27,-0.016919306369060805,-0.017919306369060806,0.024127567211777275,0.0019929177364380562,-0.004499483546934857,-0.013419822822125949
within,WMT,2018-09-20,2018-09-27,-0.016919306369060805,-0.017919306369060806,0.024127567211777275,0.0019929177364380562,-0.004499483546934857,-0.013419822822125949
hold,WMT,2018-10-04,2018-10-11,-0.003078191341176151,-0.004078191341176151,0.020968954805453927,0.011415416627575642,-0.0696843476148753,0.06560615627369915
within,WMT,2018-10-04,2018-10-11,-0.003078191341176151,-0.004078191341176151,0.020968954805453927,0.011415416627575642,-0.0696843476148753,0.06560615627369915
hold,WMT,2019-05-14,2019-05-21,0.008276028227980792,0.007276028227980792,0.033907514396864985,0.02002019394232623,0.011163337653071759,-0.003887309425090967
within,WMT,2019-05-14,2019-05-21,0.008276028227980792,0.007276028227980792,0.033907514396864985,0.02002019394232623,0.011163337653071759,-0.003887309425090967
hold,WMT,2019-11-21,2019-11-29,-0.006424100717799863,-0.007424100717799863,0.017594409153879567,0.009357563012362914,0.015587893831164212,-0.023011994548964076
within,WMT,2019-11-21,2019-11-29,-0.006424100717799863,-0.007424100717799863,0.017594409153879567,0.009357563012362914,0.015587893831164212,-0.023011994548964076
within,WMT,2020-01-14,2020-01-22,-0.0006884391201700257,-0.0016884391201700258,0.02910046723363435,0.012691139637469283,0.01954080301094252,-0.021229242131112547
within,WMT,2020-04-24,2020-05-01,-0.05037095645129541,-0.05137095645129541,0.023859723716569078,0.02352856714882381,-0.011045114722470162,-0.04032584172882525
hold,WMT,2020-08-07,2020-08-14,0.024429933490647482,0.02342993349064748,0.025654339186102278,0.017548940414964593,0.003400093689005068,0.020029839801642413
within,WMT,2020-08-07,2020-08-14,0.024429933490647482,0.02342993349064748,0.025654339186102278,0.017548940414964593,0.003400093689005068,0.020029839801642413
hold,WMT,2020-09-24,2020-10-01,0.04667146577360071,0.045671465773600706,0.06613564495525275,0.016916326226581263,0.042090191364300145,0.003581274409300561
within,WMT,2020-09-24,2020-10-01,0.04667146577360071,0.045671465773600706,0.06613564495525275,0.016916326226581263,0.042090191364300145,0.003581274409300561
hold,WMT,2020-10-23,2020-10-30,-0.03545349947476617,-0.03645349947476617,0.022685891893166166,0.005903789541894473,-0.05320101433084479,0.016747514856078616
within,WMT,2020-10-23,2020-10-30,-0.03545349947476617,-0.03645349947476617,0.022685891893166166,0.005903789541894473,-0.05320101433084479,0.016747514856078616
hold,WMT,2020-11-23,2020-12-01,0.011329919359604812,0.010329919359604811,0.02222084154320375,0.012435595841294845,0.029283292205736,-0.01895337284613119
within,WMT,2020-11-23,2020-12-01,0.011329919359604812,0.010329919359604811,0.02222084154320375,0.012435595841294845,0.029283292205736,-0.01895337284613119
hold,WMT,2021-03-09,2021-03-16,0.03491353887931492,0.03391353887931492,0.08136300149167608,0.009649696680840958,0.03110918486962322,0.002804354009691701
within,WMT,2021-03-09,2021-03-16,0.03491353887931492,0.03391353887931492,0.08136300149167608,0.009649696680840958,0.03110918486962322,0.002804354009691701
hold,WMT,2021-06-24,2021-07-01,0.01760285951239604,0.01660285951239604,0.04823677305693987,0.007838928741303625,0.015449177943510639,0.0011536815688854007
within,WMT,2021-06-24,2021-07-01,0.01760285951239604,0.01660285951239604,0.04823677305693987,0.007838928741303625,0.015449177943510639,0.0011536815688854007
hold,WMT,2022-03-01,2022-03-08,0.020221981570031522,0.01922198157003152,0.031823320013239696,0.00898590641216987,-0.014494065668680056,0.03371604723871158
within,WMT,2022-03-01,2022-03-08,0.020221981570031522,0.01922198157003152,0.031823320013239696,0.00898590641216987,-0.014494065668680056,0.03371604723871158
hold,WMT,2022-09-02,2022-09-12,0.03812037171273053,0.03712037171273053,0.058440952659157885,0.0030146734206200807,0.04948577986031166,-0.012365408147581136
within,WMT,2022-09-02,2022-09-12,0.03812037171273053,0.03712037171273053,0.058440952659157885,0.0030146734206200807,0.04948577986031166,-0.012365408147581136
hold,WMT,2022-09-21,2022-09-28,-0.012317352192351971,-0.013317352192351972,0.03598420084492671,0.0058236673573587375,-0.0260608981369137,0.01274354594456173
within,WMT,2022-09-21,2022-09-28,-0.012317352192351971,-0.013317352192351972,0.03598420084492671,0.0058236673573587375,-0.0260608981369137,0.01274354594456173
