stock,low_date,entry_date,exit_date,branch,pct1,ret,ret_net,bench_ret,excess_ret
KO,2024-12-19,2024-12-20,2024-12-30,flat,0.0016012175330659402,-0.008313314642109826,-0.009313314642109827,-0.003712032317441216,-0.0056012823246686105
KO,2025-01-06,2025-01-07,2025-01-15,flat,0.0004933137649353656,0.015285910165879768,0.014285910165879767,0.012446217267709114,0.0018396928981706528
KO,2025-03-21,2025-03-24,2025-03-31,flat,0.0040775597515637805,0.038723719723624095,0.037723719723624094,-0.013533175513758544,0.05125689523738264
KO,2025-04-07,2025-04-08,2025-04-15,flat,0.0007313639094057398,0.050277717498130814,0.04927771749813081,0.06645114714045408,-0.017173429642323268
KO,2025-07-09,2025-07-10,2025-07-17,flat,0.00417388914005048,0.01175290163156495,0.010752901631564948,-0.007460163976520495,0.018213065608085444
KO,2025-09-08,2025-09-10,2025-09-17,rebound_retest,0.0063769108611258325,-0.003919956775159772,-0.004919956775159772,0.008549532923623149,-0.013469489698782922
KO,2025-10-29,2025-10-31,2025-11-07,rebound_retest,0.009217490210305544,0.02394781495470677,0.02294781495470677,-0.008216192686291146,0.031164007640997915
KO,2025-12-02,2025-12-03,2025-12-10,flat,0.0019809895438969672,-0.008473295455543983,-0.009473295455543984,0.002790037488724195,-0.01226333294426818
KO,2026-03-05,2026-03-06,2026-03-13,flat,0.00012984518939728205,0.010796851168273225,0.009796851168273224,-0.02031371357091838,0.030110564739191603
KO,2026-03-20,2026-03-23,2026-03-30,flat,0.004816143619167727,0.015443903072130505,0.014443903072130504,-0.018213960533989382,0.032657863606119886
KO,2026-06-18,2026-06-22,2026-06-29,flat,0.001763423762495309,0.0392304891480415,0.0382304891480415,0.012292068040997695,0.025938421107043808
GILD,2016-01-07,2016-01-08,2016-01-15,flat,0.0020779254168935427,-0.04779655328818966,-0.04879655328818966,-0.02122293283354426,-0.027573620454645398
GILD,2016-06-13,2016-06-14,2016-06-21,flat,0.000718531407422167,-0.02129942554181974,-0.02229942554181974,0.008456282755664457,-0.030755708297484197
GILD,2016-07-29,2016-08-02,2016-08-09,rebound_retest,0.012457617768469409,-0.003016029224610084,-0.004016029224610084,0.012502480973649366,-0.01651851019825945
GILD,2016-10-07,2016-10-10,2016-10-17,flat,0.0033225518359321317,-0.03775341530261134,-0.03875341530261134,-0.01805387489892074,-0.020699540403690597
GILD,2017-01-17,2017-01-18,2017-01-25,flat,0.003059648888885886,-0.003050315992947361,-0.004050315992947361,0.01629153636118663,-0.020341852354133994
GILD,2017-03-28,2017-03-29,2017-04-05,flat,0.002384683730591659,-0.011745463475334006,-0.012745463475334007,-0.0037515341208863573,-0.00899392935444765
GILD,2017-04-05,2017-04-06,2017-04-13,flat,0.00015048051402273666,0.00045129303109270325,-0.0005487069689072968,-0.013291482769717256,0.012742775800809958
GILD,2017-04-21,2017-04-24,2017-05-01,flat,0.004853679402652077,0.028075528604646793,0.027075528604646792,0.00989464039515875,0.017180888209488043
GILD,2017-08-04,2017-08-07,2017-08-14,flat,0.0038270282883069145,-0.008578184468706174,-0.009578184468706175,-0.003979252323103588,-0.0055989321456025865
GILD,2017-09-28,2017-09-29,2017-10-06,flat,0.0013597569644950027,0.013823568372457906,0.012823568372457905,0.0141550202561882,-0.0013314518837302947
GILD,2017-10-16,2017-10-17,2017-10-24,flat,0.003627233304113844,-0.0017452534260817831,-0.002745253426081783,0.011757358003920304,-0.014502611430002088
GILD,2018-03-01,2018-03-05,2018-03-12,rebound_retest,0.01496225503698647,0.04029745108767413,0.03929745108767413,0.023755725096128,0.01554172599154613
GILD,2018-04-20,2018-04-23,2018-04-30,flat,0.004206545876454899,-0.024050793275423032,-0.025050793275423033,-0.005708923280792866,-0.019341869994630168
GILD,2018-04-30,2018-05-01,2018-05-08,flat,0.004568432812926614,-0.1011574457943073,-0.1021574457943073,0.007099759974136477,-0.10925720576844378
GILD,2018-09-07,2018-09-10,2018-09-17,flat,0.004015443297184017,0.01151833423351123,0.010518334233511228,0.005279346648033645,0.005238987585477584
GILD,2018-12-10,2018-12-11,2018-12-18,flat,0.0034082080529437694,-0.03445105178220187,-0.03545105178220187,-0.0317113328206855,-0.0037397189615163695
GILD,2018-12-19,2018-12-20,2018-12-28,flat,0.0015577764877046617,-0.037636172515908006,-0.03863617251590801,0.012074459786946434,-0.05071063230285444
GILD,2019-02-28,2019-03-04,2019-03-11,rebound_retest,0.015226234789952766,-0.016959458577607167,-0.017959458577607168,-0.001746356876187516,-0.016213101701419652
GILD,2019-03-20,2019-03-21,2019-03-28,flat,0.004953416432320953,-0.018946269529213744,-0.019946269529213745,-0.01163326655630914,-0.008313002972904604
GILD,2019-04-12,2019-04-15,2019-04-23,flat,0.0022977806814393925,-0.03652750703874452,-0.03752750703874452,0.011179999414132613,-0.048707506452877136
GILD,2019-12-05,2019-12-09,2019-12-16,rebound_retest,0.017443059852109588,-0.0028337483358854554,-0.0038337483358854554,0.020790475299596656,-0.024624223635482112
GILD,2020-12-16,2020-12-17,2020-12-24,flat,0.0022055509985770255,-0.03385814296614453,-0.034858142966144534,-0.007231378289846546,-0.027626764676297988
GILD,2021-02-16,2021-02-17,2021-02-24,flat,0.004629462556987873,-0.021351618696066388,-0.02235161869606639,0.007451234097790804,-0.029802852793857193
GILD,2021-05-25,2021-05-26,2021-06-03,flat,0.00181193829561617,0.001959412088026413,0.0009594120880264132,0.0024315369320679903,-0.001472124844041577
GILD,2021-07-30,2021-08-02,2021-08-09,flat,0.000878569563885377,0.001609218398400225,0.000609218398400225,0.009024570418629807,-0.008415352020229583
GILD,2021-10-12,2021-10-13,2021-10-20,flat,0.003859136020928118,-0.01138542957800115,-0.01238542957800115,0.037756079742435,-0.05014150932043615
GILD,2022-02-10,2022-02-11,2022-02-18,flat,0.004531495467263047,-0.01643312919660267,-0.01743312919660267,-0.016075228105395745,-0.0013579010912069256
GILD,2022-06-06,2022-06-08,2022-06-15,rebound_retest,0.008221780704627603,-0.052266479812660305,-0.053266479812660306,-0.07144810709999583,0.018181627287335522
GILD,2022-12-15,2022-12-16,2022-12-23,flat,0.002079102389213231,-0.023167279937700624,-0.024167279937700625,0.0014092133181962119,-0.025576493255896837
GILD,2023-01-20,2023-01-23,2023-01-30,flat,0.002650237392188865,0.0014417535904880374,0.0004417535904880374,-0.004623670574021688,0.005065424164509725
GILD,2023-02-24,2023-02-27,2023-03-06,flat,0.0028512557467045663,0.00271980309009745,0.0017198030900974501,0.01405003461332055,-0.0123302315232231
GILD,2023-08-18,2023-08-21,2023-08-28,flat,0.0007907665782271361,0.014485151724278555,0.013485151724278555,0.005972821522053806,0.0075123302022247485
GILD,2024-02-29,2024-03-01,2024-03-08,flat,0.0029126615313492905,0.03886064608422801,0.03786064608422801,0.0046407564991515216,0.03321988958507649
GILD,2024-04-04,2024-04-05,2024-04-12,flat,0.0004314539382708632,-0.021701829341819967,-0.022701829341819968,-0.021404673180651423,-0.0012971561611685445
GILD,2024-04-25,2024-04-26,2024-05-03,flat,0.0022980369046994914,-0.009783038596322235,-0.010783038596322236,0.0008045411557835447,-0.011587579752105781
GILD,2024-06-03,2024-06-05,2024-06-12,rebound_retest,0.011508755721762663,0.0072008349906458324,0.006200834990645832,0.00013384395456328413,0.006066991036082548
GILD,2024-11-15,2024-11-18,2024-11-25,flat,0.0006786782640626744,0.02294828597062626,0.021948285970626258,0.01870645763270229,0.0032418283379239687
GILD,2025-05-06,2025-05-08,2025-05-15,rebound_retest,0.010420941868273937,0.022208542012839283,0.021208542012839282,0.03324567627339747,-0.012037134260558191
GILD,2025-07-18,2025-07-21,2025-07-28,flat,0.000554446307309031,0.04386779181179912,0.042867791811799116,0.01486021482788824,0.028007576983910876
GILD,2026-03-20,2026-03-23,2026-03-30,flat,0.0009474923534766733,-0.007281261323551225,-0.008281261323551226,-0.018213960533989382,0.009932699210438156
GILD,2026-05-15,2026-05-18,2026-05-26,flat,0.0006945623172706311,0.03131032033107162,0.030310320331071616,0.01277251481035968,0.017537805520711935
EMR,2015-07-17,2015-07-20,2015-07-27,flat,0.002852126762915749,-0.043231026761939684,-0.044231026761939685,-0.026617833129753077,-0.017613193632186608
EMR,2015-09-18,2015-09-21,2015-09-28,flat,0.00022176869390684348,-0.04609950184846601,-0.04709950184846601,-0.040867273900934364,-0.006232227947531643
EMR,2015-10-16,2015-10-19,2015-10-26,flat,0.004638671302209771,0.05562900680455485,0.05462900680455485,0.021924722955069198,0.03270428384948565
EMR,2016-01-15,2016-01-19,2016-01-26,flat,0.0011604541402702574,-0.0009275194079663152,-0.0019275194079663152,0.007050592928144805,-0.008978112336111121
EMR,2016-05-04,2016-05-05,2016-05-12,flat,0.0037891858679070874,0.007624898877060415,0.006624898877060415,0.0075625908843302,-0.000937692007269785
EMR,2017-01-31,2017-02-01,2017-02-08,flat,0.0020454029623928082,0.06175590237197848,0.060755902371978476,0.01166784452215408,0.049088057849824396
EMR,2017-03-21,2017-03-22,2017-03-29,flat,0.002713728776536181,0.007273362477100864,0.006273362477100864,0.003986148246408083,0.002287214230692781
EMR,2017-05-02,2017-05-03,2017-05-10,flat,0.0018594168831103668,0.0024399133473316237,0.0014399133473316237,0.007190267414454388,-0.005750354067122764
EMR,2017-07-28,2017-07-31,2017-08-07,flat,0.0013438796282063319,0.021808197920168526,0.020808197920168525,0.0077946849445251765,0.013013512975643349
EMR,2017-09-26,2017-09-27,2017-10-04,flat,0.003803492374238564,0.009156938669774961,0.00815693866977496,0.01321162374127205,-0.005054685071497089
EMR,2017-11-09,2017-11-10,2017-11-17,flat,0.0021143424569666216,-0.02059522008969883,-0.02159522008969883,0.003406801663169645,-0.025002021752868475
EMR,2018-01-24,2018-01-25,2018-02-01,flat,0.0006885740392725884,-0.001375943301003879,-0.002375943301003879,-0.00478177320464368,0.002405829903639801
EMR,2018-04-26,2018-04-27,2018-05-04,flat,0.004889909644767786,0.008847170383541103,0.007847170383541102,-0.005625500739653955,0.013472671123195057
EMR,2018-05-29,2018-05-31,2018-06-07,rebound_retest,0.012434531869895505,0.035714229940039255,0.034714229940039254,0.027036247453587237,0.007677982486452017
EMR,2018-10-24,2018-10-26,2018-11-02,rebound_retest,0.01651266935570864,0.05086797790416964,0.049867977904169636,0.03129988513469484,0.018568092769474798
EMR,2018-12-20,2018-12-21,2018-12-31,flat,0.002998593184283719,0.050641753761915265,0.049641753761915264,0.04091572423034817,0.008726029531567092
EMR,2019-08-23,2019-08-26,2019-09-03,flat,0.004912157349851958,0.01955343690666922,0.01855343690666922,0.012136320222166486,0.006417116684502733
EMR,2020-02-25,2020-02-26,2020-03-04,flat,0.00045041023451004267,0.0006001450843835521,-0.00039985491561644795,0.004092043002752899,-0.004491897918369347
EMR,2020-06-24,2020-06-26,2020-07-06,rebound_retest,0.012074524701768308,0.044095646536677746,0.043095646536677745,0.05663999101890815,-0.013544344482230408
EMR,2020-07-07,2020-07-08,2020-07-15,flat,0.004439335772795396,0.04157788498667814,0.04057788498667814,0.02507263122803094,0.015505253758647197
EMR,2020-09-21,2020-09-22,2020-09-29,flat,0.003847460295544053,-0.0010732603583233358,-0.002073260358323336,0.005271971731957592,-0.007345232090280928
EMR,2020-12-01,2020-12-02,2020-12-09,flat,0.0017154850431147803,0.07509909686369487,0.07409909686369487,0.008364732633254546,0.06573436423044032
EMR,2021-04-30,2021-05-03,2021-05-10,flat,0.004862323505085903,0.04893879655720701,0.04793879655720701,0.008921272161156457,0.03901752439605055
EMR,2021-09-01,2021-09-03,2021-09-13,rebound_retest,0.01585778095813211,-0.05902429487817873,-0.06002429487817873,-0.013549068661998453,-0.046475226216180276
EMR,2021-11-17,2021-11-18,2021-11-26,flat,0.0027570322979204595,-0.045046007584890635,-0.046046007584890636,-0.019174921283389823,-0.026871086301500813
EMR,2022-01-26,2022-01-27,2022-02-03,flat,0.0005520065967008172,0.0657619048807605,0.0647619048807605,0.03156784322602513,0.033194061654735374
EMR,2022-05-11,2022-05-12,2022-05-19,flat,0.0016341769563003035,0.006646654802346941,0.005646654802346941,-0.010242162195492788,0.015888816997839728
EMR,2022-08-31,2022-09-01,2022-09-09,flat,0.003303349041693336,0.032922921315892806,0.031922921315892805,0.025595190250775834,0.0063277310651169705
EMR,2023-02-21,2023-02-22,2023-03-01,flat,0.0030470317649664447,0.009234260246621329,0.008234260246621328,-0.0105084429636908,0.01874270321031213
EMR,2023-03-15,2023-03-17,2023-03-24,rebound_retest,0.017260585197725872,0.025359021944242777,0.024359021944242776,0.014165405764122285,0.01019361618012049
EMR,2023-04-05,2023-04-06,2023-04-14,flat,0.002527800269204999,0.03673453517199121,0.03573453517199121,0.010335522493554627,0.025399012678436583
EMR,2023-05-24,2023-05-25,2023-06-02,flat,0.000886929724621585,0.04796228889740339,0.04696228889740339,0.029168098560414357,0.017794190336989035
EMR,2023-07-28,2023-07-31,2023-08-07,flat,0.004177245121465552,0.06425828488002816,0.06325828488002816,-0.011753871876652555,0.07501215675668071
EMR,2024-01-03,2024-01-04,2024-01-11,flat,0.0044359362260806634,-0.0031544364890645493,-0.004154436489064549,0.00786437983076338,-0.01201881631982793
EMR,2024-04-19,2024-04-22,2024-04-29,flat,0.0004604290401475952,0.010402196387046425,0.009402196387046424,0.012840184993626602,-0.003437988606580178
EMR,2024-10-15,2024-10-17,2024-10-24,rebound_retest,0.012265427653861112,-0.019827962521491882,-0.020827962521491883,-0.011087805406305828,-0.009740157115186054
EMR,2025-01-10,2025-01-13,2025-01-21,flat,0.004493859159855063,0.0929348178154279,0.0919348178154279,0.0422888053058752,0.049646012509552695
EMR,2025-02-25,2025-02-26,2025-03-05,flat,0.0011693742222692164,-0.03353910386584302,-0.034539103865843024,-0.010702559183845106,-0.023836544681997918
EMR,2025-03-11,2025-03-12,2025-03-19,flat,0.00108389638944218,0.013984030155501648,0.012984030155501647,0.015925608770567923,-0.002941578615066276
EMR,2025-11-07,2025-11-10,2025-11-17,flat,0.0038613858008793864,-0.01930336645546027,-0.02030336645546027,-0.0069939389775838245,-0.013309427477876445
EMR,2026-03-12,2026-03-13,2026-03-20,flat,0.00045403167685039716,-0.030928669748046533,-0.031928669748046534,-0.019114059586405108,-0.012814610161641427
EMR,2026-05-12,2026-05-13,2026-05-20,flat,0.0034964177507028613,-0.031671235652664276,-0.03267123565266428,0.010243668635756986,-0.04291490428842126
ECL,2015-10-19,2015-10-20,2015-10-27,flat,0.00041865221373618884,-0.007535972166271554,-0.008535972166271555,0.02128928377521877,-0.029825255941490325
ECL,2015-11-04,2015-11-05,2015-11-12,flat,0.00127681982524206,-0.021166382010875395,-0.022166382010875396,-0.022374408057777018,0.00020802604690162152
ECL,2016-01-04,2016-01-05,2016-01-12,flat,0.0036448171826681808,-0.06359615916594064,-0.06459615916594064,-0.037017129788731284,-0.027579029377209352
ECL,2016-07-29,2016-08-01,2016-08-08,flat,0.0024499412428857807,0.03016749961067977,0.02916749961067977,0.004856326049889281,0.02431117356079049
ECL,2016-10-21,2016-10-25,2016-11-01,rebound_retest,0.00803241859657661,-0.03285886450870279,-0.03385886450870279,-0.00982532613979581,-0.02403353836890698
ECL,2017-01-10,2017-01-11,2017-01-19,flat,0.0039026723017671658,0.004479584355527422,0.0034795843555274217,-0.004060348000018199,0.007539932355545621
ECL,2017-03-09,2017-03-10,2017-03-17,flat,0.004527396051627838,0.012328128811389671,0.01132812881138967,0.00405755474163727,0.0072705740697524
ECL,2017-05-02,2017-05-03,2017-05-10,flat,0.002474584771406261,0.008680605429625343,0.007680605429625343,0.007190267414454388,0.0004903380151709555
ECL,2017-05-17,2017-05-18,2017-05-25,flat,0.0027690858581044687,0.02816790627477528,0.027167906274775278,0.02515118166681929,0.0020167246079559886
ECL,2017-09-11,2017-09-12,2017-09-19,flat,0.001155367051449426,0.008694887355160885,0.007694887355160885,0.010624513388743484,-0.002929626033582599
ECL,2017-09-27,2017-09-28,2017-10-05,flat,0.00232615385497257,0.019107321177187275,0.018107321177187274,0.017590695025021974,0.0005166261521653004
ECL,2017-10-18,2017-10-19,2017-10-26,flat,0.00030375870459733886,0.007059129318996993,0.006059129318996993,0.005120411694702565,0.0009387176242944282
ECL,2018-10-11,2018-10-12,2018-10-19,flat,0.00020554495647192894,0.017604732707077186,0.016604732707077186,-0.002191206953476965,0.01879593966055415
ECL,2020-05-13,2020-05-14,2020-05-21,flat,0.0024480520642418757,0.04136344739792208,0.04036344739792208,0.033725864878553447,0.006637582519368634
ECL,2020-07-08,2020-07-09,2020-07-16,flat,0.0037100590587261528,0.05463285095367598,0.05363285095367598,0.032600273721828055,0.021032577231847926
ECL,2021-02-17,2021-02-18,2021-02-25,flat,0.004837169129733631,0.010295895286320134,0.009295895286320133,-0.009033047574443565,0.018328942860763697
ECL,2021-03-17,2021-03-18,2021-03-25,flat,0.001768934680070181,-0.003531467438743885,-0.004531467438743885,0.0024576724018992024,-0.006989139840643087
ECL,2021-05-10,2021-05-11,2021-05-18,flat,0.0015114012617228174,-0.0327119738539049,-0.0337119738539049,-0.004956853291764429,-0.028755120562140468
ECL,2021-05-19,2021-05-20,2021-05-27,flat,0.004828122927018751,0.008723576509078068,0.007723576509078068,0.007718690557634078,4.885951443990046e-06
ECL,2021-09-20,2021-09-21,2021-09-28,flat,0.003777198587998163,-0.023358177710036898,-0.0243581777100369,0.00516537277500162,-0.02952355048503852
ECL,2021-11-26,2021-11-29,2021-12-06,flat,0.004066548660040755,0.010741853197041351,0.00974185319704135,-0.005936179245971118,0.01567803244301247
ECL,2022-01-10,2022-01-11,2022-01-19,flat,0.003453662212525797,-0.05215767217333689,-0.05315767217333689,-0.032609453996442994,-0.020548218176893895
ECL,2022-05-02,2022-05-03,2022-05-10,flat,0.0045888552053645,-0.036182415509497745,-0.037182415509497746,-0.03176141954405731,-0.005420995965440434
ECL,2023-02-09,2023-02-10,2023-02-17,flat,0.0017152944656034965,0.11224436621947742,0.11124436621947742,-0.00018636458171161774,0.11143073080118904
ECL,2023-03-09,2023-03-10,2023-03-17,flat,0.002664015079224169,-0.022078766251855675,-0.023078766251855676,0.007574751969958049,-0.030653518221813725
ECL,2023-05-23,2023-05-24,2023-06-01,flat,0.0007161925281246604,0.008768330741405261,0.007768330741405261,0.01567218953993521,-0.00790385879852995
ECL,2023-09-14,2023-09-15,2023-09-22,flat,0.0016319873428360385,-0.030716328789563097,-0.0317163287895631,-0.028240412625790468,-0.00347591616377263
ECL,2024-04-11,2024-04-12,2024-04-19,flat,0.0042582481088082975,-0.015923121422097175,-0.016923121422097176,-0.010140346512184317,-0.006782774909912859
ECL,2025-12-03,2025-12-04,2025-12-11,flat,0.00034056610302859904,-0.011686144156957123,-0.012686144156957124,0.010172529360901628,-0.022858673517858752
ECL,2026-05-11,2026-05-12,2026-05-19,flat,0.0023894360411633054,-0.023718733522646973,-0.024718733522646974,0.0011841007990331942,-0.025902834321680168
UPS,2015-07-24,2015-07-27,2015-08-03,flat,0.003905117718646174,0.08021419934867535,0.07921419934867535,0.02341115508441094,0.05580304426426441
UPS,2015-12-11,2015-12-14,2015-12-21,flat,0.004207118363888432,-0.01001334657710562,-0.01101334657710562,0.0032775233494810596,-0.01429086992658668
UPS,2016-01-08,2016-01-11,2016-01-19,flat,0.0029541376868436305,-0.014291978172800035,-0.015291978172800036,-0.023111039416124357,0.007819061243324321
UPS,2016-01-20,2016-01-21,2016-01-28,flat,0.004171716764350054,0.021667906012848848,0.020667906012848847,0.008942715756681707,0.01172519025616714
UPS,2016-04-28,2016-04-29,2016-05-06,flat,0.001525117649442791,-0.028171656951083146,-0.029171656951083147,-0.005434893325620194,-0.023736763625462953
UPS,2016-11-01,2016-11-02,2016-11-09,flat,0.0005617597913445561,0.061648048430241964,0.06064804843024196,0.032616872736805025,0.02803117569343694
UPS,2016-12-14,2016-12-15,2016-12-22,flat,0.000170442975283861,-0.008356195056527405,-0.009356195056527405,0.0010016771620158238,-0.01035787221854323
UPS,2017-01-10,2017-01-11,2017-01-19,flat,0.00228209681549073,0.0007884178875356973,-0.00021158211246430272,-0.004060348000018199,0.0038487658875538963
UPS,2017-03-21,2017-03-22,2017-03-29,flat,9.36816958575288e-05,-0.00459987179626109,-0.00559987179626109,0.003986148246408083,-0.009586020042669174
UPS,2017-05-17,2017-05-18,2017-05-25,flat,0.003110955781568366,0.02665003273857547,0.025650032738575468,0.02515118166681929,0.0004988510717561789
UPS,2017-11-06,2017-11-07,2017-11-14,flat,0.000263273761248501,0.008490070601912425,0.007490070601912425,6.486362048385708e-05,0.007425206981428568
UPS,2018-04-24,2018-04-25,2018-05-02,flat,0.004065636311797732,0.022915549720621264,0.021915549720621263,-0.0013654222713087583,0.023280971991930022
UPS,2018-06-28,2018-06-29,2018-07-09,flat,0.0033054406845942994,0.022216186516568426,0.021216186516568425,0.023913609837344252,-0.002697423320775827
UPS,2018-12-17,2018-12-18,2018-12-26,flat,0.004232355343005605,-0.006887676576974533,-0.007887676576974534,-0.03038666240263188,0.022498985825657347
UPS,2019-05-13,2019-05-14,2019-05-21,flat,0.004127293709748167,0.006024598914290191,0.005024598914290191,0.00782899877913712,-0.0028043998648469284
UPS,2019-11-20,2019-11-21,2019-11-29,flat,0.004285269180358043,0.001757088334178425,0.0007570883341784249,0.011807446840599756,-0.011050358506421332
UPS,2020-01-27,2020-01-28,2020-02-04,flat,0.003915851199244335,-0.1039264091058103,-0.1049264091058103,0.007018988496834799,-0.1119453976026451
UPS,2020-02-27,2020-02-28,2020-03-06,flat,0.002770618104571982,0.038789001374650356,0.037789001374650355,0.00967053776514959,0.028118463609500766
UPS,2021-07-16,2021-07-19,2021-07-26,flat,0.003989103028097297,-0.007331525061440747,-0.008331525061440748,0.03397165466478724,-0.04230317972622799
UPS,2022-10-07,2022-10-10,2022-10-17,flat,0.003770664883752593,0.031175470988940024,0.030175470988940023,0.021005612654344752,0.009169858334595271
UPS,2023-03-10,2023-03-13,2023-03-20,flat,0.003800834561122448,0.006914602992148744,0.005914602992148744,0.02316152285867057,-0.017246919866521826
UPS,2023-05-31,2023-06-01,2023-06-08,flat,0.004969965667229795,0.021748158726835998,0.020748158726835997,0.023991801520993228,-0.003243642794157231
UPS,2023-12-20,2023-12-21,2023-12-29,flat,0.001274025295927397,0.0004455921299610921,-0.0005544078700389079,0.009053333695645538,-0.009607741565684447
UPS,2024-01-31,2024-02-01,2024-02-08,flat,0.0035940135106743414,0.03869122946912662,0.03769122946912662,0.005549096077495985,0.032142133391630634
UPS,2025-02-03,2025-02-04,2025-02-11,flat,0.004312966381363724,0.024693572171870626,0.023693572171870625,0.0023045550208085075,0.021389017151062117
