stock,low_date,entry_date,exit_date,ret,ret_net,exit_reason,days_held,bench_ret,excess_ret
CHD,2025-07-28,2025-07-30,2025-08-01,-0.020218790996647362,-0.021218790996647363,market_dd,2,-0.02436471136724727,0.0031459203705999084
CHD,2026-08-17,2026-08-19,2026-08-26,0.03888494486469951,0.03788494486469951,hold_days,5,0.0029040048413819797,0.03498094002331753
KR,2017-03-07,2017-03-09,2017-03-16,0.016996100800239278,0.015996100800239277,hold_days,5,0.010787303618834176,0.0052087971814051
KR,2018-05-03,2018-05-07,2018-05-14,0.036549579499866924,0.03554957949986692,hold_days,5,0.01978730218075264,0.015762277319114282
KR,2021-04-26,2021-04-28,2021-05-05,-0.004911509530891811,-0.005911509530891811,hold_days,5,-0.009560282472330539,0.003648772941438728
KR,2021-11-17,2021-11-19,2021-11-26,0.05502568555778553,0.05402568555778553,market_dd,4,-0.023131316549676706,0.07715700210746224
KR,2022-07-14,2022-07-18,2022-07-25,-0.03829167809683387,-0.03929167809683387,hold_days,5,0.035209201109272614,-0.07450087920610649
KR,2023-02-14,2023-02-16,2023-02-21,0.017560201567445866,0.016560201567445865,market_dd,2,-0.022357990875027545,0.03891819244247341
KR,2023-07-10,2023-07-12,2023-07-19,-0.007814168815821643,-0.008814168815821644,hold_days,5,0.018538972735367754,-0.027353141551189397
SYY,2020-12-14,2020-12-16,2020-12-23,-0.013670844857432307,-0.014670844857432308,hold_days,5,0.005847790663329411,-0.02051863552076172
DG,2018-02-12,2018-02-14,2018-02-22,-0.00589621899573578,-0.00689621899573578,hold_days,5,0.0005669221562700777,-0.007463141152005858
DG,2018-07-20,2018-07-24,2018-07-31,-0.004462922324958596,-0.005462922324958596,hold_days,5,0.0016046697628886442,-0.00706759208784724
DG,2019-07-23,2019-07-25,2019-08-01,-0.04044459467778272,-0.04144459467778272,hold_days,5,-0.014391807721083949,-0.02705278695669877
DG,2023-08-17,2023-08-21,2023-08-28,-0.03518586799785273,-0.03618586799785273,hold_days,5,0.003175768247544619,-0.03936163624539735
