stock,entry_date,exit_date,rank,ret,ret_net,bench_ret,excess_ret
MRK,2018-08-27,2018-09-04,0.1,-0.015074824779677587,-0.016074824779677588,-0.0007513378691331729,-0.015323486910544415
MRK,2018-11-07,2018-11-14,0.1,-0.013185506894251797,-0.014185506894251798,-0.03540420760205887,0.02121870070780707
MRK,2019-01-10,2019-01-17,0.1,0.015037288517608216,0.014037288517608215,0.0015357754117935052,0.01250151310581471
MRK,2019-01-24,2019-01-31,0.1,0.017220317473951585,0.016220317473951584,0.025228753535986526,-0.009008436062034941
MRK,2019-04-04,2019-04-11,0.1,-0.024556940458862253,-0.025556940458862254,-0.003675228514535167,-0.021881711944327087
MRK,2019-04-15,2019-04-23,0.05,-0.050044275878630806,-0.05104427587863081,0.031660659907145394,-0.0827049357857762
MRK,2019-04-24,2019-05-01,0.05,0.053392227702858897,0.052392227702858896,-0.011030375416810512,0.06342260311966941
MRK,2019-06-10,2019-06-17,0.05,0.01668701348236712,0.015687013482367118,-0.009036320287337585,0.024723333769704703
MRK,2019-07-11,2019-07-18,0.05,0.02086426908100858,0.01986426908100858,0.0038464049734996397,0.01601786410750894
MRK,2019-07-25,2019-08-01,0.1,0.023730874600412344,0.022730874600412343,-0.030364971673441432,0.053095846273853775
MRK,2019-09-05,2019-09-12,0.1,-0.03240455595281877,-0.03340455595281877,0.00909889287116239,-0.04250344882398116
MRK,2019-09-13,2019-09-20,0.05,0.030868026276178018,0.029868026276178017,-0.00764528123021091,0.037513307506388927
MRK,2019-10-15,2019-10-22,0.1,-0.043979594495392904,-0.044979594495392905,-0.004657739521612303,-0.0403218549737806
MRK,2019-11-05,2019-11-12,0.05,0.014472180168592752,0.013472180168592751,0.010907915325545803,0.0025642648430469484
MRK,2020-01-09,2020-01-16,0.05,0.020138559276327017,0.019138559276327016,0.008892022327102067,0.01024653694922495
MRK,2020-01-23,2020-01-30,0.1,-0.023261097802669717,-0.024261097802669718,-0.025696271157956252,0.0014351733552865342
MRK,2020-02-07,2020-02-14,0.1,-0.02856149008845099,-0.029561490088450992,0.01385559848090634,-0.04341708856935733
MRK,2020-02-18,2020-02-25,0.05,-0.026558177563047347,-0.027558177563047348,-0.07165728708371855,0.0440991095206712
MRK,2020-05-01,2020-05-08,0.1,-0.01635154662786331,-0.017351546627863312,0.0362602127054934,-0.05361175933335671
MRK,2020-05-21,2020-05-29,0.1,0.05447399700343958,0.05347399700343958,0.04331550056848088,0.010158496434958697
MRK,2020-06-10,2020-06-17,0.1,-0.059601071979163645,-0.060601071979163645,-0.0301592601311772,-0.030441811847986444
MRK,2020-06-18,2020-06-25,0.05,0.004591701343030552,0.003591701343030552,-0.009387839779690377,0.012979541122720928
MRK,2020-07-14,2020-07-21,0.1,0.008178770203782992,0.007178770203782992,0.016486284115248884,-0.009307513911465892
MRK,2020-07-23,2020-07-30,0.1,0.011914141801144806,0.010914141801144805,0.007403001568820011,0.0035111402323247942
MRK,2020-10-06,2020-10-13,0.1,0.013562995513544118,0.012562995513544117,0.041961910847218675,-0.029398915333674558
MRK,2020-12-18,2020-12-28,0.05,0.011568134677669484,0.010568134677669483,-0.004533988688984469,0.015102123366653952
MRK,2021-01-14,2021-01-22,0.1,-0.014482191634764496,-0.015482191634764497,-0.0002477354142820243,-0.015234456220482473
MRK,2021-02-01,2021-02-08,0.05,-0.029989599668851064,-0.030989599668851064,0.030629859015939065,-0.06161945868479013
MRK,2021-02-11,2021-02-19,0.05,-0.00575299765531645,-0.00675299765531645,0.0005352612907238985,-0.007288258946040348
MRK,2021-04-06,2021-04-13,0.05,0.008444296522020833,0.007444296522020833,0.00745980392490031,-1.550740287947685e-05
MRK,2021-04-29,2021-05-06,0.05,0.055646054276498935,0.054646054276498934,0.01672894950644288,0.037917104770056054
MRK,2021-05-26,2021-06-03,0.1,0.002948109696836676,0.001948109696836676,0.007174770969059718,-0.005226661272223042
MRK,2021-06-24,2021-07-01,0.1,0.021346356976119196,0.020346356976119195,0.011156052890503254,0.009190304085615941
MRK,2021-07-23,2021-07-30,0.1,-0.008640082142611694,-0.009640082142611694,-0.0018729074838224058,-0.007767174658789289
MRK,2021-08-03,2021-08-10,0.1,-0.01596676881682879,-0.016966768816828792,-0.00421967964069947,-0.012747089176129323
MRK,2021-08-26,2021-09-02,0.05,0.0071828182161846055,0.0061828182161846055,0.011303460096861118,-0.005120641880676512
MRK,2021-09-13,2021-09-20,0.1,-0.008272202125708894,-0.009272202125708895,-0.023106567970008318,0.013834365844299423
MRK,2021-10-11,2021-10-18,0.05,-0.034779940263287346,-0.035779940263287346,0.02458384157493132,-0.060363781838218666
MRK,2021-11-05,2021-11-12,0.05,0.029285736150589603,0.028285736150589602,0.010746246849978602,0.017539489300611
MRK,2021-11-29,2021-12-06,0.1,-0.01962909925852374,-0.020629099258523742,-0.015836524734841317,-0.004792574523682425
MRK,2021-12-07,2021-12-14,0.1,0.029598636702995895,0.028598636702995894,0.0018785847152409385,0.026720051987754956
MRK,2021-12-28,2022-01-04,0.1,0.0026035892107667546,0.0016035892107667546,0.011955084139309236,-0.010351494928542482
MRK,2022-02-09,2022-02-16,0.1,0.009016329208328955,0.008016329208328954,-0.025109081037239744,0.0331254102455687
MRK,2022-03-21,2022-03-28,0.1,0.02719487414802102,0.02619487414802102,0.013436635155666954,0.012758238992354065
MRK,2022-05-27,2022-06-06,0.05,-0.034808688428688894,-0.035808688428688895,-0.0040449543955564105,-0.031763734033132485
MRK,2022-07-19,2022-07-26,0.05,-0.011585019288210652,-0.012585019288210653,0.001113890403839246,-0.013698909692049899
MRK,2022-08-01,2022-08-08,0.1,-0.000451734218324229,-0.001451734218324229,0.010984794047264046,-0.012436528265588276
MRK,2022-08-16,2022-08-23,0.05,-0.004305280166254977,-0.005305280166254977,-0.04160990626101024,0.036304626094755266
MRK,2022-09-09,2022-09-16,0.1,0.012447762578913668,0.011447762578913667,-0.050736139230876054,0.06218390180978972
MRK,2022-11-11,2022-11-18,0.1,0.06400583302748397,0.06300583302748397,-0.008170369738023098,0.07117620276550707
MRK,2023-01-12,2023-01-20,0.05,-0.01637283365843467,-0.017372833658434672,-0.019435385441226805,0.0020625517827921325
MRK,2023-01-26,2023-02-02,0.1,-0.03190793998764574,-0.03290793998764574,0.01640807339268613,-0.04931601338033187
MRK,2023-03-03,2023-03-10,0.1,0.0075788788646307115,0.0065788788646307115,-0.042181283418247784,0.048760162282878494
MRK,2023-03-21,2023-03-28,0.1,-9.465819479836934e-05,-0.0010946581947983694,-0.005469053034372284,0.004374394839573915
MRK,2023-05-17,2023-05-24,0.05,-0.010108139422755347,-0.011108139422755348,-0.01625831534977429,0.005150175927018941
MRK,2023-06-12,2023-06-20,0.1,0.010071677430506298,0.009071677430506297,0.011053954933368804,-0.001982277502862506
MRK,2023-07-07,2023-07-14,0.1,-0.015229327192612607,-0.016229327192612608,0.033557989041511194,-0.0497873162341238
MRK,2023-07-17,2023-07-24,0.05,0.030501136051687583,0.029501136051687582,0.01919151191212487,0.010309624139562712
MRK,2023-08-30,2023-09-07,0.05,-0.02059721356750477,-0.02159721356750477,-0.010981120737835859,-0.01061609282966891
MRK,2023-09-29,2023-10-06,0.1,0.00903336373445418,0.00803336373445418,-0.010137883652942659,0.01817124738739684
MRK,2023-10-19,2023-10-26,0.1,0.05098074047781154,0.049980740477811536,-0.026873351034569337,0.07685409151238087
MRK,2023-11-02,2023-11-09,0.05,-0.004569560949534868,-0.005569560949534868,-0.014928424509182525,0.009358863559647657
MRK,2023-11-15,2023-11-22,0.1,0.0032559159326812637,0.0022559159326812636,0.011085230641172172,-0.00882931470849091
MRK,2023-11-24,2023-12-01,0.1,0.015608136360484304,0.014608136360484303,0.022367313709853898,-0.007759177349369595
MRK,2024-03-04,2024-03-11,0.05,-0.010318469803345831,-0.011318469803345832,0.013918601870672509,-0.02523707167401834
MRK,2024-04-09,2024-04-16,0.1,-0.013021939560401652,-0.014021939560401653,-0.03352077413545307,0.019498834575051416
MRK,2024-05-14,2024-05-21,0.1,0.016322047931992767,0.015322047931992766,0.015401864287611033,-7.981635561826739e-05
MRK,2024-07-03,2024-07-11,0.1,0.02479150616025394,0.02379150616025394,0.009842752035589708,0.013948754124664231
MRK,2024-07-31,2024-08-07,0.05,-0.005657103941666297,-0.006657103941666297,-0.05884242134734852,0.05218531740568222
MRK,2024-08-16,2024-08-23,0.1,0.02577640779710899,0.02477640779710899,0.014851291863945182,0.009925115933163808
MRK,2024-09-12,2024-09-19,0.05,0.023985594628831652,0.02298559462883165,0.02815894339210323,-0.005173348763271579
MRK,2024-09-24,2024-10-01,0.1,-0.001913652149727385,-0.002913652149727385,0.007794229311606005,-0.01070788146133339
MRK,2024-10-07,2024-10-14,0.1,0.010129844318068848,0.009129844318068847,0.029366720555447534,-0.020236876237378687
MRK,2024-11-06,2024-11-13,0.05,-0.02213841937319483,-0.02313841937319483,-0.0026570525633310416,-0.020481366809863788
MRK,2025-01-17,2025-01-27,0.1,0.00020430061036047498,-0.000795699389639525,0.026127705258294442,-0.02692340464793397
MRK,2025-02-04,2025-02-11,0.1,-0.04628599718273241,-0.04728599718273241,-0.006818687464584472,-0.04046730971814794
MRK,2025-02-13,2025-02-21,0.05,0.060175293658702333,0.05917529365870233,0.0007393822911792025,0.05843591136752313
MRK,2025-03-26,2025-04-02,0.1,-0.01713768908801816,-0.01813768908801816,-0.0036739942228602995,-0.014463694865157861
MRK,2025-04-10,2025-04-17,0.1,0.0058028200147606235,0.0048028200147606235,0.006092473492393502,-0.0012896534776328785
MRK,2025-05-06,2025-05-13,0.05,-0.030490831052451428,-0.03149083105245143,0.05124530165354391,-0.08273613270599534
MRK,2025-05-14,2025-05-21,0.1,0.04777472119210402,0.04677472119210402,0.0033433814995238453,0.04343133969258017
MRK,2025-06-02,2025-06-09,0.1,0.040393361982404175,0.039393361982404174,0.02887083888409059,0.010522523098313585
MRK,2025-06-26,2025-07-03,0.1,0.026639728967658094,0.025639728967658093,0.03248282529965851,-0.00684309633200042
MRK,2025-08-28,2025-09-05,0.05,0.01802665544260007,0.01702665544260007,-0.008040412030179245,0.025067067472779314
MRK,2025-09-17,2025-09-24,0.1,-0.01811688185988891,-0.019116881859888912,0.0022359671954810256,-0.021352849055369938
MRK,2025-10-08,2025-10-15,0.05,-0.026504575891518,-0.027504575891518,-0.0045013678841805405,-0.02300320800733746
MRK,2025-10-16,2025-10-23,0.05,0.0388465574736383,0.0378465574736383,0.025311131729125247,0.012535425744513051
MRK,2025-12-03,2025-12-10,0.1,-0.045467844273220814,-0.046467844273220815,0.010314252782180011,-0.056782097055400826
MRK,2026-04-16,2026-04-23,0.1,-0.007275186514019372,-0.008275186514019373,0.0134191174139906,-0.021694303928009973
MRK,2026-04-24,2026-05-01,0.1,0.002323582525206147,0.001323582525206147,0.020284619750177146,-0.018961037224971
MRK,2026-06-01,2026-06-08,0.1,0.03777022705828004,0.036770227058280036,-0.01853485754701567,0.05530508460529571
MRK,2026-07-10,2026-07-17,0.1,0.03205443986916312,0.03105443986916312,8.66672711774541e-05,0.030967772597985666
MRK,2026-08-04,2026-08-11,0.1,0.018906255948806683,0.017906255948806682,-0.00044609192351074967,0.01835234787231743
CRM,2015-12-24,2016-01-04,0.1,-0.014390170221761034,-0.015390170221761035,-0.022221867000190243,0.006831696778429208
CRM,2016-01-27,2016-02-03,0.1,-0.03099512465780241,-0.03199512465780241,0.015158408706276827,-0.047153533364079236
CRM,2016-02-05,2016-02-12,0.05,0.019996646008524133,0.018996646008524132,0.004471516168553569,0.014525129839970563
CRM,2016-03-21,2016-03-29,0.1,0.0006921670089656828,-0.0003078329910343172,-0.0029048616447887587,0.0025970286537544416
CRM,2016-06-06,2016-06-13,0.1,-0.016177587472974375,-0.017177587472974376,-0.01782129742134686,0.000643709948372484
CRM,2016-06-22,2016-06-29,0.1,-0.02009436133087239,-0.02109436133087239,-0.005126250302150415,-0.015968111028721976
CRM,2016-07-18,2016-07-25,0.1,0.006860381376131874,0.005860381376131874,0.0065853973470841876,-0.0007250159709523132
CRM,2016-08-15,2016-08-22,0.05,-0.021160782579808468,-0.02216078257980847,-0.003448865893482145,-0.018711916686326324
CRM,2016-09-01,2016-09-09,0.05,-0.02252662088498214,-0.02352662088498214,-0.021258306157538653,-0.002268314727443488
CRM,2016-09-23,2016-09-30,0.05,0.013354205216026704,0.012354205216026704,0.009400041252625169,0.002954163963401535
CRM,2016-10-05,2016-10-12,0.05,0.055685644648970856,0.054685644648970855,-0.020345600507938877,0.07503124515690973
CRM,2016-11-14,2016-11-21,0.1,0.046591580600866545,0.045591580600866544,0.012465313149067514,0.03312626745179903
CRM,2016-11-25,2016-12-02,0.1,-0.07215488585461038,-0.07315488585461039,-0.016406298697185906,-0.05674858715742448
CRM,2016-12-12,2016-12-19,0.05,-0.012361409723905425,-0.013361409723905426,-0.0034868500464503294,-0.009874559677455097
CRM,2017-06-02,2017-06-09,0.1,-0.03951151589168411,-0.04051151589168411,-0.00101477323586463,-0.03949674265581948
CRM,2017-06-12,2017-06-19,0.05,0.015780952771899726,0.014780952771899725,-0.0002222599966351657,0.01500321276853489
CRM,2017-07-19,2017-07-26,0.1,0.01686053921083497,0.015860539210834967,-0.004738795474404589,0.020599334685239556
CRM,2017-08-10,2017-08-17,0.1,0.037087827627776404,0.0360878276277764,0.007207199484380755,0.028880628143395648
CRM,2017-09-12,2017-09-19,0.1,-0.015487706242310773,-0.016487706242310773,0.0062842801652136515,-0.022771986407524425
CRM,2017-09-25,2017-10-02,0.05,0.015897001863083515,0.014897001863083514,0.016159555453978403,-0.0012625535908948882
CRM,2017-11-28,2017-12-05,0.1,-0.05419867225423847,-0.05519867225423847,0.0015852212143649957,-0.056783893468603464
CRM,2018-03-22,2018-03-29,0.1,-0.014740830091701906,-0.015740830091701907,-0.004530286385477589,-0.011210543706224319
CRM,2018-05-14,2018-05-21,0.1,-0.010337292136065046,-0.011337292136065047,0.010774809104310057,-0.022112101240375104
CRM,2018-05-22,2018-05-30,0.05,0.0307715984875363,0.0297715984875363,0.003711786621718227,0.026059811865818072
CRM,2018-07-27,2018-08-03,0.1,-0.019943243439785152,-0.020943243439785153,-0.002412174350788332,-0.01853106908899682
CRM,2018-09-20,2018-09-27,0.1,0.03170396803103048,0.030703968031030482,-0.003665277183899307,0.03436924521492979
CRM,2018-10-04,2018-10-11,0.1,-0.1010973299732838,-0.1020973299732838,-0.06245745991604024,-0.039639870057243565
CRM,2018-11-01,2018-11-08,0.05,0.01633343548553645,0.01533343548553645,0.02598302746864789,-0.01064959198311144
CRM,2018-11-14,2018-11-21,0.1,-0.044530398336964705,-0.045530398336964706,-0.020014664176136177,-0.02551573416082853
CRM,2019-03-27,2019-04-03,0.05,0.04834981352831225,0.047349813528312246,0.02770035590872255,0.019649457619589694
CRM,2019-04-08,2019-04-15,0.1,0.010222703608223194,0.009222703608223193,-0.003519745727579071,0.012742449335802264
CRM,2019-05-07,2019-05-14,0.1,0.007457002635981702,0.006457002635981702,-0.013816284300215198,0.0202732869361969
CRM,2019-06-03,2019-06-10,0.05,0.05299769878088867,0.05199769878088867,0.055445527932008076,-0.003447829151119408
CRM,2019-06-11,2019-06-18,0.1,0.0029302297932309873,0.0019302297932309873,0.00855481123217805,-0.006624581438947063
CRM,2019-06-26,2019-07-03,0.05,0.0439480812485642,0.042948081248564196,0.02800553073425127,0.014942550514312924
CRM,2019-07-29,2019-08-05,0.1,-0.08571787505900585,-0.08671787505900586,-0.06527873357411973,-0.021439141484886126
CRM,2019-08-07,2019-08-14,0.05,-0.013555490318306829,-0.01455549031830683,-0.011351608835983296,-0.003203881482323534
CRM,2019-09-03,2019-09-10,0.05,-0.020166439739791375,-0.021166439739791376,0.029194858761683484,-0.05036129850147486
CRM,2019-09-30,2019-10-07,0.1,0.0024250120365407746,0.0014250120365407746,-0.0172805845753089,0.018705596611849673
CRM,2019-10-16,2019-10-23,0.1,-0.012519524891399625,-0.013519524891399626,-0.00040210416887020983,-0.013117420722529416
CRM,2019-11-27,2019-12-05,0.05,-0.020370309750020188,-0.02137030975002019,-0.015423219083410822,-0.005947090666609367
CRM,2019-12-06,2019-12-13,0.05,0.019745681705432894,0.018745681705432893,0.010227112493437218,0.008518569211995675
CRM,2020-02-11,2020-02-19,0.1,0.019882659418349213,0.018882659418349212,0.006292490643729165,0.012590168774620047
CRM,2020-03-03,2020-03-10,0.1,-0.047410906982921164,-0.048410906982921165,-0.022993390384065115,-0.02541751659885605
CRM,2020-03-16,2020-03-23,0.1,0.13049063758146828,0.12949063758146828,-0.04159592294469738,0.17108656052616567
CRM,2020-03-31,2020-04-07,0.1,0.007570810770879399,0.006570810770879399,0.03847414931149595,-0.031903338540616555
CRM,2020-04-24,2020-05-01,0.1,0.01552150184014689,0.014521501840146889,-0.0062192327519901,0.02074073459213699
CRM,2020-05-29,2020-06-05,0.05,-0.005206195408121395,-0.006206195408121395,0.056099971860457565,-0.06230616726857896
CRM,2020-07-13,2020-07-20,0.05,0.035839420150429735,0.034839420150429734,0.027902352599755043,0.0069370675506746915
CRM,2020-08-10,2020-08-17,0.1,-0.0021301312379471415,-0.0031301312379471416,0.005668022195835842,-0.008798153433782985
CRM,2020-09-04,2020-09-14,0.05,-0.03164500044049412,-0.03264500044049412,-0.0007652970833025297,-0.03187970335719159
CRM,2020-09-17,2020-09-24,0.05,-0.02854460376924628,-0.02954460376924628,-0.03531911782156183,0.005774514052315549
CRM,2020-10-16,2020-10-23,0.1,-0.031057826705126357,-0.03205782670512636,-0.009329546333450178,-0.02272828037167618
CRM,2020-10-26,2020-11-02,0.1,-0.03938333034515684,-0.04038333034515684,-0.016714013228901203,-0.02366931711625564
CRM,2020-11-03,2020-11-10,0.05,0.04440597016178183,0.043405970161781826,0.06882068200505964,-0.025414711843277815
CRM,2020-11-12,2020-11-19,0.1,0.06106153023967642,0.06006153023967642,0.026155523161143,0.03390600707853342
CRM,2020-11-25,2020-12-03,0.05,-0.10473221595600213,-0.10573221595600213,0.004992778918762264,-0.11072499487476439
CRM,2020-12-04,2020-12-11,0.05,-0.015230764792700136,-0.016230764792700136,-0.010148201395997702,-0.006082563396702434
CRM,2020-12-30,2021-01-07,0.1,-0.019874041526833586,-0.020874041526833587,0.02867087422677561,-0.0495449157536092
CRM,2021-01-15,2021-01-25,0.1,0.059960467453791244,0.05896046745379124,0.005437650091677515,0.05352281736211373
CRM,2021-02-25,2021-03-04,0.1,-0.11143303372883939,-0.1124330337288394,-0.018657375655563135,-0.09377565807327626
CRM,2021-03-25,2021-04-01,0.1,0.06464176488598383,0.06364176488598383,0.034982007929305725,0.028659756956678106
CRM,2021-05-03,2021-05-10,0.1,-0.04410994441485139,-0.04510994441485139,0.018075835324701917,-0.0631857797395533
CRM,2021-06-25,2021-07-02,0.1,0.026171161620181405,0.025171161620181404,0.014977124721291757,0.010194036898889647
CRM,2021-07-12,2021-07-19,0.1,-0.022065804548567214,-0.023065804548567215,-0.023783663267780253,0.0007178587192130381
CRM,2021-07-30,2021-08-06,0.1,0.03579552948441833,0.03479552948441833,0.0072313463539259715,0.02756418313049236
CRM,2021-09-02,2021-09-10,0.1,-0.026310925087051573,-0.027310925087051574,-0.02042900498535838,-0.006881920101693195
CRM,2021-11-24,2021-12-02,0.05,-0.0967250988140379,-0.0977250988140379,-0.03573048955700542,-0.061994609257032485
CRM,2021-12-03,2021-12-10,0.05,0.029846317748599693,0.028846317748599692,0.038793844072765094,-0.009947526324165401
CRM,2021-12-14,2021-12-21,0.1,-0.011894027275400343,-0.012894027275400344,-0.0034711945621908047,-0.009422832713209539
CRM,2022-01-04,2022-01-11,0.1,-0.05394192664906794,-0.05494192664906794,-0.003811480867857986,-0.051130445781209954
CRM,2022-01-26,2022-02-02,0.1,0.06639819312451944,0.06539819312451944,0.05307056601563209,0.012327627108887351
CRM,2022-02-17,2022-02-25,0.05,0.04029410129905364,0.03929410129905364,0.005674867991709354,0.03361923330734429
CRM,2022-03-25,2022-04-01,0.05,0.0057813034688409815,0.004781303468840981,-0.007637607598000584,0.012418911066841565
CRM,2022-04-08,2022-04-18,0.1,-0.05152908098985187,-0.05252908098985187,-0.014344889227856261,-0.03818419176199561
CRM,2022-04-19,2022-04-26,0.1,-0.11134319192932907,-0.11234319192932907,-0.048987956615557327,-0.06335523531377174
CRM,2022-05-05,2022-05-12,0.1,-0.06894958966463716,-0.06994958966463716,-0.03229392537928244,-0.03765566428535472
CRM,2022-05-17,2022-05-24,0.1,-0.04153191052885763,-0.04253191052885763,-0.04669235467423749,0.00416044414537986
CRM,2022-05-31,2022-06-07,0.1,0.16793556147988964,0.16693556147988964,0.010544236370941817,0.15639132510894782
CRM,2022-06-30,2022-07-08,0.05,0.06337855520656444,0.062378555206564434,0.021588568410149556,0.04078998679641488
CRM,2022-07-12,2022-07-19,0.05,0.0449709037756143,0.0439709037756143,0.034604488377760756,0.009366415397853545
CRM,2022-08-11,2022-08-18,0.1,0.006426307279567389,0.005426307279567389,0.017282447983531846,-0.011856140703964457
CRM,2022-08-25,2022-09-01,0.05,-0.11718687898805624,-0.11818687898805624,-0.052073861207949435,-0.06611301778010681
CRM,2022-09-02,2022-09-12,0.05,0.07768879377235849,0.07668879377235849,0.04439964836518917,0.03228914540716932
CRM,2022-09-21,2022-09-28,0.1,0.01720494008590623,0.016204940085906228,-0.017234734739804414,0.03343967482571064
CRM,2022-10-27,2022-11-03,0.1,-0.08400635085711361,-0.08500635085711361,-0.0001681883371597026,-0.08483816251995391
CRM,2022-11-04,2022-11-11,0.05,0.12849672415832125,0.12749672415832125,0.06488066495882916,0.06261605919949209
CRM,2022-11-21,2022-11-29,0.05,0.047152010979205405,0.046152010979205405,0.00970524264075201,0.036446768338453395
CRM,2022-12-05,2022-12-12,0.05,-0.006122504663109596,-0.007122504663109596,0.005112468863464947,-0.012234973526574544
CRM,2023-02-16,2023-02-24,0.05,-0.035155704759197604,-0.036155704759197604,-0.025824975273991746,-0.010330729485205858
CRM,2023-04-10,2023-04-17,0.05,0.029192155787645113,0.028192155787645112,0.010837046671175576,0.017355109116469536
CRM,2023-06-07,2023-06-14,0.05,0.017839021374959074,0.016839021374959073,0.02196063002345805,-0.0051216086484989765
CRM,2023-06-27,2023-07-05,0.1,0.023943937497640455,0.022943937497640454,0.004217779997401028,0.018726157500239426
CRM,2023-07-24,2023-07-31,0.1,-0.002880410589436777,-0.003880410589436777,0.0014620077111411334,-0.0053424183005779105
CRM,2023-08-09,2023-08-16,0.1,0.005489286788532333,0.004489286788532333,-0.013172084891643454,0.017661371680175786
CRM,2023-09-19,2023-09-26,0.1,-0.06124238608211996,-0.06224238608211996,-0.03801332967852111,-0.024229056403598848
CRM,2023-12-08,2023-12-15,0.05,0.043020801933192576,0.042020801933192575,0.03803795494701023,0.003982846986182342
CRM,2023-12-29,2024-01-08,0.1,-0.008627002558784125,-0.009627002558784126,0.0034631656942956113,-0.013090168253079737
CRM,2024-03-07,2024-03-14,0.1,0.004286067165730989,0.003286067165730989,-0.0018772251132656015,0.0051632922789965905
CRM,2024-04-15,2024-04-22,0.05,0.0033344961238104265,0.0023344961238104265,-0.004516227004920714,0.006850723128731141
CRM,2024-04-30,2024-05-07,0.1,0.030638634117114316,0.029638634117114315,0.012010937538424082,0.017627696578690233
CRM,2024-05-30,2024-06-06,0.05,0.11352701569306656,0.11252701569306656,0.022818454632150598,0.08970856106091596
CRM,2024-06-13,2024-06-21,0.05,0.06999088744018844,0.06899088744018844,0.014737774706681472,0.05425311273350697
CRM,2024-07-10,2024-07-17,0.1,-0.0054238811357517625,-0.0064238811357517625,0.018331747177873225,-0.02475562831362499
CRM,2024-08-30,2024-09-09,0.1,-0.028232504231101907,-0.029232504231101908,-0.0268451788626628,-0.0023873253684391083
CRM,2024-11-20,2024-11-27,0.1,0.013232968657222344,0.012232968657222343,0.022553966561338123,-0.01032099790411578
CRM,2025-01-02,2025-01-10,0.1,-0.03874064991732207,-0.03974064991732207,0.0030364632030861483,-0.04277711312040822
CRM,2025-02-20,2025-02-27,0.1,-0.07389393651404452,-0.07489393651404452,-0.026057786096653324,-0.0488361504173912
CRM,2025-03-03,2025-03-10,0.1,-0.06879140642734449,-0.0697914064273445,-0.029317675074648664,-0.04047373135269583
CRM,2025-04-01,2025-04-08,0.1,-0.09700216892576885,-0.09800216892576885,-0.12454850499343506,0.02654633606766621
CRM,2025-04-21,2025-04-28,0.05,0.1243545602579681,0.1233545602579681,0.060968191302213315,0.06238636895575478
CRM,2025-05-23,2025-06-02,0.1,-0.04214117560072428,-0.04314117560072428,0.017440365195043883,-0.06058154079576816
CRM,2025-06-03,2025-06-10,0.05,0.014179167910135737,0.013179167910135736,0.027499603857238597,-0.01432043594710286
CRM,2025-06-13,2025-06-23,0.05,0.02100512387860065,0.02000512387860065,0.0050050098748724015,0.015000114003728249
CRM,2025-07-11,2025-07-18,0.05,0.016700795473374663,0.015700795473374662,-0.015598176997193125,0.03129897247056779
CRM,2025-08-01,2025-08-08,0.1,-0.040799295854959006,-0.04179929585495901,0.024240624234030284,-0.06603992008898929
CRM,2025-08-11,2025-08-18,0.05,0.04852156574025801,0.04752156574025801,0.017366510912995903,0.030155054827262107
CRM,2025-09-10,2025-09-17,0.1,0.00025463962678107244,-0.0007453603732189276,0.007487676970927115,-0.008233037344146044
CRM,2025-09-30,2025-10-07,0.1,0.011561156777955217,0.010561156777955216,0.011156555237603616,-0.0005953984596483997
CRM,2025-11-06,2025-11-13,0.05,0.004848055002676821,0.003848055002676821,0.011018984992227532,-0.007170929989550711
CRM,2026-01-02,2026-01-09,0.05,0.02491917428653445,0.02391917428653445,0.0369724364776689,-0.013053262191134452
CRM,2026-01-13,2026-01-21,0.1,-0.08080979322296689,-0.08180979322296689,0.004067132087484326,-0.08587692531045121
CRM,2026-01-29,2026-02-05,0.1,-0.1126214018641487,-0.11362140186414871,0.006906847394245963,-0.12052824925839467
CRM,2026-02-06,2026-02-13,0.1,-0.008518404180197114,-0.009518404180197115,0.009411075552985482,-0.018929479733182597
CRM,2026-02-17,2026-02-24,0.1,0.006131693524365822,0.005131693524365822,-0.006290511372837648,0.01142220489720347
CRM,2026-03-13,2026-03-20,0.1,0.013224104345966659,0.012224104345966658,-0.021995241467840043,0.0342193458138067
CRM,2026-03-24,2026-03-31,0.1,0.019943139760380424,0.018943139760380423,0.0012148774295552833,0.01772826233082514
CRM,2026-04-08,2026-04-15,0.1,0.009492529096583935,0.008492529096583934,0.013260743756339233,-0.004768214659755299
CRM,2026-04-23,2026-04-30,0.1,0.018638150866221004,0.017638150866221003,0.01826036927069996,-0.000622218404478958
CRM,2026-05-12,2026-05-19,0.05,0.04734110522396584,0.04634110522396584,0.0018644767230440173,0.04447662850092182
CRM,2026-06-08,2026-06-15,0.1,-0.09627670546027178,-0.09727670546027178,0.01798063222809465,-0.11525733768836643
CRM,2026-06-16,2026-06-24,0.1,-0.05534607246378864,-0.05634607246378864,-0.017744349750281052,-0.03860172271350759
CRM,2026-07-23,2026-07-30,0.05,0.15153262523106692,0.15053262523106692,0.011970262112223073,0.13856236311884385
CRM,2026-08-17,2026-08-24,0.1,0.09472690088095104,0.09372690088095104,0.012243325510060687,0.08148357537089035
CRM,2026-09-09,2026-09-16,0.05,0.026130318911669947,0.025130318911669947,-0.017210665927912094,0.04234098483958204
XOM,2015-07-16,2015-07-23,0.1,-0.021348253036627574,-0.022348253036627574,-0.01716392968889202,-0.005184323347735553
XOM,2015-07-31,2015-08-07,0.1,-0.03004664989050232,-0.03104664989050232,-0.010906388793789024,-0.020140261096713297
XOM,2015-12-02,2015-12-09,0.05,-0.04927723144307583,-0.05027723144307583,-0.022784415271776104,-0.027492816171299728
