stock,entry_date,exit_date,ret,ret_net,exit_reason,bench_ret,excess_ret
IBM,2021-09-16,2021-09-20,-0.015539220425452305,-0.016539220425452306,market_dd,-0.02192133695615439,0.005382116530702086
JNJ,2018-12-21,2018-12-24,-0.04098662718146151,-0.04198662718146151,market_dd,-0.028169337857000154,-0.013817289324461357
JNJ,2021-06-22,2021-06-29,0.002505916642755679,0.001505916642755679,hold_days,0.011007980929102379,-0.0095020642863467
JNJ,2022-02-16,2022-02-17,-0.006100024133223747,-0.007100024133223747,market_dd,-0.017738657750208442,0.010638633616984694
JNJ,2026-05-06,2026-05-13,0.025821354647531436,0.024821354647531435,hold_days,-0.004979812226960867,0.029801166874492302
JNJ,2026-08-31,2026-09-08,0.012300127660702875,0.011300127660702874,hold_days,-0.012098217248530996,0.02339834490923387
JPM,2016-03-31,2016-04-07,-0.02491753195915658,-0.02591753195915658,hold_days,-0.004255811154215361,-0.02166172080494122
JPM,2016-05-17,2016-05-24,0.04670776999509996,0.045707769995099956,hold_days,0.02079326414522442,0.024914505849875535
JPM,2018-06-29,2018-07-09,0.035153290713470176,0.034153290713470175,hold_days,0.023913599861947077,0.010239690851523098
JPM,2018-10-26,2018-11-02,0.04795995052990998,0.04695995052990998,hold_days,0.03129991834952506,0.01566003218038492
JPM,2019-05-15,2019-05-22,0.008371492716468198,0.0073714927164681985,hold_days,0.00020270782928011322,0.007168784887188085
JPM,2019-08-09,2019-08-12,-0.01877169928682887,-0.01977169928682887,market_dd,-0.012812039804595332,-0.006959659482233538
JPM,2020-02-20,2020-02-21,-0.012219194897643226,-0.013219194897643227,market_dd,-0.0077635857426661126,-0.005455609154977115
JPM,2021-01-29,2021-02-05,0.07235549743601455,0.07135549743601455,hold_days,0.0438096496386724,0.02754584779734215
JPM,2022-07-05,2022-07-12,0.003107694342482592,0.002107694342482592,hold_days,-0.0032961158440670824,0.005403810186549674
JPM,2024-05-07,2024-05-14,0.05089938887881851,0.04989938887881851,hold_days,0.013094176827826098,0.03680521205099241
JPM,2025-08-05,2025-08-12,0.005079315130915196,0.004079315130915196,hold_days,0.01679979230054962,-0.012720477169634425
LMT,2015-09-22,2015-09-28,-0.016890987893298237,-0.017890987893298238,market_dd,-0.02882529690774016,0.010934309014441923
LMT,2015-12-17,2015-12-18,-0.014125227035474808,-0.015125227035474809,market_dd,-0.01822119564119251,0.0030959686057177027
LMT,2016-06-02,2016-06-09,0.011941925069304471,0.01094192506930447,hold_days,0.007449047411786092,0.0034928776575183784
LMT,2021-01-06,2021-01-13,-0.007297990916995123,-0.008297990916995124,hold_days,0.015878124306991204,-0.024176115223986328
LMT,2022-03-18,2022-03-25,0.06447990871585563,0.06347990871585563,hold_days,0.014206079446661635,0.04927382926919399
LMT,2022-04-25,2022-04-26,0.007225140111033701,0.006225140111033701,market_dd,-0.024744235926214664,0.030969376037248364
LMT,2022-09-15,2022-09-20,0.016900912156464942,0.01590091215646494,market_dd,-0.01353182114434981,0.02943273330081475
MCD,2015-11-17,2015-11-24,0.03010626594694621,0.029106265946946208,hold_days,0.02021732778612928,0.008888938160816928
MCD,2018-10-15,2018-10-22,0.01808475368610485,0.017084753686104848,hold_days,-0.0018124105336531082,0.018897164219757956
MCD,2021-01-06,2021-01-13,0.005165926736774518,0.004165926736774518,hold_days,0.015878124306991204,-0.011712197570216687
MCD,2026-08-31,2026-09-08,-0.02243207396243685,-0.02343207396243685,hold_days,-0.012098217248530996,-0.011333856713905854
MRK,2016-09-16,2016-09-23,0.010918521170592665,0.009918521170592665,hold_days,0.01478582890253044,-0.0048673077319377756
MRK,2018-03-27,2018-04-02,-0.008930403722345548,-0.009930403722345549,market_dd,-0.011671062174474889,0.00174065845212934
MRK,2021-04-12,2021-04-19,0.018892510939128027,0.017892510939128026,hold_days,0.00812874722313528,0.009763763715992746
MRK,2022-01-26,2022-02-02,0.036264996168089425,0.035264996168089424,hold_days,0.048390015706693656,-0.013125019538604232
MRK,2023-11-14,2023-11-21,0.0003914592814839857,-0.0006085407185160143,hold_days,0.013189308486718732,-0.013797849205234747
MSFT,2017-01-04,2017-01-11,0.014285813112432821,0.01328581311243282,hold_days,0.007283584823142064,0.006002228289290756
MSFT,2017-03-23,2017-03-30,0.012948935836059716,0.011948935836059715,hold_days,0.010015839393118453,0.0019330964429412623
MSFT,2018-06-19,2018-06-25,-0.024489368049462334,-0.025489368049462335,market_dd,-0.01926400287215868,-0.0062253651773036545
MSFT,2024-04-08,2024-04-12,-0.006335665484482944,-0.007335665484482944,market_dd,-0.021452461165223813,0.014116795680740868
NKE,2016-09-13,2016-09-20,-0.009030367542086304,-0.010030367542086305,hold_days,0.01060455098866453,-0.020634918530750834
NKE,2021-06-14,2021-06-18,-0.022457415473312037,-0.023457415473312038,market_dd,-0.024575347014602733,0.0011179315412906954
NKE,2022-10-24,2022-10-31,0.053062257457894724,0.05206225745789472,hold_days,0.03274597624707232,0.019316281210822406
NKE,2024-01-24,2024-01-31,0.007642107329320913,0.006642107329320913,hold_days,0.0031355387826266234,0.0035065685466942895
DIS,2017-08-14,2017-08-17,-0.00019715471400461038,-0.0011971547140046104,market_dd,-0.012811211376592357,0.011614056662587746
DIS,2026-08-31,2026-09-08,-0.023152072733701012,-0.024152072733701013,hold_days,-0.012098217248530996,-0.012053855485170017
GOOGL,2016-01-20,2016-01-27,-0.0013640552679266005,-0.0023640552679266005,hold_days,0.011509117326939489,-0.01387317259486609
GOOGL,2019-08-27,2019-09-04,0.00977948322138067,0.008779483221380668,hold_days,0.02578541750280028,-0.01700593428141961
GOOGL,2020-12-16,2020-12-23,-0.016480661186583756,-0.017480661186583757,hold_days,-0.004119756803492192,-0.013360904383091565
GOOGL,2021-12-03,2021-12-10,0.04225311930119591,0.041253119301195906,hold_days,0.03479373711407763,0.006459382187118279
GOOGL,2026-07-21,2026-07-23,-0.08486243616349742,-0.08586243616349742,market_dd,-0.004053261908325445,-0.08180917425517198
NVDA,2015-07-24,2015-07-31,0.027291729584169477,0.026291729584169476,hold_days,0.017091060447113948,0.009200669137055528
NVDA,2016-05-03,2016-05-10,0.010964161355099478,0.009964161355099477,hold_days,0.00868661218603517,0.001277549169064307
NVDA,2019-10-01,2019-10-02,-0.005516802335457371,-0.0065168023354573714,market_dd,-0.018725831939051862,0.01220902960359449
NVDA,2021-01-29,2021-02-05,0.046286527182498594,0.04528652718249859,hold_days,0.0438096496386724,0.0014768775438261939
NVDA,2026-06-09,2026-06-10,-0.03732170883628583,-0.03832170883628583,market_dd,-0.011198622246577528,-0.0271230865897083
TSLA,2019-08-27,2019-09-04,0.030829566335457637,0.029829566335457636,hold_days,0.02578541750280028,0.004044148832657357
