stock,entry_date,entry_price,exit_date,exit_price,exit_reason,ret,ret_net,real_confirms,bench_ret,excess_ret,vix_level,vix_chg_5d,vix_chg_10d,vix_ratio_5_60,clv_entry,clv_prev_day,range_ratio_entry
ABBV,2019-12-05,66.05510711669922,2019-12-12,67.58613586425781,hold_days,0.023178052604679422,0.02217805260467942,False,0.021762170082852528,0.00041588252182689356,14.800000190734863,0.2824956880119749,0.1508554110303042,0.9724176261351164,0.4646465424896446,0.7552405392860398,0.7381878689745989
ABBV,2020-01-03,67.56327819824219,2020-01-10,67.83747863769531,hold_days,0.004058424143490669,0.0030584241434906687,False,0.005049643953329852,-0.0019912198098391834,12.470000267028809,-0.015785304503615927,0.014646078578884003,0.9894157771592516,0.5369104492132495,0.9811351989405174,1.127888453611358
ABBV,2020-03-13,65.90534973144531,2020-03-20,53.12879943847656,hold_days,-0.1938621120293167,-0.1948621120293167,False,-0.15951213321976998,-0.03534997880954671,75.47000122070312,0.904846119517877,0.927221693431405,2.6802005585805615,0.8312615609775941,0.3664306907031475,1.4637381846527453
ABBV,2020-11-16,79.0689468383789,2020-11-17,79.75224304199219,resistance,0.00864177696725843,0.00764177696725843,False,-0.002079482574603664,0.009721259541862093,23.100000381469727,-0.07079646764565972,-0.3924250367347717,0.880175395367795,0.013574113902417716,0.7627898724295153,0.840267584427683
ABBV,2021-12-21,109.47391510009766,2021-12-29,114.03148651123047,hold_days,0.041631574123987436,0.040631574123987435,False,0.027695525330526438,0.012936048793460997,22.8700008392334,0.12604635355032157,-0.15857245833516953,1.0826968057968982,0.3636357331113835,0.8322790616821327,0.9059630229042176
ABBV,2022-06-17,118.70050811767578,2022-06-27,131.45645141601562,hold_days,0.10746325774523235,0.10646325774523235,False,0.042544546223323154,0.0639187115219092,32.95000076293945,0.2629360126573672,0.3329288704769042,1.1913736740656342,0.4658111298042466,0.9603401025321802,0.793941429301509
ABBV,2024-03-04,162.76409912109375,2024-03-11,165.1359405517578,hold_days,0.014572264052525874,0.013572264052525873,True,0.004129395130811453,0.00944286892171442,13.109999656677246,-0.04654547951438215,-0.06423986848688445,1.0103372920396292,0.20810943447582084,0.9186050637852445,1.2930551711115585
ABBV,2024-10-23,177.33969116210938,2024-10-30,190.1956024169922,hold_days,0.07249314110472316,0.07149314110472316,False,-0.00980960679321663,0.08130274789793979,18.200000762939453,-0.11821699122397822,-0.15032676479390616,0.988852606115521,0.21469150596125805,0.8815294886994973,0.6616539469628088
ABBV,2025-08-08,192.09080505371094,2025-08-15,200.4708251953125,hold_days,0.04362530595495406,0.04262530595495406,True,0.009618131860442691,0.03300717409451137,16.56999969482422,-0.008971269419279615,0.07667312054436892,1.0082996964012334,0.2852673873529168,0.7087085023025619,0.6463459379216386
ABBV,2025-12-05,220.85816955566406,2025-12-12,218.1619415283203,hold_days,-0.012207961483916008,-0.013207961483916009,False,0.008316470063647108,-0.021524431547563116,15.779999732971191,-0.08202447686332925,-0.33305157080560244,0.9102070966372553,0.24523798278661937,0.33433084638299354,0.7782321383277087
ABBV,2026-04-10,204.7715606689453,2026-04-17,206.9072723388672,hold_days,0.010429727951210443,0.009429727951210443,True,0.019969813494258082,-0.01054008554304764,19.489999771118164,-0.2057865100246945,-0.23055665890951316,1.0687831651663642,0.029921615555778793,0.7672949335585336,1.2391412923829432
ACN,2015-07-02,80.55858612060547,2015-07-10,81.75872039794922,hold_days,0.014897658153371962,0.013897658153371961,False,0.0008824164742862184,0.013015241679085743,16.09000015258789,0.21342382163327445,0.10965518293709597,1.1318335190340947,0.3710407396027893,0.5067556073345164,1.4928938042701712
ACN,2016-05-03,95.70458984375,2016-05-06,97.6052017211914,resistance,0.01985915075279454,0.01885915075279454,False,-0.0039046623882242892,0.02276381314101883,14.680000305175781,0.04261366368756336,0.09962545960314295,0.855526182400221,0.644174736832255,0.874478870721632,1.047843907185861
ACN,2016-05-17,98.17113494873047,2016-05-24,100.6207504272461,hold_days,0.02495250238061253,0.023952502380612528,False,0.016312671359418163,0.007639831021194365,14.680000305175781,0.007549801829483727,0.0,0.9313137352954731,0.2147233520714078,0.8294589919122313,1.0367808737325015
ACN,2016-06-17,99.31146240234375,2016-06-24,94.14188385009766,hold_days,-0.052054198248560835,-0.053054198248560835,False,-0.018017268668811037,-0.0350369295797498,19.3700008392334,0.3230874579909404,0.4211299102419652,1.3152762293131248,0.5909083027483115,0.8836012368503927,0.967171036377396
ACN,2016-10-11,98.80462646484375,2016-10-18,99.27767181396484,hold_days,0.004787684201097653,0.0037876842010976528,True,-0.0018734080009354948,0.0056610922020331475,13.380000114440918,-0.01400144323184982,-0.07724137141786769,1.0099876848968803,0.6178862292905836,0.6749985694939797,0.5628661144535686
