stock,hold_days,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,bench_ret,excess_ret,stock_mom_5d,market_mom_5d,rel_mom_5d
AMGN,5,2015-12-03,2015-12-10,112.57917022705078,116.23355865478516,hold_days,0.03246060901287651,0.031460609012876506,-0.0006287436226364296,0.032089352635512935,-0.01388385527954461,-0.002529414748814962,-0.011354440530729648
AMGN,5,2015-12-07,2015-12-14,115.23632049560547,115.09794616699219,hold_days,-0.0012007874602223412,-0.002200787460222341,-0.021431006846035605,0.019230219385813263,-0.01278169133469087,0.0009139243432956246,-0.013695615677986495
AMGN,5,2015-12-08,2015-12-15,116.00062561035156,118.38104248046875,hold_days,0.020520724414996305,0.019520724414996304,-0.00602130363760045,0.025542028052596755,-0.01737999311709204,-0.0028668503701514414,-0.0145131427469406
AMGN,5,2015-12-09,2015-12-16,114.93778991699219,119.8078384399414,hold_days,0.042371169016442334,0.04137116901644233,0.017387788268745652,0.02398338074769668,-0.016236360002440553,-0.01863832048508418,0.002401960482643628
AMGN,5,2015-12-11,2015-12-18,112.94313049316406,115.60025024414062,hold_days,0.02352617409641744,0.02252617409641744,-0.0019977590508526433,0.024523933147270083,0.03246060901287651,-0.0006287436226364296,0.033089352635512936
AAPL,5,2015-06-15,2015-06-22,28.289148330688477,28.442934036254883,hold_days,0.00543620839230341,0.00443620839230341,0.021081740682383776,-0.016645532290080367,-0.011503728060635598,0.0022712670458582274,-0.013774995106493826
AAPL,5,2015-07-01,2015-07-09,28.217817306518555,26.76236343383789,hold_days,-0.05157925068656677,-0.05257925068656677,-0.009996677875445115,-0.042582572811121655,-0.012595494874402813,-0.0271497218850264,0.014554227010623588
AAPL,5,2015-07-06,2015-07-13,28.084087371826172,28.008304595947266,hold_days,-0.0026984240176852747,-0.0036984240176852748,0.016982341940396273,-0.02068076595808155,-0.008313467930803786,-0.010670368301150757,0.0023569003703469704
AAPL,5,2015-07-16,2015-07-23,28.643535614013672,27.896860122680664,hold_days,-0.02606785354276242,-0.02706785354276242,-0.004335694137203028,-0.022732159405559393,0.034673997179565985,0.02989840719484871,0.004775589984717277
AAPL,5,2015-07-23,2015-07-30,27.896860122680664,27.27499771118164,hold_days,-0.022291484015200647,-0.023291484015200647,0.005824417888492084,-0.02911590190369273,-0.01261641889520182,0.009966465926649848,-0.022582884821851668
AAPL,5,2015-07-27,2015-08-03,27.36414909362793,26.399045944213867,hold_days,-0.03526888945502782,-0.03626888945502782,0.012626758360182455,-0.048895647815210275,-0.03950009958951428,-0.020279040199679632,-0.01922105938983465
AAPL,5,2015-08-06,2015-08-13,25.777429580688477,25.781911849975586,hold_days,0.0001738834848943327,-0.0008261165151056673,0.0017455063330971132,-0.0025716228482027806,-0.06171248408756558,-0.003838474765630484,-0.057874009321935094
AAPL,5,2015-08-10,2015-08-17,26.805126190185547,26.231950759887695,hold_days,-0.021383052862019913,-0.022383052862019914,-0.0008688590431575882,-0.021514193818862326,-0.04333972466999281,-0.009343855644901478,-0.03399586902509133
AAPL,5,2015-08-14,2015-08-21,25.96327018737793,23.679502487182617,hold_days,-0.0879614811120969,-0.0889614811120969,-0.060386039900534705,-0.02857544121156219,0.0001738834848943327,0.0017455063330971132,-0.0015716228482027805
AAPL,5,2015-08-24,2015-08-31,23.088415145874023,25.246789932250977,hold_days,0.09348302049925072,0.09248302049925072,0.04623319808341586,0.04624982241583486,-0.0879614811120969,-0.060386039900534705,-0.02757544121156219
AAPL,5,2015-08-28,2015-09-04,25.36546516418457,24.46537971496582,hold_days,-0.035484681372595084,-0.036484681372595085,-0.03345540546040471,-0.0030292759121903767,0.0023968373090810235,-0.023591914062099373,0.025988751371180396
AAPL,5,2015-08-31,2015-09-08,25.246789932250977,25.146041870117188,hold_days,-0.003990529584321112,-0.004990529584321112,-0.004191819261265661,-0.0007987103230554507,0.07119924406834732,0.010260164960596896,0.06093907910775043
AAPL,5,2015-09-09,2015-09-16,24.66241455078125,26.064023971557617,hold_days,0.05683180038557767,0.05583180038557767,0.02896907014474004,0.02686273024083763,-0.003990529584321112,-0.004191819261265661,0.00020128967694454936
AAPL,5,2015-09-11,2015-09-18,25.571443557739258,25.401281356811523,hold_days,-0.00665438384593009,-0.00765438384593009,0.001934050731065895,-0.009588434576995986,0.0020475021096073576,-0.00014032378111605848,0.002187825890723416
AAPL,5,2015-09-14,2015-09-21,25.817739486694336,25.79534339904785,hold_days,-0.0008674689609454722,-0.0018674689609454722,0.009517762809310604,-0.011385231770256077,0.0347920513329929,0.0019039597987398071,0.032888091534253094
AAPL,5,2015-09-17,2015-09-24,25.50651741027832,25.748327255249023,hold_days,0.009480315994580435,0.008480315994580434,-0.03117432354041083,0.039654639534991265,0.05683180038557767,0.02896907014474004,0.02786273024083763
AAPL,5,2015-10-07,2015-10-14,24.80347442626953,24.67585563659668,hold_days,-0.005145198107313953,-0.006145198107313953,0.0011145659656182083,-0.007259764072932161,0.020630582609814985,0.053662338812365595,-0.03303175620255061
AAPL,5,2015-10-14,2015-10-21,24.67585563659668,25.470685958862305,hold_days,0.03221085152916903,0.031210851529169026,0.01401669149800533,0.017194160031163697,0.00431282619034179,0.011813423645817833,-0.0075005974554760435
AAPL,5,2015-11-11,2015-11-18,26.108139038085938,26.373470306396484,hold_days,0.010162779810674705,0.009162779810674704,0.005809587093071,0.0033531927176037035,-0.0432420128772546,-0.009851661473183282,-0.03339035140407132
AAPL,5,2015-11-13,2015-11-20,25.260419845581055,26.825420379638672,hold_days,0.061954652520606945,0.060954652520606944,0.03672226826836589,0.024232384252241057,-0.04300358535078008,-0.02466423194469536,-0.018339353406084724
AAPL,5,2015-11-18,2015-11-25,26.373470306396484,26.539857864379883,hold_days,0.006308898906756344,0.005308898906756344,0.006154628290945707,-0.0008457293841893634,-0.026376604888556088,-0.011859359085975685,-0.014517245802580403
AAPL,5,2015-11-19,2015-11-27,26.70849609375,26.490386962890625,hold_days,-0.00816628274739939,-0.00916628274739939,0.005563822865099155,-0.014730105612498545,0.010162779810674705,0.005809587093071,0.004353192717603704
AAPL,5,2015-11-24,2015-12-02,26.73098373413086,26.1463565826416,hold_days,-0.02187076829285517,-0.02287076829285517,-0.002529414748814962,-0.020341353544040208,0.03126630678326525,0.01901072658757008,0.01225558019569517
AAPL,5,2015-12-03,2015-12-10,25.90351676940918,26.12161636352539,hold_days,0.008419690502170507,0.007419690502170507,-0.0006287436226364296,0.008048434124806936,-0.02187076829285517,-0.002529414748814962,-0.019341353544040207
AAPL,5,2015-12-04,2015-12-11,26.76471519470215,25.449304580688477,hold_days,-0.04914719265438128,-0.05014719265438128,-0.038475503463826444,-0.011671689190554835,-0.023976808701178465,-0.017802204377559194,-0.0061746043236192705
AMAT,5,2015-05-29,2015-06-05,17.650758743286133,17.668302536010742,hold_days,0.0009939398628562301,-6.060137143769871e-06,-0.006154261177182319,0.006148201040038549,,,
AMAT,5,2015-06-02,2015-06-09,17.86997413635254,17.457866668701172,hold_days,-0.023061447347762276,-0.024061447347762277,-0.013563338859463703,-0.010498108488298574,,,
AMAT,5,2015-06-16,2015-06-23,17.378948211669922,17.501708984375,hold_days,0.007063763077597818,0.006063763077597818,0.017310613581082546,-0.011246850503484729,-0.008052603732133345,0.0006371999618453028,-0.008689803693978648
AMAT,5,2015-06-22,2015-06-29,17.414018630981445,16.84408187866211,hold_days,-0.03272861735115851,-0.03372861735115851,-0.0275775128025052,-0.006151104548653308,0.005096215655757241,0.007602069388510824,-0.0025058537327535824
AMAT,5,2015-06-24,2015-07-01,17.624467849731445,17.10713005065918,hold_days,-0.029353385502652096,-0.030353385502652097,-0.0143793936926212,-0.015973991810030896,0.007063763077597818,0.017310613581082546,-0.010246850503484728
AMAT,5,2015-06-30,2015-07-08,16.852840423583984,16.265357971191406,hold_days,-0.03485955112768113,-0.03585955112768113,-0.0052533529491933795,-0.030606198178487753,-0.03272861735115851,-0.0275775128025052,-0.005151104548653307
AMAT,5,2015-07-06,2015-07-13,16.89669418334961,16.9317626953125,hold_days,0.0020754658622779143,0.0010754658622779143,0.016982341940396273,-0.01590687607811836,-0.022432569239497657,-0.010670368301150757,-0.0117622009383469
AMAT,5,2015-07-28,2015-08-04,15.449902534484863,14.757195472717285,hold_days,-0.04483569137225463,-0.04583569137225463,-0.000644197225621479,-0.04519149414663315,-0.021947186346595315,-0.025556739718510135,0.00360955337191482
AMAT,5,2015-08-04,2015-08-11,14.757195472717285,15.204383850097656,hold_days,0.030303073385937074,0.029303073385937073,0.0005078634359860779,0.028795209949950995,-0.012658284090228511,0.012626758360182455,-0.025285042450410966
AMAT,5,2015-08-10,2015-08-17,15.432367324829102,14.932567596435547,hold_days,-0.03238645878973012,-0.03338645878973012,-0.0008688590431575882,-0.032517599746572534,-0.02188938749636471,-0.009343855644901478,-0.012545531851463232
AMAT,5,2015-08-28,2015-09-04,14.103472709655762,13.574260711669922,hold_days,-0.03752352409088022,-0.03852352409088022,-0.03345540546040471,-0.0050681186304755155,-0.0025029588665450575,-0.023591914062099373,0.021088955195554315
AMAT,5,2015-09-11,2015-09-18,13.671282768249512,14.050549507141113,hold_days,0.027741854610191963,0.026741854610191962,0.001934050731065895,0.024807803879126067,-0.007653091481005347,-0.00014032378111605848,-0.007512767699889289
AMAT,5,2015-09-15,2015-09-22,14.041729927062988,13.318474769592285,hold_days,-0.05150755364385373,-0.05250755364385373,-0.016090527851401637,-0.036417025792452096,0.013645065170942772,0.015301200028991158,-0.001656134858048386
AMAT,5,2015-10-16,2015-10-23,13.962343215942383,14.500377655029297,hold_days,0.03853468080290279,0.03753468080290279,0.027189032556959924,0.010345648245942862,0.0031907311612688893,0.006859654030262341,-0.0036689228689934517
AMAT,5,2015-10-27,2015-11-03,14.350434303283691,14.994311332702637,hold_days,0.0448681214666522,0.0438681214666522,0.024779990839002064,0.019088130627650135,0.03289051692826073,0.02621310328111881,0.0066774136471419165
AMAT,5,2015-11-02,2015-11-09,14.897285461425781,14.8267183303833,hold_days,-0.004736912051877096,-0.005736912051877096,-0.009995727383120712,0.004258815331243616,0.020073203449343602,0.00635747498384287,0.013715728465500732
AMAT,5,2015-11-12,2015-11-19,14.579763412475586,16.14373207092285,hold_days,0.10726982422149667,0.10626982422149667,0.02194765723189218,0.08432216698960449,-0.004741950010133,-0.010977341354920123,0.006235391344787122
ADM,5,2015-05-28,2015-06-04,37.77998733520508,36.86884307861328,hold_days,-0.02411711387056903,-0.02511711387056903,-0.010349480641943742,-0.014767633228625288,,,
ADM,5,2015-06-04,2015-06-11,36.86884307861328,37.349517822265625,hold_days,0.013037424109767493,0.012037424109767492,0.006399692913629185,0.005637731196138307,,,
ADM,5,2015-06-05,2015-06-12,36.596214294433594,37.241912841796875,hold_days,0.01764386179860944,0.01664386179860944,0.0022712670458582274,0.014372594752751211,-0.02411711387056903,-0.010349480641943742,-0.013767633228625287
ADM,5,2015-06-08,2015-06-15,36.596214294433594,36.782745361328125,hold_days,0.005097004444060804,0.004097004444060804,0.0006371999618453028,0.0034598044822155014,-0.03481543940672427,-0.006154261177182319,-0.02866117822954195
ADM,5,2015-06-17,2015-06-24,36.545997619628906,36.911888122558594,hold_days,0.010011780407197524,0.009011780407197523,0.009196753778453415,-0.00018497337125589208,0.008625860193769208,0.006053369930306696,0.0025724902634625124
ADM,5,2015-07-01,2015-07-09,34.895904541015625,33.78388595581055,hold_days,-0.03186673622109559,-0.032866736221095594,-0.009996677875445115,-0.02287005834565048,-0.07269213303640443,-0.0271497218850264,-0.045542411151378026
ADM,5,2015-07-14,2015-07-21,34.28609848022461,34.07086181640625,hold_days,-0.00627766568256527,-0.00727766568256527,0.009759229198205599,-0.01703689488077087,-0.012268593534965011,0.016982341940396273,-0.029250935475361284
ADM,5,2015-07-16,2015-07-23,34.329139709472656,34.45111083984375,hold_days,0.0035529911731937425,0.0025529911731937424,-0.004335694137203028,0.00688868531039677,-0.0010526864769294653,0.02989840719484871,-0.030951093671778174
ADM,5,2015-07-31,2015-08-07,34.020633697509766,33.30319595336914,hold_days,-0.021088312184882718,-0.02208831218488272,-0.009343855644901478,-0.012744456539981242,-0.00416547080593932,0.005824417888492084,-0.009989888694431404
ADM,5,2015-08-06,2015-08-13,34.400875091552734,34.08521270751953,hold_days,-0.009175998668438434,-0.010175998668438435,0.0017455063330971132,-0.011921505001535548,0.001869785797118162,-0.003838474765630484,0.005708260562748646
ADM,5,2015-08-11,2015-08-18,33.05210876464844,34.41130828857422,hold_days,0.041122929057390234,0.04012292905739023,0.00458232199478692,0.03554060706260331,-0.024528462152236474,0.0075080464539667435,-0.03203650860620322
ADM,5,2015-08-21,2015-08-28,32.56371307373047,32.224510192871094,hold_days,-0.010416591010102394,-0.011416591010102395,0.010260164960596896,-0.02167675597069929,-0.021770218888503612,-0.025446520735097677,0.0036763018465940656
ADM,5,2015-08-26,2015-09-02,31.748186111450195,31.48114776611328,hold_days,-0.008411137077233066,-0.009411137077233067,0.005689311464011748,-0.015100448541244815,-0.09794480882785606,-0.11117223643759266,0.013227427609736608
ADM,5,2015-09-09,2015-09-16,31.026466369628906,31.892520904541016,hold_days,0.02791341187857177,0.02691341187857177,0.02896907014474004,-0.00205565826616827,-0.028673580997651493,-0.004191819261265661,-0.024481761736385832
ADM,5,2015-09-22,2015-09-29,30.636741638183594,29.604690551757812,hold_days,-0.03368671181205185,-0.03468671181205185,-0.02644119411902013,-0.008245517693031723,0.010482575211923084,0.009517762809310604,0.0009648124026124805
ADM,5,2015-09-25,2015-10-02,30.672828674316406,30.615095138549805,hold_days,-0.0018822370893670781,-0.002882237089367078,0.011871236563529397,-0.014753473652896476,-0.05039539950017835,-0.03117432354041083,-0.01922107595976752
ADM,5,2015-10-09,2015-10-16,32.78022003173828,33.16994857788086,hold_days,0.011889137588620091,0.01088913758862009,0.010528977201330614,0.0003601603872894765,0.08851939329187575,0.0523271153601188,0.036192277931756944
ADM,5,2015-10-13,2015-10-20,32.419376373291016,32.98231506347656,hold_days,0.017364266471495915,0.016364266471495914,0.014040170262795693,0.0023240962087002215,0.041246362735517295,0.017740734861145135,0.02350562787437216
ADM,5,2015-10-27,2015-11-03,33.372039794921875,31.141950607299805,hold_days,-0.06682507875833876,-0.06782507875833876,0.024779990839002064,-0.09260506959734083,0.00913638872280731,0.02621310328111881,-0.0170767145583115
ADM,5,2015-11-10,2015-11-17,29.323225021362305,27.04831314086914,hold_days,-0.07758054848454987,-0.07858054848454987,-0.011859359085975685,-0.06672118939857419,-0.1028522879794167,-0.009995727383120712,-0.09285656059629599
ADM,5,2015-11-12,2015-11-19,27.793193817138672,26.488445281982422,hold_days,-0.046944893909662055,-0.047944893909662056,0.02194765723189218,-0.06989255114155424,-0.058344930673359996,-0.010977341354920123,-0.04736758931843987
ADM,5,2015-11-19,2015-11-27,26.488445281982422,26.510251998901367,hold_days,0.0008232539390968796,-0.00017674606090312042,0.005563822865099155,-0.0057405689260022754,-0.06962542103192704,0.005809587093071,-0.07543500812499804
ADM,5,2015-11-23,2015-12-01,26.699310302734375,26.68476676940918,hold_days,-0.0005447156934127451,-0.001544715693412745,0.00769172627245629,-0.009236441965869036,-0.044023503894394134,0.03672226826836589,-0.08074577216276002
ADM,5,2015-12-04,2015-12-11,26.15397834777832,24.881540298461914,hold_days,-0.048651797152860055,-0.049651797152860055,-0.038475503463826444,-0.011176293689033612,-0.02358124887702684,-0.017802204377559194,-0.005779044499467645
ADM,5,2015-12-08,2015-12-15,25.64499282836914,25.34688377380371,hold_days,-0.011624454588876065,-0.012624454588876066,-0.00602130363760045,-0.006603150951275616,-0.02959710997044951,-0.0028668503701514414,-0.026730259600298067
ADM,5,2015-12-11,2015-12-18,24.881540298461914,25.448684692382812,hold_days,0.02279378153915812,0.02179378153915812,-0.0019977590508526433,0.023791540590010762,-0.014602526117902248,-0.0006287436226364296,-0.013973782495265819
ADM,5,2015-12-30,2016-01-07,26.815643310546875,25.099674224853516,hold_days,-0.06399134511975146,-0.06499134511975146,-0.0603641040174514,-0.0046272411023000615,0.05041084675551599,0.03154847506413083,0.01886237169138516
ADM,5,2016-01-05,2016-01-12,26.35029411315918,24.91789436340332,hold_days,-0.05435991505842541,-0.05535991505842541,-0.039149775541545195,-0.016210139516880218,-0.022101229365047548,-0.023470140140715023,0.0013689107756674757
ADM,5,2016-01-06,2016-01-13,25.710447311401367,24.336210250854492,hold_days,-0.05345053098074515,-0.05445053098074515,-0.05034080811947084,-0.004109722861274312,-0.007123197451362251,-0.02065031440074372,0.013527116949381468
T,5,2015-06-05,2015-06-12,11.925814628601074,11.953413963317871,hold_days,0.002314251527154143,0.001314251527154143,0.0022712670458582274,-0.0009570155187040843,0.013505689875792815,-0.010349480641943742,0.023855170517736557
T,5,2015-07-02,2015-07-10,12.3259859085083,12.165046691894531,hold_days,-0.013056904154228999,-0.014056904154229,0.000882524302561194,-0.014939428456790194,-0.005868968277392361,-0.0143793936926212,0.00851042541522884
T,5,2015-07-09,2015-07-16,12.073762893676758,12.344097137451172,hold_days,0.02239022301125293,0.02139022301125293,0.03725417615943072,-0.01586395314817779,-0.003211434553099468,-0.0052533529491933795,0.0020419183960939113
T,5,2015-07-14,2015-07-21,12.330056190490723,12.136958122253418,hold_days,-0.015660761415363766,-0.016660761415363767,0.009759229198205599,-0.026419990613569366,-0.003158292129639695,0.016982341940396273,-0.020140634070035968
T,5,2015-07-22,2015-07-29,12.031633377075195,12.179088592529297,hold_days,0.012255627380988843,0.011255627380988842,-0.00040250974464883793,0.01165813712563768,-0.015660761415363766,0.009759229198205599,-0.025419990613569365
T,5,2015-08-17,2015-08-24,12.017587661743164,11.36457633972168,hold_days,-0.05433797034826571,-0.05533797034826571,-0.10170009857395279,0.04636212822568708,-0.004677070302155917,0.007606844967771975,-0.012283915269927892
T,5,2015-08-27,2015-09-03,11.740233421325684,11.599801063537598,hold_days,-0.011961632511751974,-0.012961632511751975,-0.015908558950270435,0.00294692643851846,-0.04860332077445417,-0.06631670288216318,0.017713382107709008
T,5,2015-09-10,2015-09-17,11.497984886169434,11.508519172668457,hold_days,0.0009161854536523517,-8.381454634764831e-05,0.02073070164165358,-0.02081451618800123,0.014232640293744936,0.012291698437895127,0.0019409418558498093
T,5,2015-09-16,2015-09-23,11.564690589904785,11.304892539978027,hold_days,-0.022464764440264795,-0.023464764440264796,-0.028637010514555583,0.005172246074290787,-0.008448793594470816,0.005301322695588029,-0.013750116290058845
T,5,2015-09-25,2015-10-02,11.350529670715332,11.459369659423828,hold_days,0.00958897882882992,0.008588978828829918,0.011871236563529397,-0.0032822577346994786,-0.020439348245879452,-0.03117432354041083,0.01073497529453138
T,5,2015-10-08,2015-10-15,11.949422836303711,11.981623649597168,hold_days,0.0026947588795358524,0.0016947588795358523,0.006859654030262341,-0.005164895150726489,0.03592717016631153,0.04195700866067287,-0.006029838494361339
T,5,2015-10-15,2015-10-22,11.981623649597168,12.14976978302002,hold_days,0.014033668419263456,0.013033668419263456,0.017790901131043313,-0.004757232711779857,0.00452899228714343,0.0011145659656182083,0.0034144263215252213
