stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,support_birth_date,bench_ret,excess_ret,market_depth_10d
AMGN,5,0.01,2021-04-09,2021-04-16,209.9705352783203,215.672119140625,hold_days,0.027154209302496346,0.026154209302496345,1,2021-04-08,0.009412266070232267,0.016741943232264078,-0.006287934161549347
AMGN,5,0.01,2021-08-27,2021-09-03,190.680419921875,193.75314331054688,hold_days,0.0161145197285113,0.0151145197285113,1,2021-08-26,0.0019274590741173991,0.0131870606543939,-0.0007859379544301291
AMGN,5,0.01,2021-09-29,2021-10-06,183.9358367919922,179.7247314453125,hold_days,-0.02289442568737654,-0.02389442568737654,1,2021-09-28,0.003880412265285127,-0.02777483795266167,0.016935652014534213
AMGN,5,0.01,2021-10-28,2021-11-04,177.319580078125,183.9615020751953,hold_days,0.03745735239246528,0.03645735239246528,1,2021-10-27,0.013076626481855369,0.023380725910609912,-0.001084716571240055
AMGN,5,0.01,2021-12-01,2021-12-08,173.31040954589844,184.29766845703125,hold_days,0.0633964165217844,0.062396416521784404,1,2021-11-30,0.042148028593629094,0.02024838792815531,0.04658777759069401
AMGN,5,0.01,2022-06-17,2022-06-27,205.9653778076172,214.85438537597656,hold_days,0.04315777565616963,0.04215777565616963,1,2022-06-16,0.04254451909908363,-0.000386743442914006,0.11114183195339353
AMGN,5,0.01,2023-05-04,2023-05-11,208.28663635253906,208.64588928222656,hold_days,0.0017248006688217465,0.0007248006688217465,1,2023-05-03,0.009801110523033563,-0.009076309854211817,0.037697603144783036
AMGN,5,0.01,2023-08-03,2023-08-10,209.17288208007812,237.6066436767578,hold_days,0.1359342631507765,0.1349342631507765,1,2023-08-02,0.0028283010057197355,0.13210596214505677,0.014289247431978678
AMGN,5,0.01,2023-11-22,2023-11-30,243.74588012695312,248.39797973632812,hold_days,0.019085859448996656,0.018085859448996655,1,2023-11-21,0.009284859910049237,0.008800999538947418,-0.0037574286377861136
AMGN,5,0.01,2025-07-18,2025-07-24,284.4960632324219,297.80584716796875,resistance,0.04678371919921198,0.04578371919921198,3,2025-07-15,0.012030878707774084,0.0337528404914379,0.010814059113037858
AMGN,5,0.01,2025-09-29,2025-10-06,266.57513427734375,286.1812438964844,hold_days,0.07354815621603517,0.07254815621603516,4,2025-09-25,0.012230228684373623,0.06031792753166154,0.0017893349781584558
AMGN,5,0.01,2025-10-28,2025-11-04,284.2060241699219,288.6916198730469,hold_days,0.015782901563138996,0.014782901563138995,1,2025-10-27,-0.011579284012919078,0.026362185576058073,0.0032983627518540014
AAPL,5,0.01,2015-10-16,2015-10-23,24.8616886138916,26.661828994750977,hold_days,0.07240619930592884,0.07140619930592884,2,2015-10-14,0.027189061059288866,0.044217138246639975,-0.003563589556169866
AAPL,5,0.01,2017-01-03,2017-01-10,26.69821548461914,27.378599166870117,hold_days,0.025484238174755314,0.024484238174755313,4,2016-12-30,0.007528787356976485,0.016955450817778828,0.004884459123432435
AAPL,5,0.01,2017-04-20,2017-04-27,32.883174896240234,33.19483184814453,hold_days,0.009477702590692694,0.008477702590692693,1,2017-04-19,0.018260211032384177,-0.009782508441691484,0.0031389629950917984
AAPL,5,0.01,2017-12-07,2017-12-14,39.54572296142578,40.2230339050293,hold_days,0.01712728691960419,0.01612728691960419,1,2017-12-06,0.009561595686135682,0.006565691233468507,0.0011798765491879298
AAPL,5,0.01,2018-03-02,2018-03-09,41.32271957397461,42.20680618286133,hold_days,0.02139468597423888,0.02039468597423888,1,2018-03-01,0.037793363623815024,-0.017398677649576144,0.04009767342127081
