stock,hold_days,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,bench_ret,excess_ret
JPM,5,2015-06-29,2015-07-07,49.868202209472656,49.8953742980957,hold_days,0.0005448780469148318,-0.00045512195308516825,0.011956011140812128,-0.012411133093897297
JPM,5,2015-07-07,2015-07-14,49.8953742980957,51.568504333496094,hold_days,0.033532768496823406,0.032532768496823405,0.01582889439080737,0.016703874106016037
JPM,5,2015-07-09,2015-07-16,49.37998580932617,51.9569091796875,hold_days,0.05218558345301583,0.051185583453015826,0.03725416486057376,0.013931418592442069
JPM,5,2015-07-16,2015-07-23,51.9569091796875,52.01664733886719,hold_days,0.001149763527562575,0.00014976352756257503,-0.004335732602630649,0.004485496130193224
JPM,5,2015-07-17,2015-07-24,51.695472717285156,51.471397399902344,hold_days,-0.0043345249710404765,-0.0053345249710404765,-0.020279038821843565,0.014944513850803087
JPM,5,2015-07-22,2015-07-29,52.3453254699707,51.49379348754883,hold_days,-0.016267584063650142,-0.017267584063650143,-0.00040253384315835916,-0.016865050220491784
JPM,5,2015-07-23,2015-07-30,52.01664733886719,51.568504333496094,hold_days,-0.008615376582262746,-0.009615376582262747,0.005824470911155011,-0.015439847493417758
JPM,5,2015-07-27,2015-08-03,50.799156188964844,51.187557220458984,hold_days,0.007645816596822064,0.006645816596822064,0.012626769352039657,-0.005980952755217594
JPM,5,2015-07-28,2015-08-04,50.82904052734375,51.135284423828125,hold_days,0.006024978896062905,0.005024978896062905,-0.0006442128571081396,0.005669191753171044
JPM,5,2015-08-28,2015-09-04,47.901039123535156,45.93660354614258,hold_days,-0.04101029149548019,-0.04201029149548019,-0.033455351250263554,-0.008554940245216636
JPM,5,2015-08-31,2015-09-08,47.87862777709961,47.176509857177734,hold_days,-0.01466453723758765,-0.01566453723758765,-0.004191708844226261,-0.01147282839336139
JPM,5,2015-09-02,2015-09-10,46.735816955566406,46.80304718017578,hold_days,0.0014385160887053772,0.00043851608870537715,-0.00014029691714623205,0.0005788130058516092
JPM,5,2015-09-08,2015-09-15,47.176509857177734,47.490230560302734,hold_days,0.0066499345558788114,0.005649934555878811,0.005301229811793151,0.0003487047440856603
JPM,5,2015-09-14,2015-09-21,46.59391784667969,45.89924240112305,hold_days,-0.014909144318846823,-0.015909144318846824,0.009517639849922599,-0.025426784168769423
JPM,5,2015-09-18,2015-09-25,45.51831817626953,45.91420364379883,hold_days,0.008697278005664222,0.007697278005664222,-0.014009707277178984,0.021706985282843205
JPM,5,2015-09-24,2015-10-01,44.980525970458984,45.876853942871094,hold_days,0.019927022929895788,0.018927022929895787,0.00022630285584845922,0.018700720074047328
