stock,entry_date,entry_price,trough_date,exit_date,exit_price,exit_reason,ret,ret_net,bench_ret,excess_ret,bounce_1d,bounce_to_entry_high
COST,2026-06-26,951.0279541015625,2026-06-22,2026-07-06,948.7415771484375,hold_days,-0.002404111197009895,-0.003404111197009895,0.017667620820544183,-0.02107173201755408,0.0066537614440140835,0.010238157584013807
DHR,2017-01-26,68.27388763427734,2017-01-23,2017-02-02,70.73307037353516,hold_days,0.0360193746755848,0.0350193746755848,-0.004877097906179517,0.03989647258176432,0.0003754533624742429,0.012875217787213122
DHR,2017-04-06,72.90544128417969,2017-04-04,2017-04-13,72.60918426513672,hold_days,-0.0040635789842925485,-0.0050635789842925485,-0.0128103215564086,0.007746742572116051,0.005863252367831695,0.010085462117072952
DHR,2018-05-07,84.83484649658203,2018-05-03,2018-05-14,87.46731567382812,hold_days,0.03103051736354767,0.03003051736354767,0.02659343763524502,0.00343707972830265,0.012121079995961903,0.012121079995961903
DHR,2018-06-25,84.22145080566406,2018-06-21,2018-07-02,83.73603820800781,hold_days,-0.005763526904521199,-0.006763526904521199,0.007182412775899039,-0.013945939680420238,0.01419647719554229,0.01419647719554229
DHR,2018-07-18,84.29071044921875,2018-07-16,2018-07-25,88.3525161743164,hold_days,0.04818805896225897,0.04718805896225897,0.015870843212120622,0.03131721575013835,0.014362847254161926,0.014362847254161926
DHR,2019-03-27,111.05006408691406,2019-03-25,2019-04-03,112.24995422363281,hold_days,0.010804947719612823,0.009804947719612822,0.024890324957893117,-0.015085377238280295,0.012513718540305918,0.012513718540305918
DHR,2019-11-07,115.55110931396484,2019-11-05,2019-11-14,116.96863555908203,hold_days,0.012267526062996303,0.011267526062996303,0.0016203200108382276,0.009647206052158075,0.010414096033456222,0.010414096033456222
DHR,2021-03-10,183.8950653076172,2021-03-08,2021-03-17,184.94003295898438,hold_days,0.005682412682576299,0.004682412682576299,0.01873452376875484,-0.014052111086178543,0.018646135713200618,0.018646135713200618
DHR,2021-09-16,280.3067626953125,2021-09-13,2021-09-23,281.1978454589844,hold_days,0.0031789556381145445,0.0021789556381145445,-0.0029331750257746148,0.005112130663889159,0.008212511562029734,0.011852225928729032
DHR,2022-04-29,217.74545288085938,2022-04-26,2022-05-06,216.10671997070312,hold_days,-0.007525911051069811,-0.008525911051069812,0.010593161949432162,-0.019119073000501974,0.005179627620744753,0.023985875961135772
DHR,2025-12-05,224.98985290527344,2025-12-01,2025-12-12,225.06942749023438,hold_days,0.0003536807724144886,-0.0006463192275855114,0.008316449034669882,-0.008962768262255394,0.01093060549686209,0.019273691290559336
DHR,2026-04-28,178.6094512939453,2026-04-24,2026-05-05,174.26846313476562,hold_days,-0.024304358631254797,-0.025304358631254797,0.013963856609992886,-0.039268215241247684,0.01901268671272005,0.01901268671272005
DE,2016-03-30,67.97177124023438,2016-03-28,2016-04-06,64.76490783691406,hold_days,-0.04717934143552349,-0.04817934143552349,0.0019091887867883628,-0.050088530222311856,0.01168767584406849,0.01168767584406849
DE,2017-06-29,106.68180084228516,2017-06-27,2017-07-07,110.82093048095703,hold_days,0.0387988354713944,0.0377988354713944,0.008045307442472227,0.02975352802892217,0.017051244292702217,0.017051244292702217
DE,2019-12-05,150.0931396484375,2019-12-03,2019-12-12,158.5198516845703,hold_days,0.056143219176243875,0.055143219176243874,0.02176221035075332,0.033381008825490555,0.010825670761172024,0.010825670761172024
DE,2020-07-22,162.4754180908203,2020-07-20,2020-07-23,163.62347412109375,resistance,0.007066029087746006,0.006066029087746006,-0.006968775154570617,0.013034804242316622,0.010586327248783833,0.010586327248783833
DE,2020-12-10,235.4602813720703,2020-12-07,2020-12-17,245.75387573242188,hold_days,0.0437169033366005,0.0427169033366005,0.006694097525385079,0.03602280581121542,0.0023411944510522975,0.011190051781053256
DE,2022-09-30,317.53021240234375,2022-09-26,2022-10-07,338.699462890625,hold_days,0.06666846070526855,0.06566846070526855,0.031902147532718805,0.033766313172549745,0.010353804822440527,0.04111501350635316
DE,2023-05-19,347.7886962890625,2023-05-16,2023-05-26,341.72357177734375,hold_days,-0.01743910764333112,-0.01843910764333112,-0.00456145639142036,-0.013877651251910761,0.014861551108538373,0.0216168975665465
DE,2023-08-24,371.0222473144531,2023-08-22,2023-08-31,394.3406982421875,hold_days,0.06284919865727412,0.06184919865727412,0.026867910328874034,0.034981288328400084,0.02354554845895951,0.02354554845895951
DE,2023-10-05,361.7852783203125,2023-10-03,2023-10-12,368.1313781738281,hold_days,0.01754106712959458,0.016541067129594578,0.018339615358166084,-0.001798548228571506,0.011320433278353859,0.011320433278353859
DE,2024-08-09,337.0000915527344,2024-08-05,2024-08-16,368.05792236328125,hold_days,0.09215971030585579,0.09115971030585579,0.029319335995539486,0.061840374310316304,0.0035378060368511655,0.01246960088390181
DE,2025-09-05,467.4051208496094,2025-09-03,2025-09-12,464.68914794921875,hold_days,-0.005810746992788052,-0.006810746992788052,0.0008825708879123262,-0.007693317880700378,0.011458586022383477,0.011458586022383477
DOV,2015-06-12,48.73531723022461,2015-06-09,2015-06-19,48.342132568359375,hold_days,-0.008067756284581895,-0.009067756284581896,0.00760209769325515,-0.016669853977837046,0.01312011512512079,0.013396164978206615
DOV,2015-10-01,37.9329719543457,2015-09-28,2015-10-08,42.853328704833984,hold_days,0.12971187062300804,0.12871187062300804,0.05232714721935894,0.0763847234036491,0.0,0.01203553883123143
DOV,2015-11-17,42.712364196777344,2015-11-13,2015-11-20,43.907203674316406,resistance,0.027974089002294367,0.026974089002294366,0.02063289736614715,0.006341191636147214,0.019334305276665242,0.019334305276665242
DOV,2016-04-07,42.67131423950195,2016-04-05,2016-04-13,44.984500885009766,resistance,0.05420940710952915,0.05320940710952915,0.02545226765263231,0.02775713945689684,0.011715748492405975,0.011715748492405975
DOV,2016-09-16,46.79582214355469,2016-09-14,2016-09-23,47.9254150390625,hold_days,0.024138755208586327,0.023138755208586326,0.014523264306655959,0.008615490901930367,0.01494340605922062,0.01494340605922062
DOV,2017-08-23,59.19070816040039,2017-08-21,2017-08-30,59.697975158691406,hold_days,0.008570044421776002,0.007570044421776002,0.007712302060796539,-0.0001422576390205368,0.013022882423564974,0.013022882423564974
DOV,2018-04-11,66.52650451660156,2018-04-09,2018-04-18,68.26167297363281,hold_days,0.02608236325716229,0.025082363257162288,0.02348884179121935,0.0015935214659429375,0.016559045139900253,0.016559045139900253
DOV,2018-08-03,72.84231567382812,2018-08-01,2018-08-10,72.2311782836914,hold_days,-0.008389867681764196,-0.009389867681764197,-0.004871919542462688,-0.004517948139301509,0.004421844634002525,0.0100713152969778
DOV,2019-08-07,81.92037200927734,2019-08-05,2019-08-14,79.9286880493164,hold_days,-0.024312437933453057,-0.025312437933453058,-0.015265740605954314,-0.010046697327498744,0.012235625813689754,0.012235625813689754
DOV,2020-12-16,112.50879669189453,2020-12-14,2020-12-23,115.08717346191406,hold_days,0.022917112668802364,0.021917112668802363,-0.003272788613054578,0.02518990128185694,0.014234600828166633,0.014234600828166633
DOV,2022-04-04,149.4206085205078,2022-03-31,2022-04-11,141.18942260742188,hold_days,-0.055087353709687314,-0.056087353709687315,-0.021071018842251155,-0.03501633486743616,0.010516140657480078,0.010516140657480078
DOV,2024-09-23,187.05203247070312,2024-09-20,2024-09-30,187.7472381591797,hold_days,0.0037166433280293454,0.0027166433280293454,0.005350237949537595,-0.0026335946215082498,0.010099476980776512,0.010099476980776512
DOV,2025-01-29,193.73333740234375,2025-01-27,2025-02-05,200.9678955078125,hold_days,0.03734286624322225,0.03634286624322225,0.004952140252076687,0.03139072599114556,0.010921799704676438,0.010921799704676438
DOV,2025-06-04,175.35618591308594,2025-06-02,2025-06-11,176.81700134277344,hold_days,0.008330561149473947,0.007330561149473947,0.019454804375151236,-0.01212424322567729,0.010733682530373212,0.010733682530373212
DOV,2025-08-28,179.23521423339844,2025-08-25,2025-09-05,175.94888305664062,hold_days,-0.0183352986231734,-0.019335298623173403,-0.002583008853783708,-0.016752289769389694,0.009417720157386178,0.012187814172724298
DOV,2025-09-29,164.95144653320312,2025-09-25,2025-10-06,164.83267211914062,hold_days,-0.0007200568201054525,-0.0017200568201054525,0.012230223369990245,-0.013950280190095699,0.014493664298982356,0.014493664298982356
DOV,2026-05-07,219.77716064453125,2026-05-04,2026-05-14,213.27041625976562,hold_days,-0.029606099039971023,-0.030606099039971024,0.002482020203135926,-0.03308811924310695,0.011817404268081422,0.028615396644706914
DOV,2026-05-21,206.7139129638672,2026-05-19,2026-05-29,210.80149841308594,hold_days,0.019774118687082565,0.018774118687082564,0.009566832651239032,0.009207286035843532,0.016526071837444034,0.016526071837444034
