stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,support_birth_date,bench_ret,excess_ret,bounce_1d,bounce_2d,bounce_3d,bounce_5d,bounce_to_entry_high
DUK,5,0.01,2020-07-16,2020-07-23,64.121337890625,66.43087005615234,hold_days,0.036018153106331496,0.035018153106331495,1,2020-07-15,0.014527547136630403,0.020490605969701092,0.00795708695840669,,,,0.00795708695840669
DUK,5,0.01,2021-06-30,2021-07-08,81.38249969482422,82.89936065673828,hold_days,0.01863866270515313,0.01763866270515313,1,2021-06-29,0.0003384546425428958,0.017300208062610234,0.006114899865460988,,,,0.006114899865460988
DUK,5,0.01,2021-08-10,2021-08-17,88.12590026855469,89.61756896972656,hold_days,0.016926564115954168,0.015926564115954167,1,2021-08-09,0.008513754655500305,0.007412809460453862,0.007065424598983849,,,,0.007065424598983849
DUK,5,0.01,2021-12-27,2022-01-03,86.77833557128906,86.94637298583984,hold_days,0.001936398220184099,0.000936398220184099,4,2021-12-23,0.00276547993815468,-0.0018290817179705812,0.0031074237309809405,,,,0.0031074237309809405
DUK,5,0.01,2022-01-19,2022-01-26,85.83738708496094,85.65254974365234,hold_days,-0.0021533430546487597,-0.0031533430546487598,1,2022-01-18,-0.04233598236284919,0.03918263930820043,0.002944951444315169,,,,0.002944951444315169
DUK,5,0.01,2022-03-21,2022-03-28,90.08123016357422,93.37357330322266,hold_days,0.036548603229219045,0.035548603229219045,3,2022-03-18,0.022159535479386427,0.013389067749832617,0.010566455477353243,,,,0.010566455477353243
DUK,5,0.01,2022-07-07,2022-07-14,91.46949005126952,91.5722198486328,hold_days,0.001123104516114637,0.0001231045161146369,2,2022-07-05,-0.027491692078240204,0.02761479659435484,0.011660621523302384,0.004607889092246298,,,0.011660621523302384
DUK,5,0.01,2022-08-09,2022-08-16,94.02100372314452,96.87490844726562,hold_days,0.030353906160422994,0.029353906160422993,1,2022-08-08,0.046164225538940507,-0.016810319378517513,0.007061718677602302,,,,0.007061718677602302
DUK,5,0.01,2022-10-14,2022-10-21,75.02166748046875,76.43880462646484,hold_days,0.018889704715841393,0.017889704715841392,2,2022-10-12,0.044897056433631954,-0.027007351717790562,0.02349653162087706,0.00988716303810766,,,0.02349653162087706
DUK,5,0.01,2023-01-24,2023-01-31,88.5025634765625,89.44548034667969,hold_days,0.010654119305447018,0.009654119305447018,1,2023-01-23,0.009109787774684408,0.0005443315307626095,0.0037627448542290054,,,,0.0037627448542290054
DUK,5,0.01,2023-06-01,2023-06-08,78.51732635498047,81.9745101928711,hold_days,0.04403084005001068,0.04303084005001068,2,2023-05-30,0.021334809506128538,0.02169603054388214,0.01454384342733861,0.001249881306515599,,,0.01454384342733861
DUK,5,0.01,2023-06-30,2023-07-10,79.96076965332031,79.49745178222656,hold_days,-0.0057943148009019785,-0.0067943148009019785,1,2023-06-29,-0.0064081601130132615,-0.000386154687888717,0.009675745569779126,,,,0.009675745569779126
DUK,5,0.01,2023-10-03,2023-10-10,77.2782974243164,80.14379119873047,hold_days,0.037080187710144985,0.036080187710144984,1,2023-10-02,0.0246218211167355,0.011458366593409486,0.0037453328267547104,,,,0.0037453328267547104
DUK,5,0.01,2024-10-08,2024-10-15,104.00633239746094,110.0679702758789,hold_days,0.05828143093492977,0.05728143093492977,1,2024-10-07,0.014363016788533356,0.04291841414639641,0.003991568788610067,,,,0.003991568788610067
DUK,5,0.01,2025-01-13,2025-01-21,100.69986724853516,105.09255981445312,hold_days,0.04362163214253756,0.04262163214253756,3,2025-01-10,0.04534996538497915,-0.002728333242441594,0.0025502534758263806,,,,0.0025502534758263806
DUK,5,0.01,2025-04-29,2025-05-06,116.53102111816406,117.71836853027344,hold_days,0.01018911016754398,0.009189110167543979,4,2025-04-25,-0.0037198256334679547,0.012908935801011934,0.0068420143933869415,0.015436016867431013,,,0.015436016867431013
DUK,5,0.01,2025-09-09,2025-09-16,117.32100677490234,117.19429779052734,hold_days,-0.0010800195792566303,-0.0020800195792566303,1,2025-09-08,0.006421928686513478,-0.00850194826577011,0.0017476107886351677,,,,0.0017476107886351677
DUK,5,0.01,2025-11-11,2025-11-18,120.52739715576172,121.7028350830078,hold_days,0.00975245425508553,0.008752454255085529,1,2025-11-10,-0.02173876149025611,0.030491215745341638,0.006019713895949241,,,,0.006019713895949241
DUK,5,0.01,2025-12-11,2025-12-18,112.45223999023438,115.5587158203125,hold_days,0.02762484616000438,0.02662484616000438,1,2025-12-10,-0.010340860642812033,0.03696570680281641,0.003421042885712211,,,,0.003421042885712211
DUK,5,0.01,2026-01-08,2026-01-15,115.33260345458984,116.8858413696289,hold_days,0.01346746599412918,0.012467465994129179,1,2026-01-07,0.008664675395937627,0.003802790598191552,0.009725425486529993,,,,0.009725425486529993
DUK,5,0.01,2026-03-23,2026-03-30,126.24903869628906,130.58160400390625,hold_days,0.03431761027535285,0.03331761027535285,3,2026-03-20,-0.02025045380804613,0.05356806408339898,0.004179480826351778,,,,0.004179480826351778
DUK,5,0.01,2026-05-18,2026-05-26,122.83999633789062,124.97000122070312,hold_days,0.017339669051711804,0.016339669051711803,3,2026-05-15,0.016549729702636018,-0.00021006065092421533,0.01562628720410153,,,,0.01562628720410153
DUK,5,0.01,2026-06-02,2026-06-09,121.08999633789062,123.81999969482422,hold_days,0.02254524270787628,0.021545242707876278,1,2026-06-01,0.003571428485031447,0.01797381422284483,0.010009149673461337,,,,0.010009149673461337
NEE,5,0.01,2015-06-26,2015-07-06,18.5482177734375,18.87896156311035,hold_days,0.017831567092473133,0.016831567092473132,1,2015-06-25,-0.013686337859184272,0.030517904951657404,0.007245833407563573,,,,0.007245833407563573
NEE,5,0.01,2015-07-24,2015-07-31,19.220993041992188,19.76972389221191,hold_days,0.02854851718747864,0.02754851718747864,1,2015-07-23,0.020440083836047007,0.007108433351431631,0.002057644882094367,,,,0.002057644882094367
NEE,5,0.01,2015-11-09,2015-11-16,18.73118019104004,19.33907699584961,hold_days,0.03245373749062286,0.03145373749062286,3,2015-11-06,-0.008869577352224045,0.0403233148428469,0.0007084060344537679,,,,0.0007084060344537679
NEE,5,0.01,2015-12-22,2015-12-29,19.639175415039062,19.971227645874023,resistance,0.01690764626404251,0.015907646264042508,4,2015-12-18,0.019262128055336003,-0.0033544817912934954,0.0018607085883690644,0.00783494369619131,,,0.00783494369619131
NEE,5,0.01,2016-08-19,2016-08-26,24.227216720581055,23.722797393798828,hold_days,-0.020820358054325028,-0.02182035805432503,3,2016-08-16,-0.003112523209201412,-0.018707834845123616,0.01459796044077244,0.02395335273077981,0.00879103651173807,,0.02395335273077981
NEE,5,0.01,2016-10-24,2016-10-31,24.261152267456055,24.967262268066406,hold_days,0.02910455335452178,0.028104553354521777,3,2016-10-21,-0.0012598109191085394,0.029364364273630317,0.0054158805493154105,,,,0.0054158805493154105
