stock,entry_date,entry_price,exit_date,exit_price,exit_reason,ret,ret_net,real_confirms,bench_ret,excess_ret,market_depth_10d
AAPL,2025-08-25,226.32395935058594,2025-09-02,228.8745574951172,hold_days,0.011269677995427108,0.010269677995427107,True,-0.000730334563258217,0.011000012558685324,0.005371117770607426
AAPL,2025-12-26,272.6578369140625,2026-01-05,266.5345458984375,hold_days,-0.022457784763967648,-0.02345778476396765,False,0.008714196662066964,-0.03217198142603461,0.00043609929630643654
AAPL,2026-06-12,290.879150390625,2026-06-22,296.75408935546875,hold_days,0.020197181396309105,0.019197181396309104,False,-0.013619678100847188,0.03281685949715629,0.004388419323170285
AMAT,2015-08-06,14.774735450744629,2015-08-13,14.950100898742676,hold_days,0.011869278376094972,0.01086927837609497,False,0.0017455183650090245,0.009123760011085946,0.009831435209072741
AMAT,2015-12-17,16.019550323486328,2015-12-24,16.950918197631836,hold_days,0.05813945181594926,0.05713945181594926,False,0.011051032443878839,0.04608841937207042,0.023143624494956126
AMAT,2016-05-17,17.515254974365234,2016-05-24,21.040632247924805,hold_days,0.20127467620192796,0.20027467620192796,False,0.016312654938756666,0.1839620212631713,0.01603609717648086
AMAT,2016-09-29,26.586814880371094,2016-10-06,26.865440368652344,hold_days,0.010479837074690579,0.009479837074690578,False,0.00958642431782053,-0.00010658724312995194,0.010580195506208605
AMAT,2017-06-20,39.29645538330078,2017-06-27,37.96421432495117,hold_days,-0.03390232135073823,-0.03490232135073823,False,-0.010656699121486035,-0.024245622229252195,0.004927499576790728
AMAT,2017-12-29,46.51552200317383,2018-01-08,50.88318634033203,hold_days,0.09389692191050103,0.09289692191050103,False,0.026397437277930313,0.06649948463257072,0.005200835298750477
AMAT,2018-03-05,52.53462600708008,2018-03-12,55.57931137084961,hold_days,0.0579557825986845,0.0569557825986845,False,0.024138138257740582,0.03281764434094392,0.029326654304837253
AMAT,2018-03-22,53.74702453613281,2018-03-29,50.693214416503906,hold_days,-0.056818217305702245,-0.057818217305702246,True,0.0017282206570119474,-0.059546437962714194,0.05142916582998637
AMAT,2019-08-27,42.70193862915039,2019-09-04,46.455142974853516,hold_days,0.0878930668300153,0.0868930668300153,False,0.022866422624443272,0.06402664420557203,0.01898300666937789
AMAT,2019-12-05,52.57575225830078,2019-12-12,56.83151626586914,hold_days,0.08094537547765568,0.07994537547765568,True,0.02176220519351868,0.058183170284137,0.011457956570443689
AMAT,2021-10-08,121.10545349121094,2021-10-15,126.2578353881836,hold_days,0.04254459025948476,0.04154459025948476,False,0.011147901004823657,0.030396689254661102,0.0007752637010759178
AMAT,2022-06-03,110.94956970214844,2022-06-10,98.32588958740234,hold_days,-0.11377854054445824,-0.11477854054445824,False,-0.05073810024302572,-0.06404044030143252,0.009855394353381232
AMAT,2023-02-24,108.21672821044922,2023-03-03,115.65414428710938,hold_days,0.06872704617530667,0.06772704617530667,True,0.019573841613997,0.04815320456130967,0.04063581615297205
AMAT,2023-06-02,131.22601318359375,2023-06-09,132.67831420898438,hold_days,0.011067173269668329,0.010067173269668328,True,0.0068256493970864085,0.0032415238725819195,-0.012441550183342375
AMAT,2024-05-13,202.61888122558594,2024-05-14,205.7469940185547,resistance,0.015438407191114889,0.014438407191114888,False,0.0025462098200514927,0.011892197371063395,0.0006052419720176366
AMAT,2024-10-21,181.55630493164062,2024-10-28,182.4224395751953,hold_days,0.004770611760802179,0.003770611760802179,False,-0.013472763549645106,0.017243375310447284,0.0070448684359260775
AMAT,2024-11-19,166.64479064941406,2024-11-26,170.8744354248047,hold_days,0.025381200089770184,0.024381200089770183,False,0.028784095257957443,-0.00440289516818726,0.01315730318574999
AMAT,2025-08-19,160.8666534423828,2025-08-26,163.6051025390625,hold_days,0.01702309980396599,0.01602309980396599,True,0.012725189261904246,0.003297910542061744,0.004049451108293014
ADM,2015-11-24,26.204872131347656,2015-12-02,26.55388069152832,hold_days,0.013318460721018388,0.012318460721018387,False,-0.002529469575280996,0.014847930296299383,-0.00019163674226969595
ADM,2015-12-17,24.932443618774414,2015-12-24,26.64841651916504,hold_days,0.06882489845874873,0.06782489845874873,False,0.011051032443878839,0.05677386601486989,0.023143624494956126
ADM,2016-08-04,32.351680755615234,2016-08-11,32.492210388183594,hold_days,0.0043438124167309855,0.0033438124167309855,True,0.017401107627609713,-0.014057295210878729,0.003350258493291764
ADM,2017-11-09,30.379859924316406,2017-11-16,30.309066772460938,hold_days,-0.002330265907473983,-0.003330265907473983,False,0.003218913008906199,-0.006549178916380182,0.004550701337245866
ADM,2018-01-05,31.074731826782227,2018-01-12,31.322202682495117,hold_days,0.0079637326266353,0.0069637326266353,True,0.019695558464975838,-0.012731825838340538,-0.005496084775081291
ADM,2018-08-15,39.09022521972656,2018-08-22,39.92832946777344,hold_days,0.021440251196709115,0.020440251196709114,False,0.01814345667383277,0.0022967945228763442,0.017917771986408863
ADM,2019-05-17,32.95597839355469,2019-05-24,31.72457504272461,hold_days,-0.03736509765010976,-0.03836509765010976,False,-0.0094143586264126,-0.02895073902369716,0.028136671146941624
