stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,support_birth_date,bench_ret,excess_ret,stock_mom_5d,market_mom_5d,rel_mom_5d,stock_mom_10d,market_mom_10d,rel_mom_10d,stock_mom_20d,market_mom_20d,rel_mom_20d,stock_mom_60d,market_mom_60d,rel_mom_60d
MMM,5,0.01,2019-01-16,2019-01-24,121.18852233886719,123.1329116821289,hold_days,0.01604433576494002,0.01504433576494002,1,2019-01-15,0.01237137390333598,0.0026729618616040396,-0.01429417786587095,0.01169909266091973,-0.02599327052679068,-0.008396895190939113,0.03865428698122253,-0.04705118217216164,-0.03651193204031322,0.008770933323077879,-0.0452828653633911,-0.06258139965685339,-0.054414279998617254,-0.008167119658236133
MMM,5,0.01,2019-04-11,2019-04-18,137.5147705078125,140.96023559570312,hold_days,0.025055236431455796,0.024055236431455795,2,2019-04-09,0.011146670239930545,0.01290856619152525,-0.0047856171793073665,0.0032962381614691783,-0.008081855340776545,0.02389481614476141,0.02826863007607794,-0.004373813931316528,0.026372200180802663,0.026971016256807312,-0.000598816076004649,0.11139376628032949,0.126179370685241,-0.014785604404911501
MMM,5,0.01,2019-08-13,2019-08-20,107.09234619140625,105.53568267822266,hold_days,-0.01453571210776694,-0.015535712107766941,1,2019-08-12,-0.012081251486603772,-0.003454460621163169,-0.01584592984094879,0.011657158943140233,-0.027503088784089025,-0.08293711751229182,-0.0481634836669087,-0.03477363384538312,-0.06213840030728923,-0.04130460633846089,-0.02083379396882834,-0.048443452230939266,0.009473366756601376,-0.05791681898754064
MMM,5,0.01,2019-10-10,2019-10-17,99.83317565917969,107.19397735595703,hold_days,0.07373101825295403,0.07273101825295403,2,2019-10-08,0.01980798548733742,0.05292303276561661,-0.02993850412024035,0.011944487936459414,-0.041882992056699764,-0.07932894566784454,-0.023580634788292087,-0.055748310879552454,-0.10167727261363768,-0.024460634203107845,-0.07721663841052984,-0.13665564252937001,-0.018491466514521604,-0.11816417601484841
MMM,5,0.01,2021-03-01,2021-03-08,121.9704818725586,127.05921936035156,hold_days,0.041721057502338565,0.040721057502338565,3,2021-02-26,0.003051193839307187,0.03766986366303138,-0.008383368648702705,-0.011125288382836662,0.0027419197341339574,-0.012132322379115323,-0.003567166820846124,-0.0085651555582692,-0.03771306974561406,0.039795644372788264,-0.07750871411840232,0.021840794956010434,0.09114512078926684,-0.06930432583325641
MMM,5,0.01,2021-08-04,2021-08-11,137.57798767089844,140.39178466796875,hold_days,0.020452377918197318,0.019452377918197317,2,2021-08-02,0.02106850789896697,-0.0016161299807696539,0.0027932881525896125,0.006089197547517022,-0.00329590939492741,0.0010455483357736384,0.026533998482648036,-0.025488450146874397,0.021026587225375648,0.02226223857801668,-0.0012356513526410318,-0.0027610799663357888,0.027540503703029406,-0.030301583669365195
MMM,5,0.01,2022-10-10,2022-10-17,79.06552124023438,83.00202941894531,hold_days,0.049787924204662604,0.0487879242046626,3,2022-10-07,0.025472765505858197,0.023315158698804406,-0.026968245992804674,0.03190215091934201,-0.05887039691214668,-0.04841140062063076,-0.0012734735345871773,-0.047137927086043585,-0.12656363247596203,-0.09464816885386396,-0.03191546362209807,-0.15342970492579222,-0.015385668377424166,-0.13804403654836805
MMM,5,0.01,2022-11-21,2022-11-29,94.12956237792969,93.02326965332031,hold_days,-0.011752872282223215,-0.012752872282223215,3,2022-11-18,0.002843088195569665,-0.01559596047779288,-0.0356124592647824,-0.0030705153525657503,-0.03254194391221665,0.027269021059120213,0.05184225264529729,-0.02457323158617708,0.09788775489176249,0.08110393033607188,0.016783824555690607,-0.10167942562124765,0.0015811261486036177,-0.10326055176985127
MMM,5,0.01,2023-07-07,2023-07-14,73.80838775634766,77.60919952392578,hold_days,0.05149566171429143,0.05049566171429143,1,2023-07-06,0.018752587644399688,0.03174307406989174,-0.022927930892175152,0.0026951483091535167,-0.02562307920132867,-0.0508525290038655,-8.152943562755866e-05,-0.05077099956823794,-0.020144365703256617,0.015127514112184048,-0.035271879815440665,-0.04852113815815162,0.023088679435389947,-0.07160981759354157
MMM,5,0.01,2023-09-15,2023-09-22,77.81507873535156,74.7197265625,hold_days,-0.03977830804976534,-0.040778308049765344,2,2023-09-13,-0.027211378466999947,-0.013566929582765397,-0.03426152893832235,0.01666548869083795,-0.0509270176291603,-0.02039243148205816,0.003604234464748224,-0.023996665946806384,0.030362467799121218,0.01999304480800279,0.010369422991118427,0.0151536614835861,0.04228952282606424,-0.02713586134247814
MMM,5,0.01,2023-11-10,2023-11-17,71.46266174316406,74.56595611572266,hold_days,0.04342539582015292,0.04242539582015292,1,2023-11-09,0.023739118456234776,0.018686277363918147,-0.006607994533446848,-0.00047488555641550523,-0.006133108977031343,0.0344050627535093,0.03376037815709654,0.000644684596412759,0.03010590756045306,-0.0011288523812763573,0.031234759941729417,-0.0765809686096185,-0.025402211793925877,-0.051178756815692616
MMM,5,0.01,2024-02-16,2024-02-26,72.55256652832031,73.00575256347656,hold_days,0.006246312940278331,0.005246312940278331,2,2024-02-14,0.007750655447285926,-0.0025043425070075944,0.00766526744702678,0.0046701127089237016,0.0029951547381030785,-0.020806876200042623,0.007782683225722176,-0.0285895594257648,-0.11767735634878551,0.03480450567932536,-0.15248186202811087,-0.014952562073662579,0.10174194504705336,-0.11669450712071594
MMM,5,0.01,2024-03-06,2024-03-13,73.56231689453125,82.74568939208984,hold_days,0.12483799974279086,0.12383799974279086,2,2024-03-04,0.01503416845241734,0.10880383129037352,0.004225581118765476,-0.0008271137051274469,0.005052694823892923,0.009475170367676533,0.012786566610597738,-0.003311396242921205,0.016171338510579725,0.01754305340840223,-0.0013717148978225069,-0.08328074200932956,0.08219794856911311,-0.16547869057844267
MMM,5,0.01,2024-08-09,2024-08-16,118.897705078125,121.6554183959961,hold_days,0.023193999548259292,0.02219399954825929,2,2024-08-07,0.029319338952950913,-0.007125339404691622,-0.010595592744480409,-0.022373141425857335,0.011777548681376926,0.2102717836519825,-0.014049834565370456,0.22432161821735297,0.2121474359741251,-0.011764169410262149,0.22391160538438726,0.2646695735265199,0.013458178880272786,0.2512113946462471
MMM,5,0.01,2025-05-07,2025-05-14,134.84063720703125,143.82745361328125,hold_days,0.06664768568582069,0.06564768568582069,1,2025-05-06,0.028347937431737913,0.037299748254082776,-0.0026014855427990424,0.003754887998045353,-0.0063563735408443955,0.01239643172048499,0.0400954430335565,-0.02769901131307151,0.07366775645652734,0.09348004214901628,-0.01981228569248894,-0.07452565673665212,-0.04752619800702751,-0.026999458729624615
MMM,5,0.01,2025-06-04,2025-06-11,143.486083984375,143.8477020263672,hold_days,0.002520230756535069,0.001520230756535069,2,2025-06-02,0.01945481800297344,-0.01793458724643837,-0.009097598746089397,0.004572834235047507,-0.013670432981136904,-0.034283753085404434,-0.004569395414274147,-0.029714357671130287,0.0572122689422454,0.043181757532838816,0.014030511409406587,0.01746746384997322,0.006076804084202303,0.011390659765770916
MMM,5,0.01,2026-06-18,2026-06-26,159.9000244140625,163.29515075683594,hold_days,0.02123280690678153,0.02023280690678153,1,2026-06-17,0.014094070219402566,0.006138736687378965,0.015173649098702224,0.006091524292883843,0.009082124805818381,0.04998344149501732,0.001294359399450773,0.04868908209556655,0.07159540618731075,0.017861625161332162,0.05373378102597859,0.09206802812183335,0.05991191044489774,0.0321561176769356
MMM,5,0.01,2026-07-09,2026-07-16,154.66294860839844,161.06492614746094,hold_days,0.041393091213281386,0.040393091213281385,1,2026-07-08,0.011278930997386638,0.029114160215894747,-0.04453099694586282,0.009422246889848163,-0.053953243835710984,-0.04411768883643152,0.019931979707390912,-0.06404966854382244,0.005524781526976108,0.017076402377663058,-0.01155162085068695,0.034460248281199535,0.05674533721125585,-0.022285088930056318
ABT,5,0.01,2015-09-11,2015-09-18,35.097171783447266,35.032501220703125,hold_days,-0.0018426146455093884,-0.0028426146455093884,1,2015-09-10,0.001934047789120097,-0.004776662434629485,-0.02531646109622332,-0.0001403425681264503,-0.02517611852809687,-0.019554305756811607,0.005548206426600144,-0.02510251218341175,-0.13914946293926778,-0.06501314588411033,-0.07413631705515744,-0.10626498005072127,-0.049851902320743435,-0.056413077729977834
ABT,5,0.01,2016-01-15,2016-01-25,33.175140380859375,32.455020904541016,hold_days,-0.021706599220114753,-0.022706599220114754,2,2016-01-13,-0.00845690759718698,-0.014249691622927774,-0.00434813000709966,-0.009332425889871265,0.0049842958827716055,-0.08638469426497086,-0.06913323838293806,-0.017251455882032807,-0.09279733230795228,-0.059650851118095094,-0.03314648118985719,-0.018757553971246455,-0.03304552526434046,0.014287971293094004
ABT,5,0.01,2016-03-03,2016-03-10,31.767620086669922,31.93947410583496,hold_days,0.005409722815123752,0.004409722815123752,3,2016-02-29,-0.0004282736840368617,0.004837996499160614,0.003571441737266756,0.03306132510169091,-0.029489883364424152,0.02314745636820703,0.03388313097228046,-0.01073567460407343,0.03854300495690399,0.047717652864289306,-0.009174647907385314,-0.10332351540228002,-0.0322847254587556,-0.07103878994352442
ABT,5,0.01,2016-03-16,2016-03-23,32.88055419921875,33.37154769897461,hold_days,0.014932640635586525,0.013932640635586524,1,2016-03-15,0.006264049114754311,0.007668591520832213,0.018636945046230036,0.02031259552134168,-0.0016756504751116452,0.014493141832958134,0.0234932562489083,-0.009000114415950167,0.05027639566142783,0.0713837684176406,-0.021107372756212772,-0.12808199969867728,-0.027891040528768563,-0.10019095916990872
ABT,5,0.01,2016-06-28,2016-07-06,30.924293518066406,33.616580963134766,hold_days,0.08706059666312149,0.08606059666312149,1,2016-06-27,0.04713711140622401,0.03892348525689748,-0.021191643402209914,-0.04218860092926491,0.020996957527054994,-0.024036180473553492,-0.04057414868749076,0.01653796821393727,-0.05979669579680469,-0.04948438534357524,-0.010312310453229445,-0.11884965058762798,-0.018770617287741098,-0.10007903329988688
ABT,5,0.01,2016-09-14,2016-09-21,33.807071685791016,34.726593017578125,hold_days,0.027199082497688876,0.026199082497688875,1,2016-09-13,0.018217210175369702,0.007981872322319172,-0.03605313010076583,-0.02697291685192449,-0.00908021324884134,-0.06034672204316094,-0.027349907903843285,-0.032996814139317654,-0.09988953370904718,-0.029281132262800713,-0.07060840144624647,0.0936164718239052,0.05424304926203183,0.03937342256187337
ABT,5,0.01,2017-02-09,2017-02-16,35.69330978393555,37.08614730834961,hold_days,0.03902236953774829,0.03802236953774829,1,2017-02-08,0.021118515989396514,0.016903853548351777,0.001653491896708159,0.010322342707103083,-0.008668850810394924,0.051848162473313364,0.0025768162193369193,0.049271346253976445,0.03351592569718309,0.017454316617854904,0.016061609079328187,0.05082167186444009,0.08317761410219493,-0.03235594223775484
ABT,5,0.01,2017-03-08,2017-03-15,38.05944061279297,38.025882720947266,hold_days,-0.0008817232020594812,-0.0018817232020594812,1,2017-03-07,0.008418900994883627,-0.010300624196943109,-0.0017746006997146901,0.004007892469744201,-0.005782493169458891,-0.00022201858733961188,0.007019417467431177,-0.007241436054770789,0.06057051233558419,0.04549064283023441,0.015079869505349786,0.17699309515547856,0.08746402980523249,0.08952906535024607
ABT,5,0.01,2017-05-19,2017-05-26,36.43502426147461,37.7435188293457,hold_days,0.0359130972023165,0.0349130972023165,1,2017-05-18,0.017212827867712166,0.017700269334604335,-0.02006391010056119,-0.010176518184588312,-0.009887391915972876,-0.03610695641519901,-0.007375057173303667,-0.028731899241895342,-0.022737500678127187,0.012210992444916746,-0.03494849312304393,-0.03926042154036857,0.010996467146431987,-0.05025688868680056
ABT,5,0.01,2017-07-07,2017-07-14,40.89232635498047,41.51758575439453,resistance,0.01529038465521082,0.01429038465521082,1,2017-07-06,0.011677978852429272,0.0026124058027815478,-0.011138617206773227,-0.005699653791411907,-0.00543896341536132,-0.012970897097971501,-0.0063604481653700695,-0.0066104489326014315,0.02963884032461528,-0.0015836817950443116,0.03122252211965959,0.10652052585077665,0.0413856925017726,0.06513483334900405
ABT,5,0.01,2017-08-11,2017-08-18,41.203514099121094,41.373287200927734,hold_days,0.004120354914346036,0.003120354914346036,1,2017-08-10,-0.008828187882262584,0.011948542796608619,-0.022375822476524365,-0.010021825130102635,-0.01235399734642173,-0.040910198878663095,-0.009220391785688342,-0.03168980709297475,-0.0004160242716654272,0.001320105070812705,-0.0017361293424781321,0.10611064039637119,0.027715629369511774,0.07839501102685942
ABT,5,0.01,2017-11-02,2017-11-09,46.37810516357422,47.299354553222656,hold_days,0.019863885909077617,0.018863885909077616,1,2017-11-01,0.003437666000799089,0.015426219908278527,-0.026851865880820003,0.007157163153577395,-0.0340090290343974,-0.031737739359142925,0.014321108050850073,-0.046058847409993,-0.0013961427194945086,0.031428625492786244,-0.03282476821228075,0.11015000303854605,0.075925052083049,0.03422495095549705
ABT,5,0.01,2018-06-28,2018-07-06,52.76658630371094,53.53306579589844,hold_days,0.014525849517265321,0.01352584951726532,1,2018-06-27,0.014325173801997382,-0.0007993242847320614,-0.02655319295746006,-0.02442137618644602,-0.002131816771014039,-0.03416914424446382,-0.03670692345951798,0.002537779215054159,-0.02545505614730159,-0.0199161414146114,-0.005538914732690192,0.03018922153520376,0.019372749947800028,0.010816471587403731
ABT,5,0.01,2018-08-14,2018-08-21,55.045387268066406,56.01427459716797,hold_days,0.017601608003649183,0.016601608003649182,1,2018-08-13,0.011654442348083549,0.004947165655565633,-0.027743635064050642,-0.011712553415934579,-0.016031081648116063,-0.026699280400296344,0.0024584347764589065,-0.02915771517675525,0.026707678462911222,0.017393242490283845,0.009314435972627377,0.04348367316559787,0.038741004870874285,0.004742668294723584
ABT,5,0.01,2018-09-07,2018-09-14,57.27729034423828,59.18912124633789,hold_days,0.033378515125443986,0.032378515125443985,1,2018-09-06,0.014068818252453319,0.018309696872990666,-0.01936515253918425,-0.009649586840884794,-0.009715565698299455,0.00243660574581539,0.006156872969229177,-0.003720267223413787,0.015268203994255325,0.008232144672003283,0.007036059322252042,0.05095230887824309,0.03896446460317926,0.01198784427506383
ABT,5,0.01,2018-10-26,2018-11-02,58.190345764160156,60.970001220703125,hold_days,0.04776832685972754,0.04676832685972754,2,2018-10-24,0.02479270446066173,0.02197562239906581,-0.006897411342313808,-0.025596584328193783,0.018699172985879975,-0.006314563542552665,-0.013323907386063816,0.007009343843511151,-0.06945736437853589,-0.07261185463309527,0.0031544902545593834,0.048907574145331534,-0.028029359273819665,0.0769369334191512
ABT,5,0.01,2018-11-26,2018-12-03,59.771263122558594,64.51403045654297,hold_days,0.07934862149825284,0.07834862149825284,3,2018-11-23,0.05396121046400815,0.024387411034244688,-0.03704205935707583,-0.03505319288466502,-0.0019888664724108107,-0.06647475248704737,-0.060814439851138546,-0.005660312635908826,0.006502395663858129,-0.019125630288027162,0.02562802595188529,0.01877061241573985,-0.07595549999780504,0.0947261124135449
ABT,5,0.01,2019-05-31,2019-06-07,66.70823669433594,70.74773406982422,hold_days,0.060554701722932425,0.059554701722932424,2,2019-05-29,0.044383260377965916,0.015171441344966508,0.0034094813083083153,-0.024120596902082347,0.027530078210390663,0.0001306441130317637,-0.020478956063122666,0.02060960017615443,-0.02819409360338676,-0.0460542825928012,0.01786018898941444,-0.017729837728992726,-0.0002528411899906935,-0.017476996539002032
ABT,5,0.01,2019-11-25,2019-12-03,74.60881805419922,74.49400329589844,hold_days,-0.001538889923405229,-0.002538889923405229,4,2019-11-21,-0.015293250730230579,0.012754360806825349,-0.022984409898337055,-0.0057615101733461405,-0.017222899724990914,0.0,0.0036956678370096974,-0.0036956678370096974,0.025597288584681133,0.03706729403524944,-0.01147000545056831,-0.008774794257506158,0.07802480355815034,-0.08679959781565649
ABT,5,0.01,2020-01-14,2020-01-22,76.0341796875,81.46141052246094,hold_days,0.07137883064257178,0.07037883064257178,1,2020-01-13,0.00799459988903961,0.062384230753532166,-0.014130436631682675,0.008481548554892138,-0.022611985186574812,-0.026087054516057195,0.01242114348319201,-0.038508197999249205,-0.009887117361744302,0.03411711375470339,-0.04400423111644769,0.04084111266835144,0.10815173019765467,-0.06731061752930323
ABT,5,0.01,2020-02-07,2020-02-14,77.92308807373047,79.51045227050781,hold_days,0.020370909778054225,0.019370909778054224,4,2020-02-03,0.01207953629523395,0.007291373482820274,0.003476825393639693,0.01680261210819123,-0.013325786714551535,-0.013887396743683444,0.0022019426773356443,-0.01608933942101909,0.04222273712237934,0.019271166054998012,0.022951571067381327,0.07296385179193421,0.07262644391016893,0.0003374078817652837
ABT,5,0.01,2020-08-14,2020-08-21,89.39016723632812,91.54468536376953,hold_days,0.024102406271881538,0.023102406271881537,3,2020-08-11,-0.004896707803197287,0.027999114075078824,-0.006388274681888406,0.01677519621518564,-0.023163470897074045,-0.004235184984854534,0.03947991964654718,-0.04371510463140171,0.04875510838771957,0.03780343286740395,0.010951675520315618,0.15044742370839703,0.15960589090245914,-0.009158467194062103
ABT,5,0.01,2020-10-19,2020-10-26,96.90872955322266,97.76982116699219,hold_days,0.008885593875179287,0.007885593875179286,4,2020-10-15,-0.009937788895155397,0.017823382770334684,0.0035159019965083083,0.0010098362909636283,0.00250606570554468,0.03319725813169794,0.038097385889450885,-0.004900127757752948,0.029716591954179528,0.03106299562871717,-0.001346403674537644,0.09140559008624405,0.046788893938348286,0.04461669614789576
ABT,5,0.01,2021-07-01,2021-07-06,105.89990234375,107.40033721923828,resistance,0.014168425487474767,0.013168425487474766,1,2021-06-30,-0.0023699274954533944,0.01553835298292816,0.04592214577390208,0.015728644381979295,0.030193501391922783,0.05333469434333149,0.014794931129018085,0.038539763214313405,0.08447159232136303,0.010344950687212862,0.07412664163415017,-0.03012684317622294,0.04899729910379147,-0.07912414228001441
ABT,5,0.01,2021-07-16,2021-07-23,106.62060546875,109.60572052001953,hold_days,0.027997543609377118,0.026997543609377117,1,2021-07-15,0.017076192125436318,0.009921351483940799,-0.01807689762518394,0.010393605174163989,-0.02847050279934793,0.010128007100220326,0.010475220169397614,-0.0003472130691772879,0.06400287560654938,0.025425131459383188,0.03857774414716619,-0.024132134419293183,0.056161953489221705,-0.08029408790851489
ABT,5,0.01,2021-11-24,2021-12-02,113.91817474365234,116.93305206298828,hold_days,0.026465288143180388,0.025465288143180387,1,2021-11-23,-0.02836772644979313,0.053833014592973516,-0.04897235782867415,-0.005252142332839216,-0.043720215495834935,-0.015423567573784491,-0.004519370714823334,-0.010904196858961157,-0.02848667136525196,0.01709558209565043,-0.04558225346090239,-0.007776520560378475,0.02384766514526815,-0.031624185705646624
ABT,5,0.01,2022-04-01,2022-04-08,108.3878402709961,112.65643310546875,hold_days,0.03938258040569975,0.03838258040569975,1,2022-03-31,-0.0030315215321442546,0.041414101937844006,0.004583099017410497,-0.0010980303796574997,0.005681129397067997,-0.023432387078104244,0.016079521074365832,-0.03951190815247008,-0.021575736114953004,0.02811692560750889,-0.049692661722461895,-0.12515681194029993,-0.014028368016583137,-0.11112844392371679
ABT,5,0.01,2023-04-27,2023-05-04,102.37834167480469,103.64989471435547,hold_days,0.01242013709881884,0.011420137098818839,1,2023-04-26,-0.026073620808131137,0.037493757906949976,-0.03152539648373265,-0.02732754939624038,-0.004197847087492268,0.06565423181928409,-0.01183290022519512,0.07748713204447921,0.1254608093049847,0.01816385330818293,0.10729695599680178,-0.004703582305819576,-0.01590267056619321,0.011199088260373635
ABT,5,0.01,2023-09-08,2023-09-15,94.63041687011719,95.5792465209961,hold_days,0.010026687847959126,0.009026687847959125,1,2023-09-07,0.005671752907344008,0.0033549349406151174,-0.03582046296459063,-0.012847150189890688,-0.02297331277469994,-0.04242385898949974,0.0033846055084618687,-0.04580846449796161,-0.04396980593662336,-0.012164710822481717,-0.031805095114141646,-0.002438134460576502,0.028360802434973298,-0.0307989368955498
ABT,5,0.01,2023-09-29,2023-10-06,90.9853515625,91.01353454589844,hold_days,0.00030975297577517935,-0.0006902470242248207,2,2023-09-27,-0.007860181345982431,0.00716993432175761,-0.008187409480392538,-0.011812898412244088,0.0036254889318515504,-0.04413038923984336,-0.04325984992303589,-0.0008705393168074727,-0.06024314173633427,-0.03981153410032012,-0.02043160763601415,-0.08176777936372714,-0.012700097628313145,-0.069067681735414
ABT,5,0.01,2023-10-13,2023-10-20,85.84004211425781,91.42288970947266,hold_days,0.06503780121384106,0.06403780121384106,1,2023-10-12,-0.011258644753820324,0.07529644596766139,-0.05728399943472651,0.018339596348933007,-0.07562359578365951,-0.07573115281423237,-0.0001732715225931658,-0.0755578812916392,-0.1165194968028016,-0.043425625745565744,-0.07309387105723586,-0.15464880172349116,-0.02844076227795056,-0.1262080394455406
ABT,5,0.01,2024-10-04,2024-10-11,108.01932525634766,111.3565902709961,hold_days,0.030895073698419706,0.029895073698419705,1,2024-10-03,0.00584928369982185,0.024045789998597855,-0.004435474394766881,-0.0032357339914681482,-0.0011997404032987324,-0.016819917998944556,0.00015081429459740114,-0.016970732293541957,-0.007692388856882948,0.026272950298979802,-0.03396533915586275,0.0948608471426522,0.048595051194613825,0.04626579594803837
ABT,5,0.01,2025-04-29,2025-05-06,126.98182678222656,129.47279357910156,hold_days,0.019616718864400973,0.018616718864400972,4,2025-04-25,0.003754887998045353,0.014861830866355619,-0.002771586702903228,0.05608447016384166,-0.05885605686674489,0.0256147788425225,0.03975852745420161,-0.014143748611679108,-0.005274438686185712,-0.019281710392998752,0.01400727170681304,0.010247809031430188,-0.0719240675457079,0.08217187657713809
ABT,5,0.01,2025-10-06,2025-10-13,130.71861267089844,128.41192626953125,hold_days,-0.017646197081165327,-0.018646197081165328,4,2025-10-02,-0.017377385208903418,-0.0012688118722619102,0.007787385599614005,0.010739959567891422,-0.0029525739682774166,-0.0106584718262962,0.009301920937089037,-0.019960392763385237,0.01241155718885878,0.024915519596635738,-0.012503962407776958,0.011932181983469903,0.04868653731964123,-0.03675435533617133
ABT,5,0.01,2025-10-17,2025-10-24,126.19474029541016,124.53559112548828,hold_days,-0.013147530285635978,-0.014147530285635979,1,2025-10-16,0.02115639225839505,-0.03530392254403103,-0.03835012056122156,-0.0054512074369647,-0.03289891312425686,-0.03603639930534275,-0.011498398820015354,-0.024538000485327394,-0.047354326439125294,-0.002711539115719308,-0.044642787323405986,0.018815409817414697,0.02935785503408539,-0.010542445216670693
