stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,bench_ret,excess_ret
KO,5,0.01,2015-08-19,2015-08-26,28.742816925048828,27.297929763793945,hold_days,-0.05026950437817701,-0.05126950437817701,26,-0.0663167732343296,0.015047268856152596
KO,5,0.01,2015-09-24,2015-10-01,27.833019256591797,28.295122146606445,hold_days,0.01660268639038165,0.015602686390381648,1,0.00022630285584845922,0.015376383534533189
KO,5,0.01,2015-11-17,2015-11-24,29.62456703186035,30.826040267944336,hold_days,0.04055665133575914,0.03955665133575914,4,0.020828458980093556,0.018728192355665585
KO,5,0.01,2016-01-20,2016-01-27,29.64400863647461,30.152645111083984,hold_days,0.01715815431194878,0.01615815431194878,68,0.01108487935393776,0.00507327495801102
KO,5,0.01,2016-06-28,2016-07-06,32.14130401611328,32.934288024902344,hold_days,0.024671805736055985,0.023671805736055984,1,0.04713696952789603,-0.02346516379184005
KO,5,0.01,2016-10-04,2016-10-11,30.687633514404297,30.467609405517578,hold_days,-0.0071697972013202715,-0.008169797201320272,236,-0.0052136129509797735,-0.002956184250340499
KO,5,0.01,2016-10-12,2016-10-19,30.64361572265625,30.841650009155273,hold_days,0.006462497385796739,0.005462497385796739,244,0.0006349399438321246,0.004827557441964615
KO,5,0.01,2016-11-04,2016-11-07,30.57761001586914,31.14237403869629,resistance,0.01846985498650966,0.01746985498650966,267,0.0222740189463968,-0.004804163959887142
KO,5,0.01,2016-11-30,2016-12-07,29.8449764251709,30.54026222229004,hold_days,0.023296577193230528,0.022296577193230527,315,0.021648505799969353,0.0006480713932611737
KO,5,0.01,2017-01-17,2017-01-24,30.488492965698242,30.991443634033203,hold_days,0.016496409609383367,0.015496409609383366,4,0.006918128522032774,0.008578281087350592
KO,5,0.01,2017-02-01,2017-02-08,30.518062591552734,31.0801944732666,hold_days,0.018419645088134207,0.017419645088134206,19,0.010322278283766417,0.0070973668043677884
KO,5,0.01,2017-02-09,2017-02-16,30.510671615600586,30.47369384765625,hold_days,-0.0012119617821008122,-0.002211961782100812,27,0.021118508094376987,-0.0233304698764778
KO,5,0.01,2017-04-28,2017-05-05,32.19771194458008,32.60065460205078,hold_days,0.012514636386717903,0.011514636386717902,1,0.0030263300683104344,0.008488306318407468
KO,5,0.01,2017-05-09,2017-05-16,32.466331481933594,32.72004318237305,hold_days,0.007814609438723696,0.006814609438723696,12,0.007766863502661314,-0.0009522540639376178
KO,5,0.01,2017-06-13,2017-06-20,33.877052307128906,34.31340408325195,hold_days,0.012880452884952653,0.011880452884952653,5,0.0007161819116305868,0.011164270973322066
KO,5,0.01,2017-06-21,2017-06-28,34.01999282836914,34.09523010253906,hold_days,0.002211560553510239,0.001211560553510239,13,-0.0006646261212515103,0.0018761866747617493
KO,5,0.01,2017-07-12,2017-07-19,33.4858283996582,33.726593017578125,hold_days,0.00719004514525845,0.00619004514525845,1,0.009085497889486094,-0.0028954527442276437
KO,5,0.01,2017-08-31,2017-09-08,34.26825714111328,34.83249282836914,hold_days,0.01646525777288277,0.015465257772882768,1,0.00133550080981637,0.014129756963066398
KO,5,0.01,2017-09-21,2017-09-28,34.427188873291016,34.05561828613281,hold_days,-0.010792940095276649,-0.01179294009527665,22,0.006250500830426331,-0.01804344092570298
KO,5,0.01,2017-11-21,2017-11-29,34.71535873413086,34.503013610839844,hold_days,-0.006116748639046765,-0.007116748639046765,1,0.012122179990151416,-0.019238928629198182
KO,5,0.01,2017-12-08,2017-12-15,34.640628814697266,35.31340408325195,hold_days,0.019421566281419445,0.018421566281419444,18,0.01316689740177468,0.005254668879644764
KO,5,0.01,2018-01-02,2018-01-09,34.81647491455078,35.343994140625,hold_days,0.015151425506714666,0.014151425506714665,43,0.02262519728223067,-0.008473771775516004
KO,5,0.01,2018-03-01,2018-03-08,33.20331954956055,33.98313522338867,hold_days,0.02348607562156979,0.02248607562156979,1,0.020818669039563087,0.001667406582006703
KO,5,0.01,2018-03-19,2018-03-26,33.36531066894531,32.92567825317383,hold_days,-0.01317633215328251,-0.014176332153282512,19,-0.01675788127989064,0.002581549126608129
KO,5,0.01,2018-04-02,2018-04-09,32.91025924682617,33.804935455322266,hold_days,0.027185328495471284,0.026185328495471283,10,0.015522436347965796,0.010662892147505487
KO,5,0.01,2018-04-25,2018-05-02,32.725154876708984,32.439788818359375,hold_days,-0.008720082744442803,-0.009720082744442804,33,-0.005604200536707626,-0.0041158822077351775
KO,5,0.01,2018-05-03,2018-05-10,32.308658599853516,32.53234100341797,hold_days,0.006923295898315862,0.005923295898315862,371,0.038656348833467025,-0.03273305293515116
KO,5,0.01,2018-05-11,2018-05-18,32.5014762878418,32.53234100341797,hold_days,0.000949640419494413,-5.0359580505587e-05,379,-0.006733069566951633,0.006682709986446046
KO,5,0.01,2018-08-14,2018-08-21,35.7089729309082,35.96577835083008,hold_days,0.0071916215685832174,0.006191621568583217,1,0.011654465765552402,-0.005462844196969185
KO,5,0.01,2018-08-22,2018-08-29,35.7401008605957,35.273223876953125,hold_days,-0.01306311320898712,-0.014063113208987121,9,0.01596047241340104,-0.03002358562238816
KO,5,0.01,2018-09-26,2018-10-03,35.98133850097656,35.99700927734375,hold_days,0.00043552510884947715,-0.0005644748911505229,1,0.01057455801738083,-0.011139032908531354
KO,5,0.01,2018-10-04,2018-10-11,35.98133850097656,35.03177261352539,hold_days,-0.026390510387083066,-0.027390510387083067,9,-0.060550214236411826,0.03315970384932876
KO,5,0.01,2019-01-16,2019-01-24,37.1121826171875,37.72123336791992,hold_days,0.016411073339845927,0.015411073339845927,7,0.012371342918243267,0.00303973042160266
KO,5,0.01,2019-01-29,2019-02-05,37.49186706542969,38.96304702758789,hold_days,0.03923997595507167,0.03823997595507167,1,0.03213560745711819,0.006104368497953483
KO,5,0.01,2019-03-18,2019-03-25,36.23136901855469,36.72606658935547,hold_days,0.013653847044737377,0.012653847044737376,3,-0.01397439287015223,0.026628239914889607
KO,5,0.01,2019-10-03,2019-10-10,43.609310150146484,43.46352767944336,hold_days,-0.003342920816706285,-0.004342920816706285,1,0.011637802434302902,-0.015980723251009188
KO,5,0.01,2019-10-15,2019-10-22,43.342018127441406,43.6174201965332,hold_days,0.0063541588737749954,0.005354158873774995,13,0.00319036665478456,0.0021637922189904355
KO,5,0.01,2019-10-25,2019-11-01,43.53642272949219,43.657928466796875,hold_days,0.002790898509499762,0.0017908985094997618,23,0.015552088774127393,-0.013761190264627632
KO,5,0.01,2020-03-09,2020-03-16,42.31932067871094,37.2574348449707,hold_days,-0.1196116986888841,-0.1206116986888841,118,-0.12855939757949886,0.007947698890614752
KO,5,0.01,2020-04-24,2020-05-01,37.39737319946289,37.537315368652344,hold_days,0.0037420320524401696,0.0027420320524401695,1,0.00019138576418242792,0.0025506462882577416
KO,5,0.01,2020-05-04,2020-05-11,37.158653259277344,37.48792266845703,hold_days,0.008861177149833255,0.007861177149833254,11,0.023831367894158406,-0.015970190744325152
KO,5,0.01,2020-07-09,2020-07-16,36.474510192871094,38.33521270751953,hold_days,0.051013776602053085,0.050013776602053084,13,0.03681886834589454,0.013194908256158544
KO,5,0.01,2020-08-04,2020-08-11,38.78376770019531,39.81380081176758,hold_days,0.02655835605077317,0.025558356050773168,1,0.029560421842867113,-0.004002065792093945
KO,5,0.01,2020-11-13,2020-11-20,44.758453369140625,44.10529327392578,hold_days,-0.014592999669313267,-0.015592999669313268,1,0.0019570878116788037,-0.01755008748099207
KO,5,0.01,2020-12-01,2020-12-08,43.919437408447266,44.88153839111328,hold_days,0.021906040683503214,0.020906040683503213,1,0.01985961785771284,0.0010464228257903718
KO,5,0.01,2021-01-11,2021-01-19,42.36656188964844,40.940277099609375,hold_days,-0.033665341873954424,-0.034665341873954425,4,0.0037569350269828217,-0.03842227690093725
KO,5,0.01,2021-02-01,2021-02-08,40.914947509765625,42.1302490234375,hold_days,0.029703117995734996,0.028703117995734995,3,0.05096388653566897,-0.022260768539933973
KO,5,0.01,2021-03-18,2021-03-25,43.0340461730957,44.267974853515625,hold_days,0.028673313112522525,0.027673313112522524,6,0.0003200040497270962,0.027353309062795428
KO,5,0.01,2021-04-05,2021-04-12,44.940242767333984,45.39977264404297,hold_days,0.010225353678841476,0.009225353678841475,4,0.005892073817292065,0.0033332798615494097
KO,5,0.01,2021-04-29,2021-05-03,46.17416763305664,46.36138916015625,resistance,0.004054681149586736,0.0030546811495867363,2,-3.827473608464249e-05,0.0030929558856713788
KO,5,0.01,2021-05-04,2021-05-06,46.072044372558594,46.412437438964844,resistance,0.007388277881781979,0.006388277881781979,7,0.015549101967695433,-0.009160824085913455
KO,5,0.01,2021-05-11,2021-05-18,46.22523498535156,46.24224853515625,hold_days,0.0003680576163664906,-0.0006319423836335094,14,-0.00510754351853393,0.004475601134900421
KO,5,0.01,2021-05-19,2021-05-26,46.09757614135742,46.82941818237305,hold_days,0.015875933232832873,0.014875933232832872,22,0.01432742929735098,0.0005485039354818921
KO,5,0.01,2021-06-18,2021-06-25,46.10197067260742,46.57353973388672,hold_days,0.010228826542538538,0.009228826542538537,52,0.034894009419484506,-0.02566518287694597
KO,5,0.01,2021-06-28,2021-07-06,46.522090911865234,46.196285247802734,hold_days,-0.007003246364823301,-0.008003246364823302,10,0.006772261736813112,-0.014775508101636414
KO,5,0.01,2021-07-08,2021-07-15,46.41062927246094,48.391204833984375,hold_days,0.04267504217398477,0.041675042173984767,20,0.010393661952345479,0.03128138022163929
KO,5,0.01,2021-08-05,2021-08-12,48.44265365600586,48.73415756225586,hold_days,0.0060175049104449485,0.0050175049104449485,1,0.013988543106500106,-0.008971038196055159
KO,5,0.01,2021-08-18,2021-08-25,48.44265365600586,48.073970794677734,hold_days,-0.0076107073726010555,-0.008610707372601056,14,0.01767633217346276,-0.026287039546063817
KO,5,0.01,2021-09-13,2021-09-20,48.073970794677734,46.7004280090332,hold_days,-0.028571444441543692,-0.029571444441543693,3,-0.027157900297346327,-0.002413544144197366
KO,5,0.01,2021-09-24,2021-10-01,46.55356979370117,45.8020133972168,hold_days,-0.01614390474919203,-0.01714390474919203,98,-0.011425116043439876,-0.005718788705752154
KO,5,0.01,2022-03-11,2022-03-18,50.42294692993164,52.72127151489258,hold_days,0.04558092544957204,0.04458092544957204,1,0.04786864623240428,-0.0032877207828322375
KO,5,0.01,2022-06-17,2022-06-27,52.510196685791016,55.58500289916992,hold_days,0.05855636442913825,0.05755636442913825,1,0.04254456691510344,0.015011797514034808
KO,5,0.01,2022-07-22,2022-07-29,54.418701171875,56.698299407958984,hold_days,0.04188997875719491,0.04088997875719491,1,0.04449795769777709,-0.0036079789405821794
KO,5,0.01,2022-08-10,2022-08-15,56.23884582519531,56.989871978759766,resistance,0.013354224158490524,0.012354224158490523,2,0.022145427850804422,-0.009791203692313899
KO,5,0.01,2022-08-31,2022-09-08,54.52471923828125,54.886993408203125,hold_days,0.006644218897096543,0.005644218897096543,41,0.011051019202502399,-0.005406800305405856
KO,5,0.01,2022-09-28,2022-10-05,50.712528228759766,50.05392837524414,hold_days,-0.012986926042116043,-0.013986926042116044,202,0.023079399744093898,-0.03706632578620994
KO,5,0.01,2022-10-11,2022-10-18,48.48751449584961,50.2319221496582,hold_days,0.03597642964268477,0.03497642964268477,1,0.04278212058268349,-0.007805690939998722
KO,5,0.01,2023-01-20,2023-01-27,53.85077667236328,54.218265533447266,hold_days,0.006824207259253479,0.005824207259253479,1,0.01646139040220529,-0.010637183142951812
KO,5,0.01,2023-02-02,2023-02-09,54.0300407409668,53.43846893310547,hold_days,-0.010948942472530532,-0.011948942472530533,14,-0.027064100826362347,0.015115158353831815
KO,5,0.01,2023-05-11,2023-05-12,57.67790985107422,57.903709411621094,resistance,0.0039148360460685705,0.0029148360460685705,2,-0.0006185705006065412,0.0035334065466751116
