stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,bench_ret,excess_ret
CAT,5,0.01,2024-09-09,2024-09-16,325.9010314941406,339.48187255859375,hold_days,0.04167167253871451,0.04067167253871451,3,0.016161220097611784,0.024510452441102726
CAT,5,0.01,2024-11-01,2024-11-08,371.7109069824219,385.1643371582031,hold_days,0.036193261814664535,0.035193261814664534,1,0.028203292230229104,0.006989969584435429
CVX,5,0.01,2016-08-02,2016-08-09,64.6386489868164,65.76148986816406,hold_days,0.017371045016375097,0.016371045016375096,1,0.01779369656478136,-0.0014226515484062618
CVX,5,0.01,2016-09-02,2016-09-12,66.1986312866211,67.06438446044922,hold_days,0.013078112900547278,0.012078112900547278,1,-0.010062185795255196,0.022140298695802474
CVX,5,0.01,2017-05-05,2017-05-12,70.75165557861328,70.86534881591797,hold_days,0.0016069339491053825,0.0006069339491053824,1,0.0003149308368284309,0.0002920031122769515
CVX,5,0.01,2017-10-30,2017-11-06,78.05799102783203,79.86629486083984,hold_days,0.02316615902096486,0.02216615902096486,3,0.0064798742786773555,0.015686284742287504
CVX,5,0.01,2017-11-17,2017-11-27,79.00910186767578,79.61521911621094,hold_days,0.007671486375712577,0.006671486375712577,1,0.01233369174002319,-0.005662205364310612
CVX,5,0.01,2018-08-16,2018-08-23,83.35298156738281,83.66468811035156,hold_days,0.003739596797947442,0.002739596797947442,1,0.005135143085112759,-0.002395546287165317
CVX,5,0.01,2018-10-16,2018-10-23,83.2467041015625,80.3351058959961,hold_days,-0.03497553731393621,-0.03597553731393621,1,-0.028283211118881657,-0.007692326195054555
CVX,5,0.01,2019-04-16,2019-04-24,87.54978942871094,85.461669921875,hold_days,-0.023850651388901745,-0.024850651388901746,4,0.004964257155594343,-0.029814908544496088
CVX,5,0.01,2020-02-04,2020-02-11,79.5401840209961,82.78582763671875,hold_days,0.04080508054728549,0.03980508054728549,1,0.02120676757905482,0.018598312968230668
CVX,5,0.01,2020-12-01,2020-12-08,68.78726959228516,72.00442504882812,hold_days,0.04676963449213267,0.04576963449213267,1,0.01985961785771284,0.02591001663441983
CVX,5,0.01,2021-12-20,2021-12-28,94.0815200805664,98.14611053466797,hold_days,0.043202856954488666,0.042202856954488666,3,0.041627519208437436,0.0005753377460512299
CVX,5,0.01,2022-09-08,2022-09-15,132.72189331054688,136.6962890625,hold_days,0.02994529126143264,0.028945291261432637,1,-0.029355990813851096,0.058301282075283734
CVX,5,0.01,2023-05-17,2023-05-24,134.72329711914062,137.40553283691406,hold_days,0.01990921967565451,0.01890921967565451,1,-0.01349107250581949,0.032400292181474
CVX,5,0.01,2023-06-01,2023-06-08,132.94094848632812,139.126708984375,hold_days,0.04653013663944949,0.04553013663944949,1,0.029165038793752984,0.016365097845696508
CVX,5,0.01,2023-10-12,2023-10-19,142.21914672851562,149.16114807128906,hold_days,0.0488120024797023,0.0478120024797023,1,-0.0033605625060381117,0.05117256498574041
CVX,5,0.01,2024-03-07,2024-03-14,134.59146118164062,140.29519653320312,hold_days,0.042378136781388465,0.041378136781388464,1,0.007762126155473892,0.03361601062591457
CVX,5,0.01,2024-10-16,2024-10-23,136.8831024169922,138.4936981201172,hold_days,0.011766212736898485,0.010766212736898484,1,-0.014396799624703083,0.025163012361601567
CVX,5,0.01,2025-05-06,2025-05-13,127.47036743164062,133.81568908691406,hold_days,0.04977879787375916,0.04877879787375916,1,0.03882901635067282,0.009949781523086343
CVX,5,0.01,2025-05-23,2025-06-02,129.91738891601562,131.1543426513672,hold_days,0.009521079092431384,0.008521079092431383,1,0.015786867927400916,-0.007265788834969533
CVX,5,0.01,2025-08-20,2025-08-27,147.41128540039062,153.20306396484375,hold_days,0.039289926471516745,0.038289926471516744,1,0.013416885876658124,0.02487304059485862
CSCO,5,0.01,2016-04-08,2016-04-15,20.390872955322266,20.545520782470703,hold_days,0.007584169029314358,0.006584169029314358,3,0.024857083879908703,-0.018272914850594346
CSCO,5,0.01,2016-08-22,2016-08-29,22.761363983154297,23.46731948852539,hold_days,0.0310155184853409,0.030015518485340897,4,-0.0009413671791700384,0.030956885664510936
CSCO,5,0.01,2016-09-19,2016-09-26,23.051179885864258,23.088336944580078,hold_days,0.0016119373888798805,0.0006119373888798805,3,0.004436376115913188,-0.003824438727033307
CSCO,5,0.01,2017-08-04,2017-08-11,24.46648597717285,24.21259307861328,hold_days,-0.01037717058332166,-0.01137717058332166,4,-0.011898237169550518,0.0005210665862288577
CSCO,5,0.01,2017-10-13,2017-10-20,25.973892211914062,26.579198837280273,hold_days,0.023304425090690195,0.022304425090690194,1,0.019128270581945328,0.003176154508744866
CSCO,5,0.01,2017-10-31,2017-11-07,26.50159454345703,26.695608139038086,hold_days,0.007320827252975892,0.006320827252975892,1,0.009238860065879262,-0.0029180328129033697
CSCO,5,0.01,2018-07-17,2018-07-24,33.62858200073242,33.668296813964844,hold_days,0.0011809838794736294,0.00018098387947362935,4,0.00855214156976336,-0.008371157690289732
CSCO,5,0.01,2018-10-15,2018-10-22,35.71905517578125,36.590641021728516,hold_days,0.02440114503751567,0.02340114503751567,4,0.00038984350623727515,0.023011301531278394
CSCO,5,0.01,2018-12-10,2018-12-17,37.47024154663086,35.34322738647461,hold_days,-0.056765424303689915,-0.057765424303689916,3,-0.03479501507626781,-0.022970409227422106
CSCO,5,0.01,2019-11-15,2019-11-22,37.07354736328125,36.8762092590332,hold_days,-0.005322881630784981,-0.006322881630784981,1,-0.005761551854436497,-0.0005613297763484839
CSCO,5,0.01,2019-12-06,2019-12-13,36.0457763671875,37.24622344970703,hold_days,0.03330340482310423,0.03230340482310423,1,0.009871778352049887,0.022431626471054344
CSCO,5,0.01,2020-10-30,2020-11-06,30.531822204589844,31.918087005615234,hold_days,0.04540393271440557,0.04440393271440557,1,0.06076547317683367,-0.016361540462428104
CSCO,5,0.01,2021-05-05,2021-05-12,44.151397705078125,44.5572395324707,hold_days,0.00919204936848228,0.00819204936848228,1,-0.016616028413755757,0.024808077782238036
CSCO,5,0.01,2021-07-07,2021-07-14,46.31132507324219,47.03303527832031,hold_days,0.015583881565399471,0.01458388156539947,1,0.004316255657280221,0.010267625908119249
CSCO,5,0.01,2023-01-20,2023-01-27,42.57442092895508,44.14889144897461,hold_days,0.036981607398651084,0.03598160739865108,1,0.01646139040220529,0.019520216996445794
CSCO,5,0.01,2023-04-21,2023-04-28,43.12346649169922,43.32518768310547,hold_days,0.004677759183508101,0.003677759183508101,1,-0.001829048648008369,0.00550680783151647
CSCO,5,0.01,2023-07-17,2023-07-24,46.94277572631836,49.06770324707031,hold_days,0.045266337319729955,0.044266337319729954,3,0.025636079550227953,0.018630257769502
CSCO,5,0.01,2023-11-21,2023-11-29,44.480812072753906,44.713443756103516,hold_days,0.005229933369226947,0.004229933369226947,4,0.007343016658434509,-0.0031130832892075624
CSCO,5,0.01,2024-03-18,2024-03-25,46.20549774169922,46.59000015258789,hold_days,0.008321572749592221,0.007321572749592221,3,0.010738991599664738,-0.003417418850072517
