stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,support_birth_date,bench_ret,excess_ret,stock_mom_5d,market_mom_5d,rel_mom_5d
JNJ,5,0.01,2026-06-22,2026-06-29,230.15489196777344,257.2413024902344,hold_days,0.1176877462428807,0.1166877462428807,4,2026-06-18,0.016613570794326682,0.10007417544855401,-0.04170688960749014,-0.012156681474346231,-0.029550208133143907
JPM,5,0.01,2015-12-14,2015-12-16,48.351993560791016,50.80458450317383,resistance,0.050723677800363465,0.049723677800363464,3,2015-12-11,0.0245697211654754,0.025153956634888064,-0.056267497889143536,-0.038475503463826444,-0.017791994425317093
JPM,5,0.01,2016-04-11,2016-04-18,44.40545654296875,47.51078414916992,hold_days,0.06993121674576885,0.06893121674576885,4,2016-04-07,0.03458135012077701,0.03434986662499184,-0.02843664094702658,-0.011040382433323281,-0.0173962585137033
JPM,5,0.01,2016-05-16,2016-05-23,47.04536056518555,48.41871643066406,hold_days,0.029192163668840587,0.028192163668840586,3,2016-05-13,-0.0076225233346995935,0.03581468700354018,-0.006493726797103361,-0.003005221705887129,-0.003488505091216232
JPM,5,0.01,2016-10-18,2016-10-25,52.43427276611328,53.2862548828125,hold_days,0.016248573151754098,0.015248573151754097,1,2016-10-17,0.009392118473898314,0.0058564546778557824,-0.021416122334214416,-0.01746325133797,-0.0039528709962444175
JPM,5,0.01,2017-08-22,2017-08-29,72.11065673828125,71.74835968017578,hold_days,-0.005024181923906079,-0.006024181923906079,1,2017-08-21,-0.0003570756685876697,-0.0056671062553184095,-0.02011051677311304,-0.017629061444901395,-0.002481455328211646
JPM,5,0.01,2017-11-15,2017-11-22,77.78431701660156,78.14081573486328,hold_days,0.004583169614841953,0.003583169614841953,1,2017-11-14,0.015726456387925802,-0.01214328677308385,-0.0149872799469839,-0.0018729989283552406,-0.01311428101862866
JPM,5,0.01,2018-06-29,2018-07-09,83.39612579345703,86.32779693603516,hold_days,0.03515356516487156,0.03415356516487156,2,2018-06-27,0.021871314568371103,0.012282250596500455,-0.023997956398256526,-0.007897072221530799,-0.016100884176725727
JPM,5,0.01,2018-08-01,2018-08-08,93.0711441040039,94.78514862060547,hold_days,0.018416067977913952,0.01741606797791395,1,2018-07-31,0.013449265551001455,0.003966802426912497,0.007008365203444722,0.008094390868976786,-0.0010860256655320644
JPM,5,0.01,2018-08-16,2018-08-23,92.3549575805664,92.32276153564453,hold_days,-0.00034861198321478604,-0.001348611983214786,1,2018-08-15,0.005135134720557932,-0.006483746703772718,-0.0347227258527848,-0.01579430992118258,-0.018928415931602216
JPM,5,0.01,2018-10-01,2018-10-08,91.3329849243164,93.4473876953125,hold_days,0.023150483614963413,0.022150483614963412,3,2018-09-28,-0.010285949979554121,0.03243643359451753,-0.04251149074449212,-0.0018512483763574172,-0.0406602423681347
JPM,5,0.01,2019-03-08,2019-03-15,84.15008544921875,87.04194641113281,hold_days,0.03436551426509471,0.03336551426509471,1,2019-03-07,0.026179116890209908,0.007186397374884801,-0.013319348825471367,-0.009913441397240819,-0.003405907428230548
JPM,5,0.01,2019-06-26,2019-07-03,89.29667663574219,93.52668762207031,hold_days,0.04737030700014877,0.04637030700014877,1,2019-06-25,0.026095111934704818,0.02027519506544395,-0.026645855548189323,-0.0025035884367278216,-0.0241422671114615
JPM,5,0.01,2020-01-31,2020-02-07,111.31421661376953,115.3593978881836,hold_days,0.03634020341219979,0.03534020341219979,4,2020-01-27,0.02884940324821761,0.00649080016398218,-0.004760234877055458,-0.014359352697159156,0.009599117820103698
JPM,5,0.01,2020-10-29,2020-11-05,84.14698028564453,90.36468505859375,hold_days,0.07389100300263496,0.07289100300263496,1,2020-10-28,0.05825648061513777,0.014634522387497184,-0.028479325870749084,-0.0483863269915884,0.01990700112083932
JPM,5,0.01,2020-12-18,2020-12-28,103.12052917480469,108.54156494140625,hold_days,0.05256989864173511,0.05156989864173511,4,2020-12-14,0.00336073373575263,0.04820916490598248,-0.0049889065412729305,0.00669410026366779,-0.011683006804940721
JPM,5,0.01,2021-08-03,2021-08-10,134.91111755371094,140.5320281982422,hold_days,0.041663806115114665,0.040663806115114665,1,2021-08-02,0.006153023329100504,0.03451078278601416,-0.0031655124821148295,-0.005306243612891226,0.0021407311307763965
JPM,5,0.01,2021-08-20,2021-08-25,136.52590942382812,141.996826171875,resistance,0.04007236993428909,0.039072369934289086,1,2021-08-19,0.0161021519906559,0.022970217943633187,-0.04641833339265222,-0.02091476996819075,-0.025503563424461473
JPM,5,0.01,2021-12-03,2021-12-10,140.5177764892578,141.87599182128906,hold_days,0.009665790094074644,0.008665790094074644,2,2021-12-01,0.03306335590317344,-0.024397565809098798,-0.034439015159821396,-0.02836763802896969,-0.006071377130851707
JPM,5,0.01,2022-01-25,2022-02-01,130.85784912109375,134.9837188720703,hold_days,0.031529402161872166,0.030529402161872166,1,2022-01-24,0.03304288362046348,-0.0025134814585913157,-0.08195579542033438,-0.04705380676471538,-0.034901988655619
JPM,5,0.01,2022-05-02,2022-05-09,108.36457824707031,109.63309478759766,hold_days,0.011706007267754392,0.010706007267754392,3,2022-04-29,-0.023712060544650138,0.03441806781240453,-0.05874943324456949,-0.035634209988963605,-0.023115223255605888
JPM,5,0.01,2022-12-19,2022-12-27,119.10153198242188,120.63999938964844,hold_days,0.01291727639115181,0.01191727639115181,3,2022-12-16,0.015177069728780745,-0.0032597933376289356,-0.021716094783216344,-0.016428898636868028,-0.005287196146348316
JPM,5,0.01,2023-03-13,2023-03-20,121.07907104492188,117.28755950927734,hold_days,-0.03131434279205725,-0.03231434279205725,4,2023-03-09,0.015311211519872359,-0.04762555431192961,-0.06967857362028351,-0.04238566884832906,-0.02729290477195445
JPM,5,0.01,2024-01-18,2024-01-25,158.85728454589844,164.094970703125,hold_days,0.03297101654606993,0.03197101654606993,1,2024-01-17,0.014678697872756663,0.017292318673313267,-0.020918837101946086,-0.011719230965356098,-0.009199606136589988
JPM,5,0.01,2024-05-06,2024-05-13,183.24281311035156,189.6658477783203,hold_days,0.03505204138129381,0.03405204138129381,3,2024-05-03,0.011265672569742202,0.022786368811551605,-0.015401419709282549,0.0064857755382221605,-0.02188719524750471
JPM,5,0.01,2024-07-08,2024-07-15,196.89715576171875,201.5803680419922,hold_days,0.023785068210639748,0.022785068210639747,3,2024-07-05,0.016791610093637166,0.005993458117002581,0.0339145325107153,0.00028523998148588525,0.033629292529229415
JPM,5,0.01,2026-02-27,2026-03-06,297.4310607910156,286.7144470214844,hold_days,-0.0360305804680604,-0.0370305804680604,3,2026-02-24,-0.02514862729946743,-0.011881953168592974,-0.006232604829128463,-0.002912057514503519,-0.0033205473146249442
JPM,5,0.01,2026-03-16,2026-03-23,283.4261474609375,287.14031982421875,hold_days,0.013104550855856267,0.012104550855856266,4,2026-03-12,-0.012130738654132167,0.024235289509988434,-0.020865010001533735,-0.014613285869964132,-0.006251724131569603
JPM,5,0.01,2026-05-05,2026-05-12,308.0124206542969,303.5126953125,hold_days,-0.01460890873244114,-0.01560890873244114,1,2026-05-04,-0.004257470072836389,-0.011351438659604751,-0.012771580027575058,0.009694189507053474,-0.022465769534628532
LMT,5,0.01,2015-10-15,2015-10-22,156.14756774902344,161.6192169189453,hold_days,0.035041526735251294,0.03404152673525129,1,2015-10-14,0.017790901131043313,0.01625062560420798,-0.022540637018586995,0.0011145659656182083,-0.023655202984205204
LMT,5,0.01,2015-12-04,2015-12-11,164.22259521484375,163.32774353027344,hold_days,-0.00544901682621457,-0.00644901682621457,1,2015-12-03,-0.038475503463826444,0.03202648663761187,-0.03876890058022764,-0.017802204377559194,-0.020966696202668444
